gene_id (Stringtie_gtf)	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	DG1	DG2	DG3	S1	S2	S3	S4
MSTRG.18150_jg22537	955.8519151	3.117446434	0.243289778	12.81371728	1.37E-37	2.74E-35	209.725151	179.6490818	143.3679129	1305.094338	1420.391932	1787.943675	1644.791314
MSTRG.37017_jg19667	4860.189735	-7.279602486	0.568392852	-12.80734348	1.49E-37	2.96E-35	11185.01007	12481.8685	10064.76884	94.14218053	78.02002337	102.6719396	14.84660116
MSTRG.13438_jg20903	5904.245981	3.597855794	0.281373183	12.78677576	1.94E-37	3.83E-35	627.1875369	1072.654726	710.0125211	9423.245385	7802.002337	10511.94727	11182.67209
MSTRG.25743_jg36923	2989.354242	-3.201897312	0.250962706	-12.75845868	2.80E-37	5.47E-35	7880.099513	5051.13335	5346.428419	588.0662236	763.0999546	672.0345137	624.6177203
MSTRG.21110_jg33470	1485.319457	-14.0515485	1.102774138	-12.74200039	3.45E-37	6.67E-35	4593.080203	3488.934876	2315.221117	0	0	0	0
MSTRG.25913_jg37088	1060.168437	-4.103441485	0.322037757	-12.74211299	3.45E-37	6.67E-35	3038.529794	2104.888408	1743.456227	144.4373181	137.8710002	158.6748157	93.32149302
MSTRG.14014_jg21455	1113.668036	-5.810469525	0.456186555	-12.73704686	3.68E-37	7.06E-35	2707.54176	3122.151334	1784.418487	67.06018339	59.85097683	21.77889628	32.87461686
MSTRG.7580_jg5853	3956.179094	-3.599400154	0.283205592	-12.70949533	5.24E-37	9.98E-35	7757.842671	10376.98009	6814.242765	628.0444098	507.6645356	811.0046137	797.4745767
MSTRG.599_jg15962	2400.186354	-3.338209697	0.264304907	-12.63014651	1.44E-36	2.73E-34	5745.077596	4694.829338	4405.1498	392.044149	588.8908613	578.6963868	396.6163453
MSTRG.9988_jg24578	2364.469923	-4.426047122	0.350597844	-12.62428505	1.55E-36	2.92E-34	3795.925837	7500.349165	4288.236681	260.5030201	211.6159538	308.0158188	186.642986
MSTRG.13918_jg21365	10463.08005	-4.283971953	0.340632169	-12.57653371	2.84E-36	5.31E-34	26204.71034	21151.43377	21192.8497	1556.570026	840.0512105	798.5595301	1497.385774
MSTRG.38400_jg11946	42543.75442	10.63131537	0.84669977	12.55618076	3.68E-36	6.83E-34	27.83082573	91.32161658	21.33451085	27682.95955	150732.5476	105823.657	13426.62981
MSTRG.30391_jg180	2810.453266	-4.461855269	0.356649057	-12.51049228	6.54E-36	1.21E-33	7591.851675	4716.536935	6243.331255	156.0438883	338.7992795	334.9801665	291.6296657
MSTRG.20188_jg32595	2253.642443	3.477240328	0.278002309	12.50795485	6.75E-36	1.24E-33	422.4321762	265.7309335	308.0703367	3587.719811	3435.018563	3046.971298	4709.553983
MSTRG.14569_jg21984	7118.876131	16.26588998	1.306529982	12.4496875	1.40E-35	2.54E-33	0	0	0	16761.17699	7163.948173	19675.67715	6231.330602
MSTRG.32928_jg29991	7659.128323	16.37141816	1.315407372	12.44589206	1.47E-35	2.65E-33	0	0	0	18578.25004	17704.1327	12925.25639	4406.25913
MSTRG.3765_jg25240	2668.675561	-4.653002551	0.374082631	-12.43843516	1.62E-35	2.89E-33	6187.388934	6751.811324	4801.971702	144.4373181	330.24914	171.1198993	293.7506087
MSTRG.4466_jg25909	4606.543061	12.0808095	0.971692901	12.43274443	1.74E-35	3.09E-33	0	5.239764886	0	2670.800765	6455.355358	7886.034632	15228.37091
MSTRG.14700_jg22110	3878.779417	6.875436001	0.553746625	12.41621291	2.13E-35	3.77E-33	53.67373533	54.64326238	64.00353255	7326.325035	1755.984909	8076.859247	9819.966197
MSTRG.36743_jg19405.1	1098.818426	3.642611257	0.293590706	12.40710683	2.39E-35	4.20E-33	129.214548	133.9882735	172.3828477	2396.111937	1407.566723	1947.655581	1504.809075
MSTRG.21616_jg27798	1204.771331	2.570432017	0.207346315	12.39680587	2.72E-35	4.75E-33	302.1632507	370.5262312	272.2283584	1751.302482	1790.185468	1791.054946	2155.938583
MSTRG.1813_jg8132	263.5293922	4.517392135	0.364854098	12.38136604	3.30E-35	5.73E-33	15.90332899	29.19297579	12.80070651	437.1808109	386.8938145	478.0986278	484.6354808
MSTRG.25345_jg36534	14366.44098	-4.24757153	0.343078885	-12.38074307	3.32E-35	5.74E-33	33057.05721	33210.37838	27702.43565	1058.777126	2532.978841	1543.190365	1460.269271
MSTRG.14633_jg22047	3814.074258	-4.259286866	0.344913916	-12.3488403	4.94E-35	8.49E-33	9122.54709	9542.360395	6295.387461	481.0278539	513.0083728	246.8274911	497.3611389
MSTRG.32548_jg29632	574.2887914	-4.905549439	0.39763108	-12.33693663	5.73E-35	9.78E-33	1116.214903	837.6138439	1894.504563	56.7432321	34.20055819	40.44652166	40.29791744
MSTRG.6468_jg15245	899.0042395	9.770951151	0.79289817	12.32308451	6.80E-35	1.15E-32	5.96374837	0	0	1430.187373	1630.939119	2164.407454	1061.531983
MSTRG.11130_jg3487	329.5540472	-5.624639202	0.457869635	-12.28436824	1.10E-34	1.85E-32	1009.861391	517.239648	718.5463254	23.2131404	9.61890699	10.37090299	18.0280157
MSTRG.33130_jg30182	3642.248838	15.29903339	1.246595769	12.27264986	1.27E-34	2.13E-32	0	0	0	9474.830142	6516.275102	5331.681226	4172.955398
MSTRG.11085_jg3444	413.7935461	-4.490078595	0.366104986	-12.26445629	1.41E-34	2.35E-32	857.7858072	1145.262896	731.3470319	36.10932952	53.43837217	24.89016717	47.72121802
MSTRG.30873_jg638	2346.64108	6.346886847	0.518941688	12.23044322	2.14E-34	3.55E-32	42.74019665	71.11109488	35.84197823	4756.114545	3607.090121	6334.547545	1579.042081
MSTRG.5274_jg14113	550.7536181	-3.650187075	0.299967973	-12.16858934	4.57E-34	7.51E-32	1451.17877	896.7483333	1137.556118	82.53561033	117.5644188	93.3381269	76.35394883
MSTRG.29602_jg9357	1048.36766	-5.351255855	0.43976577	-12.16842288	4.58E-34	7.51E-32	1412.414406	2554.011113	3139.586617	74.79789686	55.57590705	30.07561867	72.11206278
MSTRG.5998_jg14807	2330.395901	-2.914654304	0.240022018	-12.14327887	6.23E-34	1.02E-31	4442.992536	4447.063312	4972.647789	452.6562379	666.9108847	581.8076577	748.6928871
MSTRG.27336_jg17523	12519.48391	-9.186429973	0.75713355	-12.13316987	7.05E-34	1.14E-31	24782.35635	29080.69512	33573.69303	10.31695129	14.96274421	121.339565	53.02357558
MSTRG.32989_jg30051	379.0071098	3.439068859	0.283599469	12.12649966	7.64E-34	1.23E-31	52.67977727	74.85378408	43.52240213	537.771086	629.5040241	623.2912696	691.4274255
MSTRG.7513_jg5790	1673.700622	-5.16994671	0.426383068	-12.12512198	7.77E-34	1.25E-31	2520.677644	3991.952305	4784.904093	94.14218053	175.2778607	72.59632092	76.35394883
MSTRG.32933_jg29995	5532.938973	6.044621312	0.498943096	12.1148511	8.81E-34	1.41E-31	85.4803933	212.5847468	136.5408694	4814.147396	15245.96758	11148.72071	7087.131112
MSTRG.1600_jg7925	1969.971297	-13.01404857	1.074275061	-12.11426108	8.88E-34	1.41E-31	3189.61142	4847.531057	5750.077364	2.579237823	0	0	0
MSTRG.4710_jg26147	1168.376468	-5.509053688	0.455554143	-12.09308219	1.15E-33	1.81E-31	3196.569126	2398.315242	2351.063096	58.03285101	42.75069773	29.03852837	102.8657366
MSTRG.13574_jg21034	22439.55848	17.9222023	1.483154498	12.08384044	1.29E-33	2.02E-31	0	0	0	99100.76524	35345.20812	14560.7478	8070.188203
MSTRG.32614_jg29690	4588.988917	15.632414	1.298468815	12.03911394	2.21E-33	3.46E-31	0	0	0	10732.20858	3651.978354	12125.65977	5613.075711
MSTRG.35286_jg18060	54739.77486	-8.012970761	0.666317891	-12.02574757	2.60E-33	4.04E-31	109728.9942	181730.017	89750.87362	1133.575023	444.6072564	183.5649829	206.7919448
MSTRG.2225_jg8521	9893.620315	16.74072818	1.392126569	12.02529178	2.62E-33	4.05E-31	0	0	0	37048.17209	18573.04063	7541.720653	6092.408834
MSTRG.35280_jg18053	140.2068484	-4.378598777	0.364396742	-12.01602064	2.93E-33	4.50E-31	325.0242862	294.9239093	302.9500541	9.027332379	16.03151165	19.70471568	13.78612965
MSTRG.23104_jg13086	1121.528769	4.226051772	0.351889082	12.00961321	3.16E-33	4.84E-31	75.54081268	132.4911978	93.87184774	1528.19841	2468.852794	2200.705614	1351.040706
MSTRG.38467_jg12015	2379.058882	-3.260030172	0.271469756	-12.00881534	3.19E-33	4.86E-31	5335.566875	3614.689233	5669.006223	442.3392866	499.114396	452.1713703	640.524793
MSTRG.14846_jg22248	1546.51372	-6.07329778	0.505978713	-12.00306974	3.42E-33	5.18E-31	2724.439047	3831.765207	4058.677344	77.37713468	29.92548841	22.81598657	80.59583488
MSTRG.12560_jg34909	12880.40067	-6.101488277	0.5087434	-11.99325293	3.85E-33	5.81E-31	32795.64624	31848.78805	23801.63368	132.8307479	571.7905822	404.4652166	607.6501761
MSTRG.23908_jg13850	3634.457525	4.54697451	0.380447068	11.95166133	6.36E-33	9.49E-31	360.8067764	221.5672009	209.0782063	3671.545041	6730.028591	8527.993527	5720.183333
MSTRG.293_jg15673	606.3832732	2.838679652	0.238334153	11.91050304	1.04E-32	1.55E-30	127.2266319	121.2631302	154.4618586	757.006301	1031.360583	974.8648809	1078.499527
MSTRG.22731_jg12726	2384.678229	-4.54100047	0.381512698	-11.90261948	1.15E-32	1.69E-30	5391.228526	6112.560008	4284.823159	207.6286447	136.8022327	198.0842471	361.6207854
MSTRG.38241_jg11802	11521.48552	-5.985535111	0.503062797	-11.89818676	1.21E-32	1.78E-30	21674.24949	27072.36809	30241.24244	539.0607049	665.8421172	303.8674576	153.7683692
MSTRG.22916_jg12909	1697.764782	-8.734049168	0.7345472	-11.89038522	1.33E-32	1.94E-30	4560.279587	2892.350217	4394.055855	20.63390258	8.550139547	0	8.483772092
MSTRG.30854_jg623	6713.917372	-6.507068268	0.547704091	-11.88062747	1.49E-32	2.17E-30	14771.21075	18813.00155	12734.14284	177.9674098	286.4296748	168.0086284	46.66074651
MSTRG.31923_jg29036	6267.182628	-2.808358794	0.236417962	-11.87878778	1.53E-32	2.21E-30	9860.063971	12308.95625	14685.82389	1862.209708	1401.154118	1876.096351	1875.974104
MSTRG.9533_jg24151	2178.224055	-4.087127746	0.34481088	-11.85324473	2.07E-32	2.98E-30	5209.334201	4008.420138	4921.444963	168.9400774	361.2433959	225.0485948	353.1370133
MSTRG.38060_jg11624	12201.4833	-8.825074431	0.745210499	-11.84239143	2.36E-32	3.38E-30	17395.26004	49226.84256	18537.12979	162.4919828	33.13179074	30.07561867	25.45131628
MSTRG.24343_jg35600	344.3645878	-3.403659254	0.287670137	-11.83181297	2.67E-32	3.81E-30	786.2208268	667.695754	687.8246298	45.1366619	66.26358149	73.63341122	83.77724941
MSTRG.19724_jg32165	5046.199235	-3.744800997	0.316668932	-11.82560277	2.88E-32	4.09E-30	8574.876198	11367.29565	12186.2726	670.6018339	539.7275589	966.5681585	1018.052651
MSTRG.5107_jg13949	249.9849827	-2.996805661	0.253623782	-11.81594894	3.23E-32	4.56E-30	474.1179954	547.9296995	477.893043	50.29513754	69.46988382	58.07705674	72.11206278
MSTRG.6725_jg5032	8118.240553	-6.140228062	0.520508126	-11.79660366	4.06E-32	5.71E-30	16052.4227	17646.7796	22073.53831	415.2572895	172.0715584	96.44939779	371.165029
MSTRG.1621_jg7948	636.5780533	-4.827939083	0.41072658	-11.75463024	6.69E-32	9.36E-30	1577.411444	1213.37984	1466.107586	28.37161605	34.20055819	57.03996644	79.53536337
MSTRG.9753_jg24364	125353.9623	-15.40319788	1.311781024	-11.74220209	7.74E-32	1.08E-29	92847.61045	666636.573	117966.1909	23.2131404	0	4.148361195	0
MSTRG.11388_jg33789	2754.543778	-5.076429828	0.43247208	-11.73816775	8.12E-32	1.13E-29	8072.927377	5271.203475	5203.913886	277.2680659	230.8537678	104.7461202	120.8937523
MSTRG.31001_jg756	1034.847461	-6.056168857	0.516059572	-11.73540649	8.39E-32	1.16E-29	2189.68961	1916.256872	2995.365323	49.00551863	9.61890699	37.33525076	46.66074651
MSTRG.16719_jg10105	625.299856	4.297998705	0.36675538	11.71897929	1.02E-31	1.40E-29	49.69790308	61.38010295	49.49606517	679.6291663	1544.368956	898.1201988	1094.4066
MSTRG.32270_jg29361	4509.060551	3.381588009	0.288562559	11.71873446	1.02E-31	1.40E-29	778.2691623	569.6372969	771.4559123	7192.204669	7205.630103	9772.501886	5273.724827
MSTRG.29301_jg9067	2016.234977	14.4459787	1.234927776	11.69783285	1.31E-31	1.78E-29	0	0	0	2497.991831	3051.331051	3576.924441	4987.397519
MSTRG.12561_jg34910	13460.42285	-6.116431055	0.523298597	-11.68822368	1.46E-31	1.98E-29	34274.65584	33461.8871	24710.48385	125.0930344	619.8851171	462.5422733	568.4127302
MSTRG.30511_jg292	81063.62454	-2.661470044	0.227877094	-11.67941016	1.62E-31	2.19E-29	169002.6892	142078.4705	157592.9114	28299.39739	25066.87162	18255.90053	27149.13117
MSTRG.11958_jg34340.1	2243.15482	2.002039331	0.171536304	11.67122811	1.79E-31	2.40E-29	837.906646	910.9705523	727.0801298	3436.834399	3554.720517	3242.981364	2991.590134
MSTRG.23420_jg13389.1	464.9455844	-3.329074953	0.285437301	-11.66306904	1.97E-31	2.63E-29	756.4020849	913.9647036	1202.413031	113.4864642	96.1890699	77.78177241	94.38196453
MSTRG.35647_genb_15248	3753.592253	-4.973227165	0.426451433	-11.66188404	2.00E-31	2.65E-29	6727.108161	10555.13209	7923.637329	148.3061748	421.0943727	312.16418	187.7034575
MSTRG.1566_jg7892	10938.26367	-6.153483871	0.527750778	-11.65982908	2.04E-31	2.71E-29	25583.48655	27669.70129	21907.12912	233.421023	318.4926981	149.341003	706.2740267
MSTRG.2926_jg27006	3625.013618	-3.213273604	0.275775498	-11.65177336	2.25E-31	2.96E-29	6116.817911	9171.834163	6896.167287	953.0283755	813.3320244	577.6592965	846.2562662
MSTRG.8676_jg6893.1	1855.447297	3.987081986	0.34222187	11.65057623	2.28E-31	2.99E-29	215.6888994	190.1286116	180.916652	2709.489333	4403.321867	3386.099826	1902.485892
MSTRG.8283_jg6514	401.6066546	3.341479595	0.28774776	11.61253034	3.56E-31	4.65E-29	75.54081268	62.12864079	56.32310864	745.3997308	611.3349776	769.5210017	490.9983098
MSTRG.106_jg15500.1	4582.139474	-9.601760532	0.827612901	-11.60175309	4.04E-31	5.25E-29	12999.97749	6504.793837	12515.67744	0	13.89397676	32.14979926	8.483772092
MSTRG.30204_jg9932	476.8674357	-12.41248332	1.070503317	-11.59499753	4.37E-31	5.66E-29	1033.716384	1009.777547	1294.578118	0	0	0	0
MSTRG.20871_jg33242	2915.125175	14.97782437	1.292081457	11.59201247	4.52E-31	5.83E-29	0	0	0	3614.801809	9534.474362	3866.272634	3390.327422
MSTRG.8737_jg6952	2372.398138	-4.319747338	0.37338461	-11.56916279	5.91E-31	7.58E-29	5202.376495	5689.636128	4674.818017	327.5632035	226.578698	135.8588291	349.9555988
MSTRG.8743_jg6957	616.2709299	-3.045979321	0.263571398	-11.55656244	6.84E-31	8.74E-29	1411.420448	1329.403205	973.7070752	139.2788424	176.3466282	161.7860866	121.9542238
MSTRG.28197_jg4373	878.4215732	-4.72449	0.408831648	-11.556077	6.88E-31	8.76E-29	1909.393436	2348.911744	1595.821412	49.00551863	99.39537223	43.55779255	102.8657366
MSTRG.8422_jg6649.2	3166.081182	3.534670334	0.305963025	11.55260617	7.16E-31	9.08E-29	518.8461082	383.2513745	445.4645865	5126.235173	7440.758941	4201.252801	4046.759288
MSTRG.25034_jg36234	5745.244043	11.91338319	1.032312718	11.54047895	8.25E-31	1.04E-28	0	7.485378408	0	22538.66971	6272.596125	5738.220624	5659.736457
MSTRG.30061_jg9798	1499.924799	-5.397085787	0.467877395	-11.53525655	8.76E-31	1.10E-28	2603.176163	3271.110364	4303.597529	50.29513754	50.23206984	72.59632092	148.4660116
MSTRG.4243_jg25694	629.187777	-9.815055833	0.851114294	-11.53200681	9.10E-31	1.14E-28	1096.335742	1669.239385	1632.51677	0	0	6.222541793	0
MSTRG.20602_jg32986	6933.848565	-6.079183225	0.52862735	-11.49994079	1.32E-30	1.64E-28	16520.57694	16639.9962	14438.34356	79.9563725	387.9625819	315.2754508	154.8288407
MSTRG.35697_jg18455	220.0474799	-6.421279799	0.558587796	-11.4955605	1.39E-30	1.72E-28	426.4080084	657.2162242	432.66388	10.31695129	7.481372104	5.185451494	1.060471512
MSTRG.30060_jg9797	1450.2185	5.710896915	0.497581922	11.47729984	1.72E-30	2.12E-28	68.58310625	56.14033806	18.77436955	3196.965281	2355.563445	2989.931332	1465.571629
MSTRG.17106_jg10474	1136.932748	3.117705026	0.271769188	11.47188557	1.83E-30	2.25E-28	245.5076412	197.61399	190.3038368	1757.750576	1518.718537	2456.866918	1591.767739
MSTRG.28989_jg8774	168.844445	-3.014111971	0.263196762	-11.4519341	2.30E-30	2.82E-28	331.9819926	357.0525501	325.1379453	46.42628081	43.81946518	43.55779255	33.93508837
MSTRG.37231_jg19869	2542.078811	-2.650470508	0.231490029	-11.44960982	2.36E-30	2.88E-28	4011.614737	5347.554335	5319.120245	651.2575502	716.074187	931.3070884	817.6235354
MSTRG.15073_jg1313	2449.872643	4.338160317	0.379205793	11.44012143	2.64E-30	3.20E-28	182.8882833	282.198766	147.6348151	4142.255943	4644.863309	5297.457247	2451.810135
MSTRG.30821_jg589	1338.59734	-2.451188523	0.214840712	-11.40932974	3.76E-30	4.55E-28	2889.436085	2172.256814	2472.243117	420.4157651	489.4954891	399.2797651	527.0543412
MSTRG.16361_jg2518	12932.94853	11.94826118	1.047529396	11.4061345	3.90E-30	4.70E-28	0	13.47368113	3.413521736	5288.727155	46505.27776	32135.28	6584.467615
MSTRG.33601_jg30756	1098.466853	-4.120029974	0.361689448	-11.39107042	4.63E-30	5.56E-28	2098.245468	2818.244971	2224.762791	156.0438883	152.8337444	70.52214032	168.6149703
MSTRG.34741_jg31848	3041.170399	-6.50420074	0.571462306	-11.38167937	5.16E-30	6.17E-28	6769.848358	5465.823314	8744.589307	47.71589972	172.0715584	41.48361195	46.66074651
MSTRG.30644_jg418	804.9454636	-9.064061672	0.796650499	-11.37771417	5.40E-30	6.43E-28	1475.033763	2783.063692	1362.848553	0	6.41260466	7.259632092	0
MSTRG.10084_jg24671	5147.570479	-2.562111563	0.225223623	-11.37585629	5.52E-30	6.54E-28	9420.734508	10483.27246	9492.150567	1617.182115	1703.615305	1272.509797	2043.528603
MSTRG.7714_jg5979.1	3361.876832	-3.184399027	0.280188334	-11.36520919	6.23E-30	7.36E-28	6391.150336	6039.2033	8092.606655	763.4543955	980.0597456	732.185751	534.4776418
MSTRG.7226_jg5507	176.6158946	-6.45706628	0.56865823	-11.35491572	7.01E-30	8.25E-28	380.6859376	496.2805885	341.3521736	0	7.481372104	4.148361195	6.362829069
MSTRG.33972_jg31111.1	805.1309709	2.720134468	0.239739847	11.34619257	7.75E-30	9.08E-28	178.9124511	200.6081413	196.2774998	974.951897	1260.076816	1552.524177	1272.565814
MSTRG.590_jg15955	3611.947523	-4.009618593	0.353606472	-11.33921157	8.39E-30	9.79E-28	7812.510365	8169.541995	7368.940047	379.1479599	751.3435127	310.0899994	492.0587814
MSTRG.2667_jg26767	2175.872483	4.549504924	0.402433818	11.30497667	1.24E-29	1.44E-27	201.7734865	166.1754007	104.9657934	3970.736628	2669.781074	5560.878182	2556.796814
MSTRG.743_jg16093	6308.409425	-4.103593786	0.363156863	-11.29978312	1.32E-29	1.52E-27	11712.8018	15029.14277	14238.65254	695.1045932	1288.933537	652.329798	541.9009424
MSTRG.27167_jg17360	1090.019254	-5.817890131	0.514951396	-11.2979403	1.34E-29	1.55E-27	2257.278758	3074.244912	2121.503759	85.11484815	25.65041864	20.74180598	45.600275
MSTRG.29384_jg9149	1850.333029	8.120673474	0.719203902	11.29119774	1.45E-29	1.66E-27	16.89728705	11.22806761	6.827043472	1573.335072	868.9079315	4289.405476	6185.730327
MSTRG.26677_jg16882	942.1233735	-7.59725532	0.673121369	-11.28660547	1.53E-29	1.74E-27	1435.275441	3586.993333	1527.550977	11.6065702	2.137534887	22.81598657	8.483772092
MSTRG.9387_jg24011	1550.371656	14.06689731	1.247850564	11.27290216	1.79E-29	2.03E-27	0	0	0	2205.248338	4126.511099	1879.207622	2641.634535
MSTRG.20861_jg33233	12665.42201	-3.68098644	0.326624965	-11.26976451	1.85E-29	2.09E-27	26752.38123	27258.00547	26297.77145	3055.107201	1494.136886	1513.114746	2287.43705
MSTRG.32884_jg29948	1667.766654	4.389414246	0.389731907	11.26265049	2.01E-29	2.26E-27	78.52268687	196.8654521	127.1536847	2767.522184	2432.514701	3831.011564	2240.776304
MSTRG.32434_jg29523	1572.339693	5.867390685	0.521168301	11.25814958	2.11E-29	2.37E-27	44.72811277	47.90642181	46.93592387	2458.013645	922.3463036	2984.74588	4501.701567
MSTRG.24924_jg36133	596.2302494	-2.727059515	0.242309156	-11.25446333	2.20E-29	2.46E-27	1251.3932	1233.590362	989.9213034	132.8307479	191.3093724	178.3795314	196.1872296
MSTRG.12827_jg35163	1147.971271	3.354740658	0.29836503	11.24374615	2.49E-29	2.77E-27	139.1541286	242.5262604	166.4091846	1588.810499	1872.480561	2360.41752	1666.000745
MSTRG.14730_jg22137	996.7633807	-3.213640704	0.286175569	-11.22961234	2.92E-29	3.24E-27	2350.710816	1928.982016	1821.113846	210.2078825	148.5586746	270.680568	247.0898622
MSTRG.37378_jg20010	1395.972013	-4.212578458	0.375496496	-11.21868913	3.30E-29	3.65E-27	2324.867906	3876.677478	2914.294182	185.7051232	237.2663724	107.8573911	125.1356384
MSTRG.4629_jg26068	1302.31253	-2.558515662	0.228105852	-11.21635257	3.39E-29	3.74E-27	2725.433005	2327.204147	2380.931411	430.7327164	443.538489	317.3496314	490.9983098
MSTRG.19448_jg23780	341.5857145	-11.93128926	1.067578033	-11.17603481	5.34E-29	5.84E-27	730.5591753	860.0699791	800.4708471	0	0	0	0
MSTRG.35984_jg18720	583.6842001	-5.074210122	0.45410022	-11.17420758	5.45E-29	5.94E-27	1284.193816	1473.122471	1173.398097	24.50275932	19.23781398	47.70615375	63.62829069
MSTRG.23109_jg13088	510.8330411	4.243540346	0.380883323	11.14131307	7.89E-29	8.57E-27	69.57706432	37.42689204	29.86831519	1005.902751	896.695885	905.3798309	630.9805494
MSTRG.33053_jg30116	177.9908332	3.633387919	0.326145483	11.14039013	7.98E-29	8.63E-27	26.83686766	25.45028659	18.77436955	343.0386304	322.7677679	233.3453172	275.722593
MSTRG.29791_jg9535	245.8095598	-4.079990766	0.366362203	-11.13649481	8.33E-29	8.98E-27	511.8884017	672.186981	411.3293692	21.92352149	26.71918608	35.26107016	41.35838895
MSTRG.24162_jg35435	1416.836274	2.237888553	0.201250229	11.11993048	1.00E-28	1.08E-26	374.7221892	453.6139315	531.6560104	2091.761874	2252.961771	2262.931032	1950.20711
MSTRG.13437_jg20902	455.486154	3.365952131	0.302879663	11.11316654	1.08E-28	1.16E-26	50.69186114	91.32161658	73.39071732	762.1647766	584.6157915	776.7806338	849.4376807
MSTRG.20601_jg32985	4416.963712	-6.033871196	0.543377579	-11.10438013	1.19E-28	1.27E-26	10525.02191	10633.72857	9143.97135	50.29513754	259.7104887	208.4551501	97.56337906
