jg24899	MSTRG.10322_jg24899	61.6782476	-2.292140963	0.58361109	-3.927514405	8.58E-05	0.000413758	153.0695415	72.60817056	113.4995977	32.24047278	33.13179074	16.59344478	10.60471512
jg24901	MSTRG.10323_jg24901	87.46733509	-7.228305208	1.032242614	-7.002525481	2.51E-12	4.92E-11	224.6345219	230.549655	151.9017172	0	0	5.185451494	0
jg24933	MSTRG.10356_jg24933	41.30146548	5.758664318	1.259622928	4.571736659	4.84E-06	3.13E-05	0	3.742689204	0	23.2131404	48.09453495	53.92869554	160.1311982
jg24980	MSTRG.10399_jg24980	122.7988401	-2.129965482	0.511855674	-4.161261838	3.16E-05	0.000170126	163.0091221	295.6724471	200.544402	25.79237823	34.20055819	76.74468211	63.62829069
jg24990	MSTRG.10412_jg24990	3.445211156	5.254300031	1.898004087	2.768329145	0.005634452	0.016170713	0	0	0	5.158475645	4.275069773	7.259632092	7.423300581
jg25015	MSTRG.10437_jg25015	176.7822158	2.812258289	0.498262985	5.644124436	1.66E-08	1.77E-07	29.81874185	31.43858931	58.02986951	388.1752923	369.7935354	203.2696986	156.9497837
jg2839	MSTRG.10456_jg2839	1094.777777	-2.75974833	0.642176527	-4.297491752	1.73E-05	9.89E-05	2469.985783	1554.713095	2377.517889	711.8696391	286.4296748	144.1555515	118.7728093
jg2841	MSTRG.10458_jg2841	282.4980361	2.288183401	0.860783937	2.658255228	0.007854638	0.02148205	91.44414167	107.7894491	64.00353255	87.69408597	218.0285584	178.3795314	1230.146953
jg2845	MSTRG.10463_jg2845	6.888863858	6.254582572	2.527647018	2.474468361	0.013343464	0.033534213	0	0	0	0	3.20630233	25.92725747	19.08848721
jg2848	MSTRG.10465_jg2848	57.50048256	2.474529461	0.578097891	4.280467894	1.87E-05	0.000105898	26.83686766	11.97660545	9.387184774	104.4591318	100.4641397	100.597759	48.78168953
jg2858	MSTRG.10477_jg2858	57.87047114	4.243664593	0.741472065	5.723296663	1.04E-08	1.15E-07	0	8.233916249	6.827043472	82.53561033	96.1890699	81.93013361	129.3775244
jg2859	MSTRG.10479_jg2859	2130.646918	2.519243556	0.353858523	7.119352486	1.08E-12	2.24E-11	493.9971566	556.1636157	675.0239233	5083.677749	3229.815214	2595.837018	2280.01375
jg2861	MSTRG.10481_jg2861	267.5681921	2.390108273	0.804830112	2.969705328	0.002980855	0.009363963	62.61935788	52.39764886	119.4732608	68.3498023	362.3121633	237.4936784	970.3314331
jg2875	MSTRG.10492_jg2875	133.7346315	-3.617487899	1.703342576	-2.12375828	0.033690361	0.072751078	271.3505508	166.9239385	406.2090866	2.579237823	0	0	89.07960697
jg2877	MSTRG.10495_jg2877	67.95688233	-2.854703051	1.153651214	-2.474494039	0.013342505	0.033534213	151.0816254	211.0876711	39.25549996	43.84704299	0	14.51926418	15.90707267
jg2878	MSTRG.10496_jg2878	538.404533	-5.513357208	0.594845273	-9.268556815	1.89E-20	9.61E-19	1180.822177	1068.163499	1413.197999	15.47542694	23.51288375	9.33381269	58.32593313
jg2879	MSTRG.10497_jg2879	2704.905939	-3.51755926	0.360292567	-9.763063626	1.62E-22	1.03E-20	5326.621252	6246.548282	5386.537299	530.0333726	247.9540469	592.1785606	604.4687616
