#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0009524	phragmoplast	10	89	0.55	0.0284	3702.AT1G03780.3,3702.AT1G75950.1,3702.AT2G20190.1,3702.AT3G01780.1,3702.AT3G09840.1,3702.AT3G19050.1,3702.AT3G53230.1,3702.AT5G05970.2,3702.AT5G38880.1,3702.AT5G56580.1	At1g03780,SKP1,CLASP,TPLATE,CDC48,POK2,AtCDC48B,NEDD1,AUG5,MKK6
GO:0005694	chromosome	21	300	0.35	0.0300	3702.AT1G26840.1,3702.AT1G27880.1,3702.AT1G57820.1,3702.AT1G61000.1,3702.AT1G61030.1,3702.AT1G66170.1,3702.AT1G77310.1,3702.AT2G23740.2,3702.AT2G31970.1,3702.AT2G32590.1,3702.AT2G40550.1,3702.AT3G12280.1,3702.AT3G48210.1,3702.AT3G54630.1,3702.AT4G18470.1,3702.AT4G18820.1,3702.AT5G05970.2,3702.AT5G13960.1,3702.AT5G15540.1,3702.AT5G59910.1,3702.AT5G62410.1	ORC6,AT1G27880,VIM1,AT1G61000,AT1G61030,MMD1,AT1G77310,SUVR5,RAD50,EMB2795,ETG1,RBR1,AT3G48210,AT3G54630,SNI1,AT4G18820,NEDD1,SUVH4,EMB2773,HTB4,SMC2
GO:0012506	vesicle membrane	10	91	0.54	0.0323	3702.AT1G26670.1,3702.AT1G70940.1,3702.AT2G14740.1,3702.AT2G17380.1,3702.AT2G34840.1,3702.AT3G17440.1,3702.AT3G63460.1,3702.AT5G05010.1,3702.AT5G11710.1,3702.AT5G20350.1	VTI1B,PIN3,VSR3,AP19,AT2G34840,NPSN13,AT3G63460,AT5G05010,AT5G11710,TIP1
GO:0005871	kinesin complex	8	60	0.63	0.0325	3702.AT1G18550.1,3702.AT1G21730.1,3702.AT1G55550.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G49650.1,3702.AT5G60930.1	AT1G18550,AT1G21730,AT1G55550,POK2,AT3G44050,KP1,AT3G49650,AT5G60930
GO:0022625	cytosolic large ribosomal subunit	12	126	0.48	0.0332	3702.AT1G08360.1,3702.AT1G70600.1,3702.AT2G18020.1,3702.AT2G19730.3,3702.AT2G24090.1,3702.AT2G37600.2,3702.AT3G09630.1,3702.AT3G62870.1,3702.AT4G17390.1,3702.AT4G18100.1,3702.AT5G45775.2,3702.AT5G48760.2	AT1G08360,AT1G70600,EMB2296,AT2G19730,PRPL35,AT2G37600,AT3G09630,AT3G62870,AT4G17390,AT4G18100,AT3G58700,AT5G48760
GO:0005730	nucleolus	24	373	0.31	0.0385	3702.AT1G11475.1,3702.AT1G77030.1,3702.AT1G77310.1,3702.AT2G18020.1,3702.AT2G18220.1,3702.AT2G19730.3,3702.AT2G27100.1,3702.AT2G36490.1,3702.AT2G37990.1,3702.AT3G09630.1,3702.AT3G09840.1,3702.AT3G15010.2,3702.AT3G16950.2,3702.AT3G22320.1,3702.AT3G52930.1,3702.AT3G53230.1,3702.AT4G17390.1,3702.AT4G18100.1,3702.AT4G34910.1,3702.AT4G37870.1,3702.AT5G09810.1,3702.AT5G14520.1,3702.AT5G52470.1,3702.AT5G59910.1	NRPB10,AT1G77030,AT1G77310,EMB2296,AT2G18220,AT2G19730,SE,DML1,AT2G37990,AT3G09630,CDC48,AT3G15010,LPD1,NRPB5,FBA8,AtCDC48B,AT4G17390,AT4G18100,AT4G34910,PCK1,ACT7,AT5G14520,FIB1,HTB4
GO:0010008	endosome membrane	15	185	0.41	0.0385	3702.AT1G09330.1,3702.AT1G10130.1,3702.AT1G14670.1,3702.AT1G26670.1,3702.AT1G71696.2,3702.AT1G79590.2,3702.AT1G79610.1,3702.AT2G14740.1,3702.AT2G39450.1,3702.AT3G12400.1,3702.AT3G17440.1,3702.AT5G05987.1,3702.AT5G44560.1,3702.AT5G54590.2,3702.AT5G64500.1	AT1G09330,ECA3,AT1G14670,VTI1B,SOL1,SYP52,NHX6,VSR3,MTP11,ELC,NPSN13,PRA1.A2,VPS2.2,CRLK1,AT5G64500
GO:0030662	coated vesicle membrane	8	63	0.6	0.0412	3702.AT1G26670.1,3702.AT2G14740.1,3702.AT2G17380.1,3702.AT2G34840.1,3702.AT3G17440.1,3702.AT3G63460.1,3702.AT5G05010.1,3702.AT5G11710.1	VTI1B,VSR3,AP19,AT2G34840,NPSN13,AT3G63460,AT5G05010,AT5G11710
GO:0005875	microtubule associated complex	9	80	0.55	0.0455	3702.AT1G18550.1,3702.AT1G21730.1,3702.AT1G55550.1,3702.AT3G19050.1,3702.AT3G44050.1,3702.AT3G44730.1,3702.AT3G49650.1,3702.AT5G38880.1,3702.AT5G60930.1	AT1G18550,AT1G21730,AT1G55550,POK2,AT3G44050,KP1,AT3G49650,AUG5,AT5G60930
GO:0031981	nuclear lumen	42	807	0.22	0.0470	3702.AT1G03780.3,3702.AT1G06220.2,3702.AT1G11475.1,3702.AT1G23860.1,3702.AT1G26840.1,3702.AT1G55460.1,3702.AT1G57820.1,3702.AT1G61000.1,3702.AT1G66170.1,3702.AT1G77030.1,3702.AT1G77310.1,3702.AT1G78790.1,3702.AT2G18020.1,3702.AT2G18220.1,3702.AT2G19730.3,3702.AT2G27100.1,3702.AT2G31970.1,3702.AT2G32590.1,3702.AT2G32950.1,3702.AT2G36490.1,3702.AT2G37990.1,3702.AT2G40550.1,3702.AT2G47900.3,3702.AT3G09630.1,3702.AT3G09840.1,3702.AT3G15010.2,3702.AT3G16950.2,3702.AT3G20740.1,3702.AT3G22320.1,3702.AT3G50670.1,3702.AT3G52930.1,3702.AT3G53230.1,3702.AT4G17390.1,3702.AT4G18100.1,3702.AT4G34910.1,3702.AT4G37870.1,3702.AT5G09810.1,3702.AT5G14520.1,3702.AT5G15540.1,3702.AT5G52470.1,3702.AT5G59910.1,3702.AT5G64760.1	At1g03780,MEE5,NRPB10,RSZ21,ORC6,AT1G55460,VIM1,AT1G61000,MMD1,AT1G77030,AT1G77310,AT1G78790,EMB2296,AT2G18220,AT2G19730,SE,RAD50,EMB2795,COP1,DML1,AT2G37990,ETG1,TLP3,AT3G09630,CDC48,AT3G15010,LPD1,FIE,NRPB5,U1-70K,FBA8,AtCDC48B,AT4G17390,AT4G18100,AT4G34910,PCK1,ACT7,AT5G14520,EMB2773,FIB1,HTB4,RPN5B
