ID	DG3
MSTRG.27980	68
MSTRG.27981	2597
MSTRG.27986	1135
MSTRG.27987	19285
MSTRG.27984	47
MSTRG.27985	2771
MSTRG.27988	14850
MSTRG.27989	859
MSTRG.3225	89
MSTRG.9151	177
MSTRG.27674	43
MSTRG.27675	28
MSTRG.11808	13
MSTRG.27677	0
MSTRG.27670	0
MSTRG.27671	0
MSTRG.27672	34
MSTRG.27673	0
MSTRG.11802	0
MSTRG.11803	0
MSTRG.11800	1259
MSTRG.11801	3051
MSTRG.27678	683
MSTRG.11807	0
MSTRG.11804	874
MSTRG.11805	25784
MSTRG.22008	1001
MSTRG.22009	1342
MSTRG.22004	7910
MSTRG.22005	0
MSTRG.22006	20
MSTRG.22007	537
MSTRG.22000	25
MSTRG.22001	1216
MSTRG.22002	30103
MSTRG.22003	0
MSTRG.16469	607
MSTRG.23352	170
MSTRG.23351	1113
MSTRG.23350	947
MSTRG.23357	0
MSTRG.23356	3551
MSTRG.23355	845
MSTRG.23354	37
MSTRG.16461	303
MSTRG.16460	2620
MSTRG.23359	868
MSTRG.16462	48
MSTRG.16465	2503
MSTRG.16464	0
MSTRG.16467	2444
MSTRG.16466	8
MSTRG.29607	211
MSTRG.29606	0
MSTRG.29605	21
MSTRG.29604	1362
MSTRG.29603	0
MSTRG.29602	3679
MSTRG.29601	2074
MSTRG.29600	1398
MSTRG.29609	0
MSTRG.29608	0
MSTRG.177	34
MSTRG.11118	325
MSTRG.11119	5
MSTRG.11110	2779
MSTRG.11111	2
MSTRG.11112	3080
MSTRG.11113	80158
MSTRG.11114	126
MSTRG.11115	1342
MSTRG.11116	3657
MSTRG.11117	432
MSTRG.22912	0
MSTRG.22913	0
MSTRG.22910	2712
MSTRG.22911	60475
MSTRG.22916	5149
MSTRG.22917	0
MSTRG.22914	112
MSTRG.22915	828
MSTRG.22918	16
MSTRG.22919	26
MSTRG.26202	0
MSTRG.26203	0
MSTRG.26200	0
MSTRG.26201	2266
MSTRG.26206	0
MSTRG.26207	210
MSTRG.26204	0
MSTRG.26205	0
MSTRG.26208	450
MSTRG.16854	199
MSTRG.18236	4990
MSTRG.24515	0
MSTRG.24516	4
MSTRG.18235	0
MSTRG.18232	1624
MSTRG.18233	0
MSTRG.18230	21
MSTRG.24513	0
MSTRG.14562	2729
MSTRG.14563	52
MSTRG.14560	366
MSTRG.14561	91
MSTRG.14566	1210
MSTRG.24519	1754
MSTRG.18238	0
MSTRG.18239	7171
MSTRG.16819	1251
MSTRG.14698	9599
MSTRG.14699	766
MSTRG.14694	0
MSTRG.14695	0
MSTRG.14696	1474
MSTRG.14697	10986
MSTRG.14690	6
MSTRG.14691	0
MSTRG.14692	0
MSTRG.14693	0
MSTRG.12599	18
MSTRG.38858	0
MSTRG.13518	0
MSTRG.13519	0
MSTRG.13512	0
MSTRG.13513	0
MSTRG.13510	1941
MSTRG.13511	0
MSTRG.13516	2008
MSTRG.13517	0
MSTRG.13514	0
MSTRG.13515	0
MSTRG.38859	836
MSTRG.8471	117
MSTRG.2089	69
MSTRG.2088	686
MSTRG.2085	8795
MSTRG.2084	23
MSTRG.2087	5874
MSTRG.2086	4
MSTRG.2081	871
MSTRG.2080	10
MSTRG.2083	117
MSTRG.2082	2713
MSTRG.19619	0
MSTRG.19618	3106
MSTRG.19617	1688
MSTRG.21500	798
MSTRG.19615	585
MSTRG.19614	840
MSTRG.19613	0
MSTRG.19612	191
MSTRG.19611	386
MSTRG.19610	0
MSTRG.34018	0
MSTRG.12381	171
MSTRG.21508	0
MSTRG.12382	1489
MSTRG.21509	1635
MSTRG.12393	2755
MSTRG.16873	123
MSTRG.12391	89
MSTRG.12383	0
MSTRG.16876	552
MSTRG.16877	13
MSTRG.16874	0
MSTRG.12394	648
MSTRG.16803	0
MSTRG.16878	0
MSTRG.16879	17
MSTRG.9015	0
MSTRG.12385	24280
MSTRG.2629	0
MSTRG.2628	0
MSTRG.38850	5
MSTRG.12386	0
MSTRG.2621	535
MSTRG.2620	67
MSTRG.2623	11447
MSTRG.16800	0
MSTRG.2625	0
MSTRG.2624	846
MSTRG.2627	0
MSTRG.2626	11
MSTRG.33583	889
MSTRG.34010	1914
MSTRG.33581	3
MSTRG.33580	223
MSTRG.33587	0
MSTRG.4027	386
MSTRG.33585	0
MSTRG.6750	302
MSTRG.33589	468
MSTRG.33588	0
MSTRG.34012	70
MSTRG.38851	1089
MSTRG.34013	3804
MSTRG.6755	16300
MSTRG.34015	0
MSTRG.34016	0
MSTRG.34017	0
MSTRG.38852	38
MSTRG.6857	8
MSTRG.32188	1101
MSTRG.32189	22
MSTRG.8537	1978
MSTRG.32180	0
MSTRG.32181	1729
MSTRG.32182	4319
MSTRG.32183	482
MSTRG.32184	56
MSTRG.32185	24
MSTRG.32186	317
MSTRG.32187	0
MSTRG.38854	3536
MSTRG.2611	274
MSTRG.561	2526
MSTRG.560	0
MSTRG.563	952
MSTRG.562	154
MSTRG.565	0
MSTRG.564	157
MSTRG.567	0
MSTRG.566	0
MSTRG.8744	0
MSTRG.8745	149
MSTRG.8746	140
MSTRG.8747	0
MSTRG.8740	57
MSTRG.8741	1012
MSTRG.8742	32
MSTRG.8743	1141
MSTRG.32232	0
MSTRG.32233	0
MSTRG.32230	0
MSTRG.32231	0
MSTRG.32236	0
MSTRG.32237	335
MSTRG.32234	226
MSTRG.32235	358
MSTRG.32238	225
MSTRG.32239	19
MSTRG.4663	0
MSTRG.4662	0
MSTRG.4661	613
MSTRG.4660	0
MSTRG.4667	1453
MSTRG.4666	0
MSTRG.4665	12544
MSTRG.4664	762
MSTRG.4669	2316
MSTRG.4668	163
MSTRG.20666	2041
MSTRG.20667	73
MSTRG.20664	0
MSTRG.20665	394
MSTRG.20662	0
MSTRG.20663	297
MSTRG.20660	13
MSTRG.20661	1156
MSTRG.31527	0
MSTRG.31526	0
MSTRG.31525	4
MSTRG.31524	16
MSTRG.31523	0
MSTRG.31522	38
MSTRG.20668	2763
MSTRG.20669	1385
MSTRG.35639	5150
MSTRG.35638	50
MSTRG.35637	31
MSTRG.35636	122
MSTRG.35635	7948
MSTRG.35634	6
MSTRG.35633	335
MSTRG.35632	1076
MSTRG.35631	579
MSTRG.35630	988
MSTRG.35181	575
MSTRG.5041	23
MSTRG.35183	1065
MSTRG.35182	0
MSTRG.35185	0
MSTRG.35184	0
MSTRG.35187	0
MSTRG.35186	293
MSTRG.35189	246
MSTRG.35188	0
MSTRG.14659	0
MSTRG.21135	1118
MSTRG.21134	0
MSTRG.21137	1171
MSTRG.21136	104
MSTRG.21131	22
MSTRG.21130	0
MSTRG.21133	899
MSTRG.30699	0
MSTRG.30696	638
MSTRG.30697	0
MSTRG.30694	695
MSTRG.30695	30
MSTRG.21139	204
MSTRG.21138	179
MSTRG.30690	1136
MSTRG.30691	208
MSTRG.34588	2747
MSTRG.34589	0
MSTRG.34586	744
MSTRG.34587	0
MSTRG.34584	2474
MSTRG.34585	0
MSTRG.34582	2920
MSTRG.34583	248
MSTRG.34580	882
MSTRG.34581	0
MSTRG.8835	158
MSTRG.6531	7
MSTRG.6530	0
MSTRG.6533	213
MSTRG.6532	0
MSTRG.6535	4725
MSTRG.6534	137
MSTRG.6537	0
MSTRG.6536	0
MSTRG.6539	556
MSTRG.6538	0
MSTRG.28302	6917
MSTRG.13268	0
MSTRG.28718	7
MSTRG.28719	1474
MSTRG.38924	0
MSTRG.38925	2758
MSTRG.38926	643
MSTRG.38927	964
MSTRG.38920	1096
MSTRG.38921	3812
MSTRG.38922	5000
MSTRG.38923	115
MSTRG.38928	14
MSTRG.38929	171
MSTRG.33914	143
MSTRG.33915	625
MSTRG.33916	130
MSTRG.33917	208
MSTRG.33910	1283
MSTRG.33911	101
MSTRG.33912	107
MSTRG.33913	1202
MSTRG.33918	958
MSTRG.33919	0
MSTRG.1625	4
MSTRG.29045	3234
MSTRG.29044	49
MSTRG.29047	4235
MSTRG.29046	3276
MSTRG.29041	145
MSTRG.29040	16
MSTRG.29043	1548
MSTRG.29042	134
MSTRG.29049	2845
MSTRG.29048	6
MSTRG.1878	0
MSTRG.7378	0
MSTRG.7379	34
MSTRG.7370	0
MSTRG.7371	0
MSTRG.7372	5
MSTRG.7373	0
MSTRG.7374	26
MSTRG.7375	16
MSTRG.7376	0
MSTRG.7377	0
MSTRG.14654	0
MSTRG.14119	0
MSTRG.6853	233
MSTRG.14118	1622
MSTRG.24358	6
MSTRG.24359	3861
MSTRG.24352	0
MSTRG.24353	181
MSTRG.24350	0
MSTRG.24351	3454
MSTRG.24356	158
MSTRG.24357	1167
MSTRG.24354	1101
MSTRG.24355	0
MSTRG.31681	0
MSTRG.6850	8114
MSTRG.15909	0
MSTRG.15908	10876
MSTRG.15907	0
MSTRG.15906	0
MSTRG.15905	83
MSTRG.15904	1502
MSTRG.15903	304
MSTRG.15902	41
MSTRG.15901	0
MSTRG.15900	164
MSTRG.20309	0
MSTRG.20308	0
MSTRG.20305	342
MSTRG.20304	0
MSTRG.20307	181
MSTRG.20306	4661
MSTRG.20301	392
MSTRG.20300	0
MSTRG.20303	399
MSTRG.20302	2657
MSTRG.23960	19
MSTRG.23961	0
MSTRG.23962	181
MSTRG.23963	32005
MSTRG.23964	0
MSTRG.23965	0
MSTRG.23966	8
MSTRG.23967	159
MSTRG.23968	0
MSTRG.23969	58
MSTRG.8751	0
MSTRG.8750	1092
MSTRG.576	238
MSTRG.577	57
MSTRG.8755	697
MSTRG.575	10
MSTRG.12319	1808
MSTRG.12318	1547
MSTRG.6851	0
MSTRG.578	9551
MSTRG.19864	2420
MSTRG.579	20486
MSTRG.19865	88
MSTRG.12313	962
MSTRG.35953	3
MSTRG.12311	49
MSTRG.19522	57
MSTRG.19525	2793
MSTRG.35957	43
MSTRG.32244	0
MSTRG.35954	0
MSTRG.35955	8
MSTRG.14114	205
MSTRG.26462	0
MSTRG.26463	413
MSTRG.26460	781
MSTRG.26461	0
MSTRG.26466	3634
MSTRG.26467	3102
MSTRG.26464	185
MSTRG.26465	431
MSTRG.15154	1015
MSTRG.26468	243
MSTRG.26469	764
MSTRG.6924	868
MSTRG.19869	374
MSTRG.12151	0
MSTRG.12150	2
MSTRG.12153	33660
MSTRG.12152	0
MSTRG.12155	1897
MSTRG.12154	224
MSTRG.12157	89
MSTRG.12156	25
MSTRG.12159	715
MSTRG.12158	2961
MSTRG.6921	18
MSTRG.17677	0
MSTRG.17676	1225
MSTRG.17675	122
MSTRG.17674	4068
MSTRG.17673	4
MSTRG.17672	85619
MSTRG.17671	0
MSTRG.17670	0
MSTRG.4592	6
MSTRG.17679	0
MSTRG.17678	0
MSTRG.3110	0
MSTRG.3111	0
MSTRG.3112	56
MSTRG.3113	215
MSTRG.3114	60
MSTRG.3115	1690
MSTRG.3116	6
MSTRG.3117	8
MSTRG.3118	4757
MSTRG.3119	0
MSTRG.37327	1048
MSTRG.28059	3
MSTRG.6928	4787
MSTRG.37326	3637
MSTRG.28055	0
MSTRG.28054	19
MSTRG.28057	0
MSTRG.6929	7239
MSTRG.28051	16
MSTRG.10502	97
MSTRG.28053	8
MSTRG.28052	0
MSTRG.25500	0
MSTRG.10503	154
MSTRG.25501	517
MSTRG.10504	0
MSTRG.25502	2354
MSTRG.10505	0
MSTRG.25503	119
MSTRG.37321	117
MSTRG.11965	2717
MSTRG.37320	2
MSTRG.11964	2052
MSTRG.11967	347
MSTRG.11966	1052
MSTRG.11969	1404
MSTRG.11968	20
MSTRG.25805	0
MSTRG.7030	0
MSTRG.25804	0
MSTRG.24453	1523
MSTRG.25807	3558
MSTRG.25806	3270
MSTRG.25801	675
MSTRG.7034	126
MSTRG.25800	0
MSTRG.12847	0
MSTRG.12846	11497
MSTRG.12845	0
MSTRG.12844	1331
MSTRG.12843	80
MSTRG.12842	1914
MSTRG.12841	14
MSTRG.12840	1994
MSTRG.25802	10244
MSTRG.12849	0
MSTRG.12848	0
MSTRG.25478	883
MSTRG.25479	1087
MSTRG.4463	0
MSTRG.4462	79
MSTRG.4465	0
MSTRG.4464	445
MSTRG.4467	65
MSTRG.4466	0
MSTRG.4469	1504
MSTRG.25471	0
MSTRG.11633	482
MSTRG.11632	4170
MSTRG.11635	4
MSTRG.25475	25
MSTRG.25476	70
MSTRG.11636	472
MSTRG.25808	124
MSTRG.23142	0
MSTRG.23143	0
MSTRG.23140	7763
MSTRG.23141	20228
MSTRG.23146	15490
MSTRG.23147	717
MSTRG.23144	352
MSTRG.23145	1800
MSTRG.23148	2825
MSTRG.23149	0
MSTRG.26426	23
MSTRG.26427	731
MSTRG.26424	113
MSTRG.35484	365
MSTRG.26425	1257
MSTRG.35485	2541
MSTRG.35486	52
MSTRG.35487	522
MSTRG.35480	438
MSTRG.35481	436
MSTRG.17849	24
MSTRG.32450	22
MSTRG.35483	0
MSTRG.18373	0
MSTRG.18372	0
MSTRG.18371	3176
MSTRG.18370	19090
MSTRG.18377	0
MSTRG.18376	614292
MSTRG.18375	431
MSTRG.18374	1204
MSTRG.18379	3
MSTRG.18378	1
MSTRG.10140	0
MSTRG.10141	1074
MSTRG.10142	551
MSTRG.10143	0
MSTRG.10144	529
MSTRG.10145	16616
MSTRG.10146	0
MSTRG.10147	0
MSTRG.10148	0
MSTRG.10149	0
MSTRG.13497	718
MSTRG.13496	13
MSTRG.13495	0
MSTRG.13494	0
MSTRG.13493	311
MSTRG.13492	0
MSTRG.13491	3922
MSTRG.13490	1074
MSTRG.13499	0
MSTRG.13498	4363
MSTRG.14719	0
MSTRG.14718	0
MSTRG.14711	648
MSTRG.14710	2558
MSTRG.14713	0
MSTRG.14712	110
MSTRG.14715	1058
MSTRG.14714	19
MSTRG.14717	6481
MSTRG.14716	1513
MSTRG.1239	4499
MSTRG.1238	57
MSTRG.1233	499
MSTRG.1232	40
MSTRG.1231	1491
MSTRG.1230	540
MSTRG.1237	265
MSTRG.1236	3462
MSTRG.1235	4
MSTRG.1234	1416
MSTRG.921	30
MSTRG.38181	0
MSTRG.920	120
MSTRG.29967	0
MSTRG.13729	13975
MSTRG.13728	1825
MSTRG.13721	123
MSTRG.13720	0
MSTRG.13723	0
MSTRG.13722	4
MSTRG.13725	646
MSTRG.13724	0
MSTRG.13727	7
MSTRG.13726	99
MSTRG.12458	26
MSTRG.12459	560
MSTRG.19408	1955
MSTRG.19409	111
MSTRG.32881	339
MSTRG.32880	0
MSTRG.32883	0
MSTRG.12453	8
MSTRG.19402	3214
MSTRG.32884	149
MSTRG.19400	1708
MSTRG.19401	0
MSTRG.38678	36
MSTRG.38679	20
MSTRG.32827	249
MSTRG.38670	0
MSTRG.38671	64
MSTRG.38672	0
MSTRG.38673	160
MSTRG.38674	1378
MSTRG.38675	668
MSTRG.38676	1963
MSTRG.38677	36
MSTRG.5057	387
MSTRG.2657	0
MSTRG.7178	12
MSTRG.7179	46
MSTRG.7176	0
MSTRG.7177	0
MSTRG.7174	0
MSTRG.7175	878
MSTRG.7172	0
MSTRG.7173	16
MSTRG.7170	43
MSTRG.7171	2393
MSTRG.35195	0
MSTRG.33288	0
MSTRG.33289	0
MSTRG.33284	0
MSTRG.33285	1501
MSTRG.33286	5
MSTRG.33287	488
MSTRG.33280	0
MSTRG.33281	12
MSTRG.33282	2306
MSTRG.33283	154
MSTRG.5051	396
MSTRG.924	0
MSTRG.5050	0
MSTRG.32825	0
MSTRG.35198	0
MSTRG.5058	18
MSTRG.34138	241
MSTRG.15741	597
MSTRG.21441	2747
MSTRG.33428	178
MSTRG.33429	1064
MSTRG.33420	0
MSTRG.33421	0
MSTRG.33422	2
MSTRG.33423	79
MSTRG.33424	2150
MSTRG.33425	796
MSTRG.33426	75
MSTRG.33427	0
MSTRG.15740	0
MSTRG.34810	0
MSTRG.34811	0
MSTRG.34812	970
MSTRG.34813	2081
MSTRG.7828	1231
MSTRG.7829	30778
MSTRG.34816	224
MSTRG.34817	2513
MSTRG.7824	232
MSTRG.7825	11
MSTRG.7826	178
MSTRG.7827	14
MSTRG.7820	0
MSTRG.7821	3
MSTRG.7822	0
MSTRG.7823	8395
MSTRG.32820	1409
MSTRG.19555	464
MSTRG.154	429
MSTRG.155	0
MSTRG.156	0
MSTRG.157	0
MSTRG.150	6407
MSTRG.151	0
MSTRG.152	5
MSTRG.153	59
MSTRG.158	0
MSTRG.159	998
MSTRG.9466	0
MSTRG.9467	0
MSTRG.9464	0
MSTRG.9465	1224
MSTRG.9462	27
MSTRG.9463	0
MSTRG.9460	1055
MSTRG.9461	116
MSTRG.9468	0
MSTRG.9469	0
MSTRG.36559	680
MSTRG.36558	0
MSTRG.36557	0
MSTRG.36556	0
MSTRG.36555	36
MSTRG.36554	884
MSTRG.36553	30
MSTRG.36552	0
MSTRG.36551	2183
MSTRG.36550	396
MSTRG.19493	1876
MSTRG.20143	576
MSTRG.20142	5674
MSTRG.20141	483
MSTRG.20140	3049
MSTRG.20147	5422
MSTRG.20146	106
MSTRG.20145	0
MSTRG.20144	4665
MSTRG.20149	4018
MSTRG.20148	1492
MSTRG.21816	38
MSTRG.21817	0
MSTRG.21814	0
MSTRG.15421	423
MSTRG.21812	8413
MSTRG.21813	12
MSTRG.21810	4584
MSTRG.21811	0
MSTRG.21818	0
MSTRG.21819	372
MSTRG.20495	928
MSTRG.20494	1102
MSTRG.20497	27
MSTRG.20496	2360
MSTRG.20491	9
MSTRG.20490	43
MSTRG.20493	1115
MSTRG.20492	0
MSTRG.20499	30
MSTRG.20498	372
MSTRG.30241	1145
MSTRG.30240	59
MSTRG.30243	0
MSTRG.30242	0
MSTRG.30245	0
MSTRG.30244	584
MSTRG.30247	1363
MSTRG.30246	12
MSTRG.30249	299
MSTRG.30248	3423
MSTRG.37730	1499
MSTRG.37731	20
MSTRG.37732	10
MSTRG.37733	11
MSTRG.37734	11
MSTRG.37735	655
MSTRG.37736	108
MSTRG.37737	189
MSTRG.37738	0
MSTRG.37739	0
MSTRG.35390	343
MSTRG.35391	1346
MSTRG.35392	564
MSTRG.35393	858
MSTRG.35394	116
MSTRG.35395	0
MSTRG.35396	0
MSTRG.35397	0
MSTRG.35398	0
MSTRG.35399	0
MSTRG.21364	4619
MSTRG.21365	124
MSTRG.21366	1287
MSTRG.21367	1571
MSTRG.21360	0
MSTRG.21361	0
MSTRG.21362	0
MSTRG.21363	0
MSTRG.21368	115
MSTRG.21369	644
MSTRG.32816	12
MSTRG.6706	122
MSTRG.28524	20
MSTRG.28527	3
MSTRG.6705	25
MSTRG.34043	0
MSTRG.28520	0
MSTRG.34041	2492
MSTRG.34040	0
MSTRG.2498	4604
MSTRG.28529	571
MSTRG.28528	21235
MSTRG.34049	1
MSTRG.34048	42
MSTRG.36476	29
MSTRG.9214	127
MSTRG.11439	24
MSTRG.11438	72
MSTRG.11437	19
MSTRG.11436	0
MSTRG.11435	0
MSTRG.11434	143
MSTRG.11433	1362
MSTRG.11432	6600
MSTRG.11431	163
MSTRG.11430	48
MSTRG.26366	2742
MSTRG.11381	0
MSTRG.11380	0
MSTRG.11383	0
MSTRG.11382	2639
MSTRG.11385	4849
MSTRG.11384	978
MSTRG.11387	227
MSTRG.11386	0
MSTRG.11389	111
MSTRG.11388	6098
MSTRG.12091	4732
MSTRG.23438	235
MSTRG.23439	0
MSTRG.23432	4251
MSTRG.23433	169
MSTRG.23430	4246
MSTRG.23431	932
MSTRG.23436	230
MSTRG.23437	0
MSTRG.23434	280
MSTRG.23435	125
MSTRG.35808	0
MSTRG.35809	64
MSTRG.27328	2324
MSTRG.27329	788
MSTRG.35800	162
MSTRG.35801	195
MSTRG.35802	832
MSTRG.35803	198
MSTRG.27326	19
MSTRG.35805	492
MSTRG.35806	0
MSTRG.35807	147
MSTRG.3761	59
MSTRG.3760	686
MSTRG.173	2436
MSTRG.24970	0
MSTRG.24971	0
MSTRG.29961	376
MSTRG.38919	2501
MSTRG.6505	779
MSTRG.2491	0
MSTRG.32814	912
MSTRG.25878	885
MSTRG.25879	25
MSTRG.20808	130
MSTRG.20809	0
MSTRG.20806	351
MSTRG.20807	0
MSTRG.20804	0
MSTRG.25877	0
MSTRG.25870	37
MSTRG.25871	4965
MSTRG.25872	0
MSTRG.20801	21
MSTRG.6508	13
MSTRG.6509	2747
MSTRG.14261	581
MSTRG.14260	3714
MSTRG.14263	116
MSTRG.14262	3441
MSTRG.14265	1184
MSTRG.14264	4099
MSTRG.14267	0
MSTRG.14266	72
MSTRG.14269	0
MSTRG.14268	0
MSTRG.34132	0
MSTRG.5104	0
MSTRG.19496	51
MSTRG.13129	863
MSTRG.13128	129
MSTRG.13127	61
MSTRG.13126	494
MSTRG.13125	74
MSTRG.13124	0
MSTRG.13123	2768
MSTRG.13122	0
MSTRG.13121	10415
MSTRG.13120	312
MSTRG.12298	22573
MSTRG.12299	0
MSTRG.12296	1641
MSTRG.12297	0
MSTRG.12294	46
MSTRG.12295	23982
MSTRG.12292	84
MSTRG.12293	1511
MSTRG.12290	393
MSTRG.12291	0
MSTRG.14849	80
MSTRG.14848	0
MSTRG.14845	82
MSTRG.14844	576
MSTRG.14847	6
MSTRG.14846	4756
MSTRG.14841	2008
MSTRG.14840	0
MSTRG.14843	2754
MSTRG.14842	413
MSTRG.32711	1035
MSTRG.32710	0
MSTRG.32713	6
MSTRG.32712	3418
MSTRG.32715	0
MSTRG.32714	0
MSTRG.32717	0
MSTRG.32716	0
MSTRG.32719	22
MSTRG.32718	0
MSTRG.19178	4741
MSTRG.19179	305
MSTRG.2470	75
MSTRG.2471	3
MSTRG.2472	149
MSTRG.2473	1627
MSTRG.2474	3031
MSTRG.2475	5256
MSTRG.2476	0
MSTRG.2477	0
MSTRG.2478	0
MSTRG.2479	0
MSTRG.32812	66
MSTRG.8137	0
MSTRG.8136	4647
MSTRG.8135	33
MSTRG.8134	62
MSTRG.8133	0
MSTRG.8132	0
MSTRG.8131	784
MSTRG.8130	634
MSTRG.24910	34
MSTRG.24911	1235
MSTRG.24912	157
MSTRG.24913	536
MSTRG.24914	581
MSTRG.24915	468
MSTRG.8139	51
MSTRG.8138	0
MSTRG.9664	0
MSTRG.9665	1263
MSTRG.9666	1
MSTRG.9667	0
MSTRG.9660	20
MSTRG.9661	3
MSTRG.9662	80
MSTRG.9663	4327
MSTRG.1413	0
MSTRG.1412	0
MSTRG.1411	0
MSTRG.1410	0
MSTRG.1417	770
MSTRG.1416	3
MSTRG.1415	0
MSTRG.1414	3
MSTRG.22422	5123
MSTRG.22423	404
MSTRG.22420	239
MSTRG.22421	2511
MSTRG.22426	0
MSTRG.22427	0
MSTRG.22424	54
MSTRG.22425	0
MSTRG.22428	0
MSTRG.22429	0
MSTRG.32810	0
MSTRG.32174	0
MSTRG.4168	745
MSTRG.4169	395
MSTRG.19146	1960
MSTRG.4160	27
MSTRG.4161	285
MSTRG.4162	430
MSTRG.4163	0
MSTRG.4164	0
MSTRG.19145	1935
MSTRG.4166	0
MSTRG.4167	34
MSTRG.10337	0
MSTRG.10336	69
MSTRG.10335	7
MSTRG.10334	0
MSTRG.10333	46
MSTRG.10332	0
MSTRG.10331	49
MSTRG.10330	10
MSTRG.32746	19
MSTRG.10339	0
MSTRG.19142	971
MSTRG.19141	508
MSTRG.19140	4680
MSTRG.15679	0
MSTRG.15678	12
MSTRG.5415	465
MSTRG.5414	681
MSTRG.5413	0
MSTRG.5412	10029
MSTRG.5411	0
MSTRG.5410	131
MSTRG.15671	0
MSTRG.15670	0
MSTRG.15673	0
MSTRG.15672	0
MSTRG.15675	0
MSTRG.15674	0
MSTRG.5419	1040
MSTRG.5418	121
MSTRG.25629	597
MSTRG.32811	249
MSTRG.4231	0
MSTRG.31839	129
MSTRG.20591	0
MSTRG.4238	2286
MSTRG.4239	56
MSTRG.14108	1211
MSTRG.14109	52
MSTRG.18656	106
MSTRG.18657	5275
MSTRG.18650	84
MSTRG.6141	358
MSTRG.6142	2839
MSTRG.6143	0
MSTRG.14100	953
MSTRG.14101	281
MSTRG.14102	1061
MSTRG.14103	1568
MSTRG.14104	50
MSTRG.14105	3095
MSTRG.14106	32
MSTRG.14107	1486
MSTRG.29056	0
MSTRG.31831	92
MSTRG.20599	21729
MSTRG.19413	112
MSTRG.5206	129
MSTRG.13691	196
MSTRG.13690	52
MSTRG.5207	12
MSTRG.13693	51
MSTRG.8890	0
MSTRG.30837	0
MSTRG.8892	0
MSTRG.30835	41
MSTRG.8894	0
MSTRG.8895	121
MSTRG.8896	61
MSTRG.30831	239
MSTRG.8898	0
MSTRG.13695	0
MSTRG.30838	1039
MSTRG.30839	1475
MSTRG.17936	6346
MSTRG.5204	521
MSTRG.13696	22980
MSTRG.17938	285
MSTRG.13698	4763
MSTRG.19239	55
MSTRG.19238	36
MSTRG.19235	0
MSTRG.19234	132
MSTRG.19237	6
MSTRG.19236	1925
MSTRG.19231	0
MSTRG.19230	34
MSTRG.19233	3362
MSTRG.19232	2198
MSTRG.2139	2
MSTRG.2138	695
MSTRG.29948	3950
MSTRG.29949	355
MSTRG.2131	0
MSTRG.29945	28633
MSTRG.29946	0
MSTRG.29947	20
MSTRG.2135	0
MSTRG.29941	15070
MSTRG.29942	376
MSTRG.29943	398
MSTRG.8278	145
MSTRG.8279	0
MSTRG.8274	0
MSTRG.8275	1635
MSTRG.8276	0
MSTRG.8277	0
MSTRG.8270	0
MSTRG.8271	44
MSTRG.8272	3
MSTRG.8273	4034
MSTRG.17109	1483
MSTRG.15309	0
MSTRG.34999	0
MSTRG.34998	0
MSTRG.34995	0
MSTRG.34994	701
MSTRG.34997	631
MSTRG.34996	241
MSTRG.34991	0
MSTRG.34990	434
MSTRG.34993	29
MSTRG.34992	0
MSTRG.34667	486
MSTRG.34666	0
MSTRG.34665	0
MSTRG.34664	859
MSTRG.34663	174
MSTRG.34662	949
MSTRG.34661	44
MSTRG.34660	6653
MSTRG.34669	652
MSTRG.34668	375
MSTRG.36294	459
MSTRG.36295	4056
MSTRG.36296	281
MSTRG.36297	202
MSTRG.36290	8804
MSTRG.36291	737
MSTRG.36292	5241
MSTRG.36293	0
MSTRG.31017	23
MSTRG.31016	0
MSTRG.31015	18
MSTRG.31014	497
MSTRG.31013	3151
MSTRG.36299	913
MSTRG.31011	15413
MSTRG.31010	1304
MSTRG.36748	2825
MSTRG.36749	72
MSTRG.36746	5658
MSTRG.36747	393
MSTRG.36744	0
MSTRG.36745	1489
MSTRG.36742	0
MSTRG.36743	202
MSTRG.36740	5829
MSTRG.36741	0
MSTRG.28226	0
MSTRG.28227	10
MSTRG.28224	14
MSTRG.28225	139
MSTRG.28222	0
MSTRG.28223	0
MSTRG.28220	0
MSTRG.28221	0
MSTRG.28228	745
MSTRG.28229	4440
MSTRG.20752	8841
MSTRG.20753	28
MSTRG.20750	1506
MSTRG.20751	201
MSTRG.20756	8978
MSTRG.20757	11
MSTRG.20754	2989
MSTRG.20755	459
MSTRG.20758	11772
MSTRG.20759	76
MSTRG.5209	0
MSTRG.5598	2049
MSTRG.27908	0
MSTRG.27909	12
MSTRG.27902	0
MSTRG.27903	29
MSTRG.27900	0
MSTRG.27901	0
MSTRG.27906	988
MSTRG.27907	100
MSTRG.27904	2349
MSTRG.27905	1135
MSTRG.31909	45
MSTRG.31908	2421
MSTRG.31905	0
MSTRG.31904	2207
MSTRG.31907	9
MSTRG.31906	648
MSTRG.31901	0
MSTRG.31900	450
MSTRG.31903	538
MSTRG.31902	206
MSTRG.5358	0
MSTRG.35218	428
MSTRG.5354	304
MSTRG.5355	13
MSTRG.5356	0
MSTRG.5357	0
MSTRG.5350	2991
MSTRG.5351	0
MSTRG.5352	2899
MSTRG.5353	16144
MSTRG.28482	1295
MSTRG.28483	59
MSTRG.28480	635
MSTRG.28481	102
MSTRG.28486	580
MSTRG.28487	1835
MSTRG.28484	142
MSTRG.28485	0
MSTRG.28488	139
