ID	DG1
MSTRG.15657	1
MSTRG.15656	0
MSTRG.15655	0
MSTRG.15654	14
MSTRG.15653	0
MSTRG.11747	0
MSTRG.15651	618
MSTRG.15650	5901
MSTRG.25727	64
MSTRG.15659	0
MSTRG.15658	0
MSTRG.37046	0
MSTRG.37047	817
MSTRG.37044	98
MSTRG.37045	6132
MSTRG.37042	0
MSTRG.37043	0
MSTRG.37040	1196
MSTRG.37041	47
MSTRG.37048	100
MSTRG.37049	269
MSTRG.7794	0
MSTRG.18588	458
MSTRG.18589	0
MSTRG.7795	23
MSTRG.18580	1178
MSTRG.18581	1616
MSTRG.18582	2236
MSTRG.18583	0
MSTRG.18584	1244
MSTRG.18585	702
MSTRG.18586	6
MSTRG.18587	0
MSTRG.2362	0
MSTRG.2363	0
MSTRG.17857	47
MSTRG.13579	0
MSTRG.2368	0
MSTRG.17153	1239
MSTRG.18632	81
MSTRG.18633	2667
MSTRG.6160	0
MSTRG.18631	18083
MSTRG.18636	0
MSTRG.18637	0
MSTRG.18634	0
MSTRG.18635	0
MSTRG.1394	238
MSTRG.1395	0
MSTRG.18638	0
MSTRG.18639	0
MSTRG.1390	44
MSTRG.1391	458
MSTRG.1392	4
MSTRG.1393	240
MSTRG.17858	10
MSTRG.16209	261
MSTRG.3090	3
MSTRG.5185	497
MSTRG.32159	0
MSTRG.3092	1086
MSTRG.38249	0
MSTRG.32157	431
MSTRG.5186	3
MSTRG.32156	119
MSTRG.38241	21806
MSTRG.38240	5896
MSTRG.38243	878
MSTRG.38242	203
MSTRG.38245	98
MSTRG.32155	0
MSTRG.38247	3374
MSTRG.38246	2072
MSTRG.32154	0
MSTRG.5183	311
MSTRG.3099	145
MSTRG.5182	324
MSTRG.4089	0
MSTRG.3098	0
MSTRG.4088	333
MSTRG.30818	24
MSTRG.16203	28
MSTRG.30266	0
MSTRG.30814	8079
MSTRG.30815	0
MSTRG.30816	61
MSTRG.32150	82
MSTRG.30810	0
MSTRG.30811	31
MSTRG.30812	74
MSTRG.30813	184
MSTRG.5189	0
MSTRG.5188	2
MSTRG.4083	591
MSTRG.4082	777
MSTRG.19219	2018
MSTRG.19218	280
MSTRG.19213	1090
MSTRG.19212	1043
MSTRG.19211	0
MSTRG.19210	879
MSTRG.19217	487
MSTRG.19216	1554
MSTRG.19215	157
MSTRG.19214	1309
MSTRG.29928	632
MSTRG.29929	102
MSTRG.29922	0
MSTRG.29923	0
MSTRG.29920	0
MSTRG.29921	0
MSTRG.29926	159
MSTRG.29927	71
MSTRG.29924	0
MSTRG.29925	0
MSTRG.8258	1019
MSTRG.8259	478
MSTRG.8252	13
MSTRG.8253	642
MSTRG.8250	0
MSTRG.8251	725
MSTRG.8256	0
MSTRG.8257	0
MSTRG.8254	0
MSTRG.8255	0
MSTRG.35558	0
MSTRG.35559	0
MSTRG.35556	256
MSTRG.35557	39
MSTRG.35554	0
MSTRG.35555	0
MSTRG.35552	0
MSTRG.35553	0
MSTRG.35550	0
MSTRG.35551	1117
MSTRG.7420	0
MSTRG.29246	387
MSTRG.7422	0
MSTRG.31075	6302
MSTRG.31074	8585
MSTRG.31077	0
MSTRG.31076	26
MSTRG.31071	34
MSTRG.31070	589
MSTRG.31073	1885
MSTRG.31072	0
MSTRG.7424	0
MSTRG.31079	0
MSTRG.31078	0
MSTRG.29242	86
MSTRG.31120	0
MSTRG.29241	352
MSTRG.29240	1225
MSTRG.37895	1082
MSTRG.37894	0
MSTRG.37897	0
MSTRG.37896	0
MSTRG.37891	99
MSTRG.37890	2135
MSTRG.37893	0
MSTRG.37892	377
MSTRG.37899	15
MSTRG.37898	606
MSTRG.7622	0
MSTRG.34705	0
MSTRG.31128	361
MSTRG.34609	12
MSTRG.35378	111
MSTRG.34605	46
MSTRG.34604	87
MSTRG.34607	24
MSTRG.34606	87
MSTRG.34601	5435
MSTRG.34600	375
MSTRG.34603	77
MSTRG.34602	0
MSTRG.35376	0
MSTRG.5236	567
MSTRG.12330	0
MSTRG.5235	184
MSTRG.35375	1719
MSTRG.35372	0
MSTRG.5232	0
MSTRG.30384	6522
MSTRG.30385	163
MSTRG.30386	1125
MSTRG.30387	0
MSTRG.30380	13
MSTRG.5231	0
MSTRG.30382	0
MSTRG.30383	168
MSTRG.35371	1383
MSTRG.30388	0
MSTRG.30389	0
MSTRG.35894	0
MSTRG.36764	1303
MSTRG.36765	0
MSTRG.36766	43
MSTRG.36767	2193
MSTRG.36760	42
MSTRG.36761	79
MSTRG.31389	0
MSTRG.36763	480
MSTRG.31387	99
MSTRG.31386	53
MSTRG.31385	219
MSTRG.31384	875
MSTRG.31383	375
MSTRG.31382	13
MSTRG.31381	4002
MSTRG.31380	34
MSTRG.30038	0
MSTRG.30039	0
MSTRG.30036	4
MSTRG.30037	396
MSTRG.30034	0
MSTRG.30035	212
MSTRG.30032	0
MSTRG.30033	49
MSTRG.30030	12
MSTRG.30031	59
MSTRG.28208	52
MSTRG.28209	523
MSTRG.28204	3
MSTRG.28205	7
MSTRG.28206	6689
MSTRG.28207	516
MSTRG.28200	458
MSTRG.28201	2767
MSTRG.28202	7328
MSTRG.28203	9
MSTRG.20778	258
MSTRG.20779	18
MSTRG.20770	1042
MSTRG.20771	926
MSTRG.20772	9967
MSTRG.20773	0
MSTRG.20774	395
MSTRG.20775	0
MSTRG.20776	2029
MSTRG.20777	1585
MSTRG.27920	0
MSTRG.27921	0
MSTRG.27922	147
MSTRG.27923	15
MSTRG.27924	95
MSTRG.27925	1132
MSTRG.27926	310
MSTRG.27927	0
MSTRG.27928	150
MSTRG.27929	62
MSTRG.31929	46
MSTRG.31928	498
MSTRG.31923	9920
MSTRG.31922	1279
MSTRG.31921	0
MSTRG.31920	0
MSTRG.31927	392
MSTRG.31926	25
MSTRG.31925	173
MSTRG.31924	252
MSTRG.17466	0
MSTRG.17467	369
MSTRG.17464	0
MSTRG.17465	14
MSTRG.17462	1119
MSTRG.17463	0
MSTRG.17460	0
MSTRG.17461	112
MSTRG.5372	0
MSTRG.35232	0
MSTRG.35231	30
MSTRG.35230	46
MSTRG.35237	8
MSTRG.35236	803
MSTRG.35235	98
MSTRG.5375	25
MSTRG.16735	0
MSTRG.16734	0
MSTRG.27698	0
MSTRG.27699	0
MSTRG.16731	0
MSTRG.16730	11
MSTRG.16733	0
MSTRG.16732	4
MSTRG.27692	505
MSTRG.27693	944
MSTRG.27690	2067
MSTRG.27691	48
MSTRG.27696	0
MSTRG.27697	18
MSTRG.27694	793
MSTRG.27695	5553
MSTRG.37569	0
MSTRG.37568	0
MSTRG.25209	2746
MSTRG.25208	0
MSTRG.37565	0
MSTRG.25206	1158
MSTRG.37567	1430
MSTRG.25204	0
MSTRG.37561	46
MSTRG.37560	726
MSTRG.37563	1
MSTRG.37562	16
MSTRG.29553	58
MSTRG.29552	159
MSTRG.29551	44
MSTRG.29550	565
MSTRG.29557	271
MSTRG.29556	3067
MSTRG.29555	1
MSTRG.29554	0
MSTRG.29559	2300
MSTRG.29558	0
MSTRG.30489	0
MSTRG.30488	0
MSTRG.23331	0
MSTRG.23330	340
MSTRG.23333	140
MSTRG.23332	824
MSTRG.23335	954
MSTRG.23334	2238
MSTRG.23337	8
MSTRG.23336	241
MSTRG.23339	62
MSTRG.23338	61
MSTRG.30481	0
MSTRG.24640	0
MSTRG.24641	1901
MSTRG.24642	103
MSTRG.30480	186
MSTRG.24644	1033
MSTRG.24645	421
MSTRG.11178	79
MSTRG.11179	40
MSTRG.11176	779
MSTRG.11177	22
MSTRG.11174	312
MSTRG.11175	3888
MSTRG.11172	400
MSTRG.11173	0
MSTRG.11170	1453
MSTRG.11171	1555
MSTRG.12623	118
MSTRG.12622	0
MSTRG.12621	0
MSTRG.16105	1477
MSTRG.12627	165
MSTRG.12626	1817
MSTRG.12625	92
MSTRG.12624	25
MSTRG.12628	332
MSTRG.23599	0
MSTRG.23598	0
MSTRG.23595	47
MSTRG.23594	1014
MSTRG.23597	165
MSTRG.23596	132
MSTRG.23591	1825
MSTRG.23590	212
MSTRG.23593	0
MSTRG.23592	0
MSTRG.34395	9954
MSTRG.16109	214
MSTRG.27155	0
MSTRG.25997	1146
MSTRG.25996	101
MSTRG.25995	332
MSTRG.25994	11
MSTRG.25993	29
MSTRG.25992	27
MSTRG.25991	0
MSTRG.25990	0
MSTRG.25999	0
MSTRG.25998	0
MSTRG.14597	87
MSTRG.29860	0
MSTRG.10031	0
MSTRG.10032	17
MSTRG.27177	1986
MSTRG.15414	537
MSTRG.27175	1654
MSTRG.10033	264
MSTRG.27173	13
MSTRG.27172	78
MSTRG.27171	1210
MSTRG.27170	0
MSTRG.10034	1400
MSTRG.15419	2432
MSTRG.15418	11914
MSTRG.27179	0
MSTRG.27178	3255
MSTRG.10625	0
MSTRG.10624	13
MSTRG.10627	22461
MSTRG.10626	0
MSTRG.10621	508
MSTRG.10620	1715
MSTRG.10623	0
MSTRG.10622	623
MSTRG.10037	3824
MSTRG.10629	0
MSTRG.10628	1814
MSTRG.11458	801
MSTRG.17819	3335
MSTRG.17818	0
MSTRG.17817	328
MSTRG.17816	0
MSTRG.17815	1772
MSTRG.17814	47
MSTRG.17813	68
MSTRG.17812	2004
MSTRG.17811	18
MSTRG.17810	4753
MSTRG.33611	20
MSTRG.12669	26
MSTRG.12668	435
MSTRG.12667	11538
MSTRG.12666	1418
MSTRG.12665	0
MSTRG.12664	47
MSTRG.12663	5175
MSTRG.12662	1355
MSTRG.12661	2681
MSTRG.12660	89
MSTRG.38009	14
MSTRG.38008	12
MSTRG.38007	21
MSTRG.38006	60
MSTRG.38005	0
MSTRG.38004	11929
MSTRG.38003	10
MSTRG.38002	18285
MSTRG.38001	12
MSTRG.38000	14689
MSTRG.2395	1748
MSTRG.2394	5838
MSTRG.2397	340
MSTRG.2396	26
MSTRG.2391	3509
MSTRG.2390	0
MSTRG.33659	0
MSTRG.33658	0
MSTRG.33657	229
MSTRG.33656	0
MSTRG.33655	467
MSTRG.33654	0
MSTRG.17101	0
MSTRG.17100	72
MSTRG.33651	0
MSTRG.33650	436
MSTRG.16814	1122
MSTRG.16815	201
MSTRG.6982	0
MSTRG.6983	0
MSTRG.6984	0
MSTRG.6985	24
MSTRG.1071	1571
MSTRG.6986	0
MSTRG.14628	0
MSTRG.6987	153
MSTRG.1073	12
MSTRG.34025	0
MSTRG.12089	312
MSTRG.1072	0
MSTRG.34024	0
MSTRG.12083	888
MSTRG.12082	0
MSTRG.12081	2843
MSTRG.12080	4017
MSTRG.12087	2228
MSTRG.12086	350
MSTRG.12085	433
MSTRG.12084	1422
MSTRG.30312	2493
MSTRG.6767	0
MSTRG.18793	136082
MSTRG.6760	66
MSTRG.1076	223
MSTRG.34020	3
MSTRG.14621	1177
MSTRG.18908	388
MSTRG.34023	0
MSTRG.14620	687
MSTRG.18904	329
MSTRG.18905	26
MSTRG.18906	1461
MSTRG.34022	0
MSTRG.18900	177
MSTRG.18901	126
MSTRG.18902	55
MSTRG.18903	4501
MSTRG.8098	0
MSTRG.8099	14737
MSTRG.8090	0
MSTRG.14625	4386
MSTRG.8092	694
MSTRG.8093	23
MSTRG.8094	97
MSTRG.8095	433
MSTRG.8096	199
MSTRG.14624	17
MSTRG.2649	0
MSTRG.2648	3
MSTRG.2647	2997
MSTRG.2646	8453
MSTRG.2645	10620
MSTRG.2644	27
MSTRG.2643	1142
MSTRG.2642	0
MSTRG.2641	0
MSTRG.2640	140
MSTRG.503	337
MSTRG.502	541
MSTRG.501	48
MSTRG.500	0
MSTRG.3518	12
MSTRG.506	0
MSTRG.505	514
MSTRG.504	0
MSTRG.3514	0
MSTRG.3515	1816
MSTRG.509	8
MSTRG.508	0
MSTRG.3510	254
MSTRG.3511	1485
MSTRG.3512	34
MSTRG.3513	0
MSTRG.32290	207
MSTRG.32291	952
MSTRG.32292	245
MSTRG.32293	0
MSTRG.32294	1336
MSTRG.32295	91
MSTRG.32296	0
MSTRG.32297	215
MSTRG.32298	498
MSTRG.32299	0
MSTRG.18012	1653
MSTRG.18013	0
MSTRG.18010	1385
MSTRG.18011	1177
MSTRG.18016	24
MSTRG.18017	252
MSTRG.18014	41
MSTRG.18015	1293
MSTRG.18018	2
MSTRG.18019	1011
MSTRG.9053	35
MSTRG.9052	2742
MSTRG.9051	0
MSTRG.9050	15
MSTRG.9057	0
MSTRG.9056	0
MSTRG.9055	0
MSTRG.9054	0
MSTRG.9059	0
MSTRG.9058	863
MSTRG.1606	3
MSTRG.1607	0
MSTRG.1604	1299
MSTRG.1605	767
MSTRG.1602	7440
MSTRG.1603	94
MSTRG.1600	3209
MSTRG.1601	0
MSTRG.28318	87
MSTRG.1608	168
MSTRG.1609	1270
MSTRG.28319	0
MSTRG.2111	23
MSTRG.30638	0
MSTRG.30639	32
MSTRG.30634	0
MSTRG.30635	0
MSTRG.30636	4281
MSTRG.30637	0
MSTRG.30630	557
MSTRG.30631	2
MSTRG.30632	0
MSTRG.30633	0
MSTRG.34528	0
MSTRG.34529	7
MSTRG.34524	0
MSTRG.34525	404
MSTRG.34526	7250
MSTRG.34527	928
MSTRG.34520	0
MSTRG.34521	2091
MSTRG.34522	2507
MSTRG.34523	36214
MSTRG.30748	0
MSTRG.30749	0
MSTRG.39017	0
MSTRG.39016	0
MSTRG.39015	0
MSTRG.39014	428
MSTRG.39013	710
MSTRG.39012	0
MSTRG.39011	545
MSTRG.39010	0
MSTRG.39019	489
MSTRG.39018	0
MSTRG.6557	690
MSTRG.6556	3082
MSTRG.6555	1344
MSTRG.6554	63
MSTRG.34292	0
MSTRG.6552	0
MSTRG.6551	85
MSTRG.6550	0
MSTRG.6559	12338
MSTRG.34299	36
MSTRG.19828	0
MSTRG.19829	583
MSTRG.19820	0
MSTRG.19821	570
MSTRG.19822	0
MSTRG.19823	0
MSTRG.19824	0
MSTRG.19825	0
MSTRG.19826	0
MSTRG.19827	227
MSTRG.37363	0
MSTRG.37362	0
MSTRG.37361	5029
MSTRG.37360	0
MSTRG.37367	659
MSTRG.37366	99
MSTRG.37365	1157
MSTRG.37364	0
MSTRG.37369	743
MSTRG.37368	3259
MSTRG.5602	0
MSTRG.5603	2
MSTRG.5600	16
MSTRG.5601	1025
MSTRG.5606	2955
MSTRG.5607	0
MSTRG.5604	0
MSTRG.5605	195
MSTRG.5608	5078
MSTRG.5609	2073
MSTRG.28950	1272
MSTRG.28951	186
MSTRG.28952	402
MSTRG.28953	884
MSTRG.28954	38
MSTRG.28955	0
MSTRG.28956	0
MSTRG.28957	0
MSTRG.28958	0
MSTRG.28959	201
MSTRG.7604	78
MSTRG.7605	25
MSTRG.7606	97
MSTRG.7607	2223
MSTRG.7600	742
MSTRG.7601	14
MSTRG.7602	389
MSTRG.7603	61
MSTRG.7608	0
MSTRG.7609	2706
MSTRG.32618	0
MSTRG.36104	0
MSTRG.30998	1210
MSTRG.36106	0
MSTRG.36107	4377
MSTRG.36100	0
MSTRG.36101	0
MSTRG.36102	1670
MSTRG.36103	0
MSTRG.30991	1372
MSTRG.30990	0
MSTRG.30993	106
MSTRG.30992	793
MSTRG.30995	1863
MSTRG.36109	934
MSTRG.30997	60
MSTRG.30996	916
MSTRG.19683	91
MSTRG.19689	0
MSTRG.35459	0
MSTRG.35458	2134
MSTRG.35453	1850
MSTRG.35452	0
MSTRG.35451	52
MSTRG.35450	4
MSTRG.35457	301
MSTRG.35456	0
MSTRG.35455	0
MSTRG.35454	0
MSTRG.268	0
MSTRG.269	30
MSTRG.262	0
MSTRG.263	635
MSTRG.260	826
MSTRG.261	0
MSTRG.266	144
MSTRG.267	14
MSTRG.264	52
MSTRG.265	5
MSTRG.9938	11
MSTRG.9939	0
MSTRG.9934	14005
MSTRG.9935	495
MSTRG.9936	2587
MSTRG.9937	617
MSTRG.9930	475
MSTRG.9931	0
MSTRG.9932	401
MSTRG.9933	90
MSTRG.23906	186
MSTRG.23907	0
MSTRG.23904	0
MSTRG.23905	7220
MSTRG.23902	8
MSTRG.23903	6189
MSTRG.23900	191
MSTRG.23901	1081
MSTRG.31228	7437
MSTRG.31229	461
MSTRG.23908	363
MSTRG.23909	0
MSTRG.547	0
MSTRG.546	0
MSTRG.545	11764
MSTRG.8725	53640
MSTRG.543	0
MSTRG.542	0
MSTRG.541	0
MSTRG.540	0
MSTRG.26998	4070
MSTRG.26999	26
MSTRG.26996	84178
MSTRG.26997	0
MSTRG.26994	777
MSTRG.26995	52
MSTRG.26992	0
MSTRG.26993	0
MSTRG.26990	0
MSTRG.26991	0
MSTRG.35929	2819
MSTRG.19539	101
MSTRG.35927	3146
MSTRG.549	213
MSTRG.19537	16
MSTRG.8729	3978
MSTRG.19534	925
MSTRG.17343	158
MSTRG.17342	859
MSTRG.17341	246
MSTRG.17340	11230
MSTRG.17347	1089
MSTRG.17346	661
MSTRG.17345	64
MSTRG.17344	424
MSTRG.13844	10
MSTRG.35923	535
MSTRG.17349	2765
MSTRG.17348	0
MSTRG.13840	373
MSTRG.13841	2534
MSTRG.13842	0
MSTRG.13843	0
MSTRG.21412	841
MSTRG.21413	50
MSTRG.30179	73
MSTRG.30178	746
MSTRG.21416	8
MSTRG.21417	253
MSTRG.21414	407
MSTRG.21415	34877
MSTRG.30173	0
MSTRG.30172	0
MSTRG.30171	0
MSTRG.30170	2154
MSTRG.30177	849
MSTRG.30176	699
MSTRG.30175	0
MSTRG.30174	0
MSTRG.6935	30
MSTRG.38529	2461
MSTRG.2110	430
MSTRG.37218	0
MSTRG.17695	8737
MSTRG.17694	0
MSTRG.17697	22
MSTRG.17696	76
MSTRG.17691	28
MSTRG.17690	0
MSTRG.17693	528
MSTRG.17692	336
MSTRG.17699	0
MSTRG.17698	0
MSTRG.38521	0
MSTRG.10539	16
MSTRG.10538	0
MSTRG.4604	19
MSTRG.38524	18972
MSTRG.38525	0
MSTRG.37334	16508
MSTRG.10534	138
MSTRG.38527	612
MSTRG.37336	3883
MSTRG.11976	80
MSTRG.37337	1091
MSTRG.6116	0
MSTRG.17982	1253
MSTRG.25534	0
MSTRG.37330	223
MSTRG.4602	0
MSTRG.11974	659
MSTRG.37331	64
MSTRG.11975	0
MSTRG.37332	922
MSTRG.25531	155
MSTRG.37333	3969
MSTRG.25530	220
MSTRG.27717	505
MSTRG.27716	36
MSTRG.27715	0
MSTRG.27714	0
MSTRG.27713	0
MSTRG.11970	0
MSTRG.27711	59
MSTRG.27710	4229
MSTRG.25532	5756
MSTRG.27719	33
MSTRG.27718	348
MSTRG.2030	2
MSTRG.7047	1
MSTRG.7044	6
MSTRG.7045	12
MSTRG.7042	600
MSTRG.25538	27718
MSTRG.16564	0
MSTRG.16565	100
MSTRG.16566	1257
MSTRG.16567	37
MSTRG.16560	276
MSTRG.7040	0
MSTRG.16562	0
MSTRG.16563	21
MSTRG.899	8901
MSTRG.7041	22
MSTRG.16568	0
MSTRG.16569	0
MSTRG.898	1307
MSTRG.4407	0
MSTRG.4406	1
MSTRG.4405	2530
MSTRG.4404	0
MSTRG.4403	809
MSTRG.4402	43
MSTRG.4401	10
MSTRG.4400	4
MSTRG.25416	769
MSTRG.25417	0
MSTRG.11695	1103
MSTRG.11694	10
MSTRG.11693	2
MSTRG.11692	0
MSTRG.4409	5782
MSTRG.11690	2094
MSTRG.29742	0
MSTRG.29743	1135
MSTRG.29740	0
MSTRG.22292	4399
MSTRG.29746	159
MSTRG.29747	0
MSTRG.29744	0
MSTRG.29745	0
MSTRG.22299	0
MSTRG.22298	0
MSTRG.29748	5568
MSTRG.29749	0
MSTRG.35614	103
MSTRG.11039	0
MSTRG.11038	0
MSTRG.11033	0
MSTRG.11032	18
MSTRG.11031	9460
MSTRG.11030	448
MSTRG.11037	4880
MSTRG.11036	0
MSTRG.11035	756
MSTRG.11034	3
MSTRG.22879	819
MSTRG.22878	15
MSTRG.22875	1131
MSTRG.22874	155
MSTRG.22877	82
MSTRG.22876	268
MSTRG.22871	1759
MSTRG.22870	0
MSTRG.22873	0
MSTRG.22872	25
MSTRG.26149	22
MSTRG.26148	0
MSTRG.26145	0
MSTRG.26144	6701
MSTRG.26147	0
MSTRG.26146	446
MSTRG.26141	0
MSTRG.26140	0
MSTRG.26143	796
MSTRG.26142	0
MSTRG.24437	93
MSTRG.18310	340
MSTRG.18313	0
MSTRG.24434	282
MSTRG.18315	0
MSTRG.18314	302
MSTRG.18317	0
MSTRG.24430	74
MSTRG.18319	0
MSTRG.18318	0
MSTRG.24439	0
MSTRG.24438	0
MSTRG.10126	191
MSTRG.10127	2523
MSTRG.10124	0
MSTRG.10125	0
MSTRG.10122	4629
MSTRG.10123	0
MSTRG.10120	67
MSTRG.10121	1091
MSTRG.10128	0
MSTRG.10129	0
MSTRG.23915	1533
MSTRG.3990	1301
MSTRG.3991	47
MSTRG.3992	597
MSTRG.3993	482
MSTRG.3994	0
MSTRG.3995	197
MSTRG.3996	1370
MSTRG.3997	9
MSTRG.3998	4729
MSTRG.3999	0
MSTRG.6253	6
MSTRG.23916	88
MSTRG.10782	5
MSTRG.10783	2
MSTRG.10780	0
MSTRG.10781	64
MSTRG.10786	0
MSTRG.10787	641
MSTRG.10784	711
MSTRG.10785	0
MSTRG.10788	11
MSTRG.10789	0
MSTRG.13475	1527
MSTRG.13474	596
MSTRG.13477	0
MSTRG.13476	94
MSTRG.13471	96
MSTRG.6255	3538
MSTRG.13473	511
MSTRG.13472	326
MSTRG.13479	0
MSTRG.13478	0
MSTRG.38855	1388
MSTRG.12784	0
MSTRG.12785	0
MSTRG.12786	0
MSTRG.12787	0
MSTRG.12780	0
MSTRG.12781	0
MSTRG.12782	105
MSTRG.12783	0
MSTRG.12788	36
MSTRG.12789	450
MSTRG.28813	0
MSTRG.10874	53
MSTRG.10875	117
MSTRG.10876	16618
MSTRG.10877	1261
MSTRG.10870	0
MSTRG.10871	606
MSTRG.10872	0
MSTRG.10873	140
MSTRG.10878	0
MSTRG.10879	0
MSTRG.13789	1584
MSTRG.13788	2276
MSTRG.13787	0
MSTRG.13786	65
MSTRG.13785	64
MSTRG.13784	756
MSTRG.13783	1485
MSTRG.13782	4
MSTRG.13781	0
MSTRG.13780	615
MSTRG.6257	0
MSTRG.1835	81
MSTRG.1834	1722
MSTRG.1837	26
MSTRG.1836	483
MSTRG.1831	320
MSTRG.1830	246
MSTRG.38618	5615
MSTRG.1832	2252
MSTRG.38616	1796
MSTRG.38617	39
MSTRG.38614	2992
MSTRG.38615	62
MSTRG.1839	1613
MSTRG.38613	0
MSTRG.38610	0
MSTRG.38611	0
MSTRG.1353	653
MSTRG.38856	0
MSTRG.33194	232
MSTRG.33195	0
MSTRG.33196	329
MSTRG.33197	10
MSTRG.33190	543
MSTRG.33191	0
MSTRG.33192	0
MSTRG.33193	192
MSTRG.33198	0
MSTRG.33199	199
MSTRG.6829	112
MSTRG.6828	686
MSTRG.16959	0
MSTRG.16958	0
MSTRG.32829	37
MSTRG.32828	0
MSTRG.6823	0
MSTRG.6822	18
MSTRG.6821	0
MSTRG.32824	40
MSTRG.12432	1265
MSTRG.6826	0
MSTRG.6825	4297
MSTRG.12431	10
MSTRG.2399	247
MSTRG.2568	974
MSTRG.2569	1750
MSTRG.2562	154
MSTRG.2563	5553
MSTRG.2560	46
MSTRG.2561	779
MSTRG.2566	63
MSTRG.2567	737
MSTRG.2564	1217
MSTRG.2565	7
MSTRG.33448	0
MSTRG.33449	195
MSTRG.33446	104
MSTRG.33447	3026
MSTRG.33444	62
MSTRG.33445	5
MSTRG.33442	111
MSTRG.33443	548
MSTRG.33440	289
MSTRG.33441	15
MSTRG.34876	8682
MSTRG.34877	6
MSTRG.34874	604
MSTRG.34875	18
MSTRG.34872	0
MSTRG.7887	0
MSTRG.7884	21
MSTRG.7885	259
MSTRG.7888	140
MSTRG.7889	177
MSTRG.34878	24607
MSTRG.34879	467
MSTRG.35424	0
MSTRG.38155	290
MSTRG.10414	0
MSTRG.1359	0
MSTRG.10415	0
MSTRG.8689	0
MSTRG.8688	5
MSTRG.8681	240
MSTRG.8680	361
MSTRG.8683	96
MSTRG.8682	0
MSTRG.8685	156
MSTRG.8684	0
MSTRG.8687	2921
MSTRG.8686	17
MSTRG.32319	23
MSTRG.32318	129
MSTRG.32315	239
MSTRG.32314	12
MSTRG.32317	0
MSTRG.32316	712
MSTRG.32311	0
MSTRG.32310	0
MSTRG.32313	0
MSTRG.32312	0
MSTRG.10418	0
MSTRG.25815	0
MSTRG.23817	62
MSTRG.20121	0
MSTRG.20120	0
MSTRG.20123	0
MSTRG.20122	0
MSTRG.20125	0
MSTRG.20124	0
MSTRG.20127	2043
MSTRG.20126	0
MSTRG.20129	5131
MSTRG.20128	0
MSTRG.8533	5495
MSTRG.713	0
MSTRG.8531	3215
MSTRG.711	0
MSTRG.716	2919
MSTRG.717	898
MSTRG.8535	0
MSTRG.715	0
MSTRG.718	366
MSTRG.719	0
MSTRG.13142	0
MSTRG.9484	18
MSTRG.9485	157
MSTRG.9486	218
MSTRG.9487	1788
MSTRG.9480	0
MSTRG.9481	0
MSTRG.9482	0
MSTRG.9483	0
MSTRG.9488	1108
MSTRG.9489	2927
MSTRG.31758	830
MSTRG.31759	0
MSTRG.31754	944
MSTRG.31755	0
MSTRG.31756	340
MSTRG.31757	333
MSTRG.31750	3637
MSTRG.31751	0
MSTRG.31752	0
MSTRG.31753	68
MSTRG.35048	244
MSTRG.35049	0
MSTRG.35044	16
MSTRG.35045	0
MSTRG.35046	3191
MSTRG.35047	10
MSTRG.35040	982
MSTRG.35041	370
MSTRG.35042	0
MSTRG.35043	1485
MSTRG.21650	63
MSTRG.21651	10
MSTRG.21652	260
MSTRG.21653	1
MSTRG.21654	378
MSTRG.21655	3367
MSTRG.21656	2919
MSTRG.21657	144
MSTRG.21658	0
MSTRG.21659	0
MSTRG.28921	106
MSTRG.6303	241
MSTRG.14898	3109
MSTRG.6300	1382
MSTRG.28922	1022
MSTRG.6306	154
MSTRG.28924	18718
MSTRG.21388	176
MSTRG.21389	0
MSTRG.28927	126
MSTRG.21382	0
MSTRG.21383	0
MSTRG.21380	8
MSTRG.21381	0
MSTRG.21386	4
MSTRG.21387	8
MSTRG.21384	0
MSTRG.21385	0
MSTRG.30403	0
MSTRG.30402	4430
MSTRG.30401	148
MSTRG.30400	143
MSTRG.30407	72
MSTRG.30406	44
MSTRG.30405	48
MSTRG.30404	0
MSTRG.30409	0
MSTRG.30408	3616
MSTRG.28772	4014
MSTRG.6452	5811
MSTRG.6453	1210
MSTRG.6450	55
MSTRG.6451	655
MSTRG.34317	0
MSTRG.6457	0
MSTRG.34315	1633
MSTRG.6455	0
MSTRG.34319	238
MSTRG.34318	860
MSTRG.37756	283
MSTRG.37757	280
MSTRG.37754	0
MSTRG.37755	0
MSTRG.37752	0
MSTRG.37753	0
MSTRG.37750	0
MSTRG.37751	0
MSTRG.37758	0
MSTRG.37759	80
MSTRG.36805	362
MSTRG.33836	170
MSTRG.5811	137
MSTRG.33834	54
MSTRG.5817	791
MSTRG.5816	73
MSTRG.36803	0
MSTRG.36802	137
MSTRG.5819	203
MSTRG.5818	35
MSTRG.36809	0
MSTRG.36808	997
MSTRG.33839	174
MSTRG.33838	3104
MSTRG.30948	0
MSTRG.33364	82
MSTRG.29238	4826
MSTRG.29239	822
MSTRG.29232	0
MSTRG.29233	0
MSTRG.29230	28
MSTRG.29231	0
MSTRG.29236	0
MSTRG.29237	1588
MSTRG.29234	21
MSTRG.29235	17
MSTRG.7415	2046
MSTRG.7414	463
MSTRG.7417	6
MSTRG.7416	292
MSTRG.7411	0
MSTRG.33369	362
MSTRG.7413	4817
MSTRG.7412	134
MSTRG.33368	2208
MSTRG.7419	0
MSTRG.7418	0
MSTRG.35868	0
MSTRG.35869	0
MSTRG.35866	0
MSTRG.35867	0
MSTRG.35864	856
