ID	S1
MSTRG.36153	0
MSTRG.36152	0
MSTRG.36151	145
MSTRG.36150	368
MSTRG.36157	3
MSTRG.36156	485
MSTRG.36155	12
MSTRG.36154	0
MSTRG.1807	776
MSTRG.24329	226
MSTRG.24328	0
MSTRG.24327	0
MSTRG.24326	5
MSTRG.24325	8511
MSTRG.24324	0
MSTRG.24323	4
MSTRG.24322	20
MSTRG.24321	0
MSTRG.24320	710
MSTRG.28770	0
MSTRG.34126	26
MSTRG.8748	0
MSTRG.28771	42
MSTRG.30008	7
MSTRG.16865	8
MSTRG.18425	446
MSTRG.18424	392
MSTRG.16864	0
MSTRG.28774	1
MSTRG.19405	14
MSTRG.15918	82
MSTRG.15919	200
MSTRG.15914	1374
MSTRG.15915	2
MSTRG.15916	945
MSTRG.15917	2517
MSTRG.15910	2693
MSTRG.15911	822
MSTRG.15912	80
MSTRG.15913	0
MSTRG.33334	116
MSTRG.20312	3052
MSTRG.20313	0
MSTRG.20310	0
MSTRG.20311	1445
MSTRG.20316	46
MSTRG.20317	110
MSTRG.20314	78
MSTRG.20315	1
MSTRG.31273	5
MSTRG.31272	293
MSTRG.31271	173
MSTRG.20319	0
MSTRG.31277	1772
MSTRG.31276	7818
MSTRG.31275	4569
MSTRG.31274	98
MSTRG.23955	4
MSTRG.23954	147
MSTRG.23957	432
MSTRG.23956	918
MSTRG.23951	0
MSTRG.23950	0
MSTRG.23953	617
MSTRG.23952	1518
MSTRG.23959	44
MSTRG.23958	62
MSTRG.13813	759
MSTRG.13812	2255
MSTRG.13811	496
MSTRG.13810	2388
MSTRG.13817	35
MSTRG.4204	6
MSTRG.13815	305
MSTRG.13814	664
MSTRG.13819	0
MSTRG.13818	12
MSTRG.24909	906
MSTRG.26417	0
MSTRG.26416	476
MSTRG.26415	409
MSTRG.26414	6
MSTRG.26413	20
MSTRG.26412	0
MSTRG.26411	4884
MSTRG.26410	3913
MSTRG.26419	36
MSTRG.26418	182
MSTRG.12146	271
MSTRG.12147	39318
MSTRG.12144	1126
MSTRG.12145	0
MSTRG.12142	103
MSTRG.12143	21799
MSTRG.12140	2049
MSTRG.12141	9
MSTRG.12148	7
MSTRG.12149	0
MSTRG.17664	268
MSTRG.17665	0
MSTRG.17666	6
MSTRG.17667	1799
MSTRG.17660	28
MSTRG.17661	1148
MSTRG.17662	1744
MSTRG.17663	988
MSTRG.17668	1096
MSTRG.17669	0
MSTRG.3107	0
MSTRG.3106	17
MSTRG.3105	540
MSTRG.3104	37
MSTRG.3103	0
MSTRG.3102	13
MSTRG.16399	404
MSTRG.3100	2047
MSTRG.16397	31
MSTRG.16396	213
MSTRG.16395	0
MSTRG.16394	634
MSTRG.16393	0
MSTRG.16392	42
MSTRG.16391	5932
MSTRG.16390	101
MSTRG.28042	0
MSTRG.28043	54
MSTRG.28040	459
MSTRG.28041	0
MSTRG.28046	0
MSTRG.28047	0
MSTRG.28044	2096
MSTRG.28045	0
MSTRG.28048	249
MSTRG.28049	2615
MSTRG.11183	24
MSTRG.11182	505
MSTRG.11181	2
MSTRG.19403	675
MSTRG.11180	3
MSTRG.11187	0
MSTRG.11186	0
MSTRG.24673	226
MSTRG.11184	10
MSTRG.28436	24
MSTRG.11958	2665
MSTRG.19489	356
MSTRG.14347	0
MSTRG.16539	465
MSTRG.16538	1263
MSTRG.16533	58
MSTRG.16532	985
MSTRG.16531	5783
MSTRG.16530	1054
MSTRG.16537	6
MSTRG.16536	2251
MSTRG.16535	190
MSTRG.16534	7
MSTRG.12854	34
MSTRG.12855	1240
MSTRG.12856	769
MSTRG.12857	208
MSTRG.12850	5784
MSTRG.12851	0
MSTRG.12852	0
MSTRG.12853	12
MSTRG.14341	475
MSTRG.12858	1044
MSTRG.12859	222
MSTRG.4454	8
MSTRG.4455	2368
MSTRG.4456	7985
MSTRG.4457	0
MSTRG.4450	147
MSTRG.4451	60
MSTRG.4452	1323
MSTRG.11629	1206
MSTRG.11626	0
MSTRG.11627	682
MSTRG.25447	0
MSTRG.25446	0
MSTRG.25441	670
MSTRG.4459	4349
MSTRG.11620	242
MSTRG.11621	2936
MSTRG.17791	12
MSTRG.23137	0
MSTRG.23136	221
MSTRG.23135	10
MSTRG.23134	16
MSTRG.23133	8
MSTRG.23132	2722
MSTRG.23131	29
MSTRG.23130	360
MSTRG.23139	252
MSTRG.23138	24
MSTRG.32869	0
MSTRG.28439	13
MSTRG.28438	26
MSTRG.3521	6356
MSTRG.3520	111
MSTRG.21947	1001
MSTRG.21941	14045
MSTRG.18360	8
MSTRG.18361	0
MSTRG.18362	0
MSTRG.18363	0
MSTRG.18364	708
MSTRG.18365	73
MSTRG.18366	0
MSTRG.18367	0
MSTRG.18368	0
MSTRG.18369	840
MSTRG.3523	0
MSTRG.10175	0
MSTRG.10174	3487
MSTRG.10177	64
MSTRG.10176	0
MSTRG.10171	0
MSTRG.10170	17
MSTRG.10173	0
MSTRG.10172	0
MSTRG.10179	694
MSTRG.10178	1980
MSTRG.13484	52
MSTRG.13485	1220
MSTRG.13486	7702
MSTRG.13487	131
MSTRG.13480	1
MSTRG.13481	34
MSTRG.13482	250
MSTRG.13483	14
MSTRG.13488	0
MSTRG.13489	2531
MSTRG.6737	512
MSTRG.6430	10560
MSTRG.14708	392
MSTRG.14709	2085
MSTRG.14706	4
MSTRG.14707	834
MSTRG.14704	627
MSTRG.14705	10
MSTRG.14702	547
MSTRG.10282	2226
MSTRG.14700	5681
MSTRG.10280	95
MSTRG.6433	726
MSTRG.6434	83
MSTRG.34374	399
MSTRG.34377	33
MSTRG.34376	0
MSTRG.6735	0
MSTRG.6438	58
MSTRG.1248	0
MSTRG.34378	2269
MSTRG.1246	6
MSTRG.1247	624
MSTRG.1244	26
MSTRG.1245	1169
MSTRG.1242	1915
MSTRG.1243	389
MSTRG.1240	0
MSTRG.1241	517
MSTRG.6734	0
MSTRG.6733	783
MSTRG.10829	0
MSTRG.10828	0
MSTRG.2284	964
MSTRG.10823	7616
MSTRG.10822	63
MSTRG.10821	0
MSTRG.10820	23
MSTRG.10827	0
MSTRG.10826	41
MSTRG.10825	247
MSTRG.10824	2
MSTRG.36567	499
MSTRG.13738	2420
MSTRG.13739	1196
MSTRG.13736	26
MSTRG.13737	511
MSTRG.13734	0
MSTRG.13735	0
MSTRG.13732	875
MSTRG.13733	251
MSTRG.13730	0
MSTRG.13731	782
MSTRG.1868	17
MSTRG.1869	0
MSTRG.12469	0
MSTRG.12468	943
MSTRG.32898	753
MSTRG.32899	2
MSTRG.12465	1117
MSTRG.12464	568
MSTRG.12467	9
MSTRG.12466	157
MSTRG.1866	2524
MSTRG.1867	2944
MSTRG.1864	1
MSTRG.12462	0
MSTRG.38649	167
MSTRG.38648	162
MSTRG.38645	0
MSTRG.38644	24
MSTRG.38647	0
MSTRG.38646	0
MSTRG.38641	96
MSTRG.38640	131
MSTRG.38643	424
MSTRG.38642	4003
MSTRG.6730	0
MSTRG.7169	1047
MSTRG.7168	0
MSTRG.7165	461
MSTRG.7164	597
MSTRG.7167	3
MSTRG.7166	115
MSTRG.7161	0
MSTRG.7160	0
MSTRG.7163	0
MSTRG.7162	369
MSTRG.20379	24
MSTRG.14813	375
MSTRG.11691	8902
MSTRG.33419	0
MSTRG.33418	0
MSTRG.33415	0
MSTRG.33414	0
MSTRG.33417	0
MSTRG.33416	8
MSTRG.33411	0
MSTRG.33410	0
MSTRG.33413	24
MSTRG.33412	0
MSTRG.7833	35
MSTRG.7832	4196
MSTRG.34827	81
MSTRG.34826	6
MSTRG.34821	605
MSTRG.34820	1396
MSTRG.7835	12532
MSTRG.34822	6
MSTRG.7839	0
MSTRG.7838	21
MSTRG.34829	6407
MSTRG.34828	3855
MSTRG.34211	7
MSTRG.8384	0
MSTRG.8385	1598
MSTRG.8386	13
MSTRG.8387	0
MSTRG.8380	0
MSTRG.8381	0
MSTRG.8382	0
MSTRG.8383	0
MSTRG.8388	2271
MSTRG.8389	1910
MSTRG.9475	6
MSTRG.9474	6
MSTRG.9477	231
MSTRG.9476	9
MSTRG.9471	225
MSTRG.9470	0
MSTRG.9473	7
MSTRG.9472	0
MSTRG.9479	1
MSTRG.9478	1
MSTRG.36548	6542
MSTRG.36549	13
MSTRG.36544	1
MSTRG.36545	185
MSTRG.36546	99
MSTRG.36547	1143
MSTRG.36540	0
MSTRG.36541	279
MSTRG.36542	0
MSTRG.11792	62
MSTRG.11820	696
MSTRG.25286	231
MSTRG.11822	6
MSTRG.25284	428
MSTRG.11824	1070
MSTRG.25282	79
MSTRG.11826	523
MSTRG.25280	0
MSTRG.20150	778
MSTRG.20151	2015
MSTRG.20152	0
MSTRG.20153	436
MSTRG.20154	0
MSTRG.20155	0
MSTRG.20156	0
MSTRG.20157	0
MSTRG.20158	0
MSTRG.20159	0
MSTRG.11790	1778
MSTRG.25985	522
MSTRG.22064	26
MSTRG.22065	48
MSTRG.20488	198
MSTRG.20489	170
MSTRG.33120	0
MSTRG.20482	32
MSTRG.20483	264
MSTRG.20480	0
MSTRG.20481	187
MSTRG.20486	1010
MSTRG.20487	128
MSTRG.20484	35
MSTRG.20485	16
MSTRG.31703	37
MSTRG.31702	121
MSTRG.31701	0
MSTRG.31700	0
MSTRG.31707	0
MSTRG.31706	1183
MSTRG.31705	16
MSTRG.31704	0
MSTRG.31709	97
MSTRG.31708	0
MSTRG.35013	922
MSTRG.35012	13
MSTRG.35011	23
MSTRG.35010	353
MSTRG.35017	0
MSTRG.5157	312
MSTRG.35015	490
MSTRG.35014	849
MSTRG.35019	0
MSTRG.35018	0
MSTRG.13374	523
MSTRG.30256	70
MSTRG.30257	615
MSTRG.30254	553
MSTRG.30255	0
MSTRG.30252	4729
MSTRG.30253	2259
MSTRG.30250	0
MSTRG.30251	2289
MSTRG.13372	60
MSTRG.30258	41
MSTRG.30259	4
MSTRG.37705	0
MSTRG.37704	0
MSTRG.37707	0
MSTRG.37706	0
MSTRG.37701	0
MSTRG.13370	0
MSTRG.37703	627
MSTRG.37702	12
MSTRG.13371	247
MSTRG.37709	4
MSTRG.37708	0
MSTRG.6835	2871
MSTRG.21687	571
MSTRG.21686	3088
MSTRG.21685	36
MSTRG.21684	2040
MSTRG.21683	5730
MSTRG.21682	0
MSTRG.21681	0
MSTRG.21680	0
MSTRG.21689	81
MSTRG.21688	26
MSTRG.21359	0
MSTRG.21358	0
MSTRG.21351	1357
MSTRG.21350	0
MSTRG.21353	5746
MSTRG.21352	16
MSTRG.21355	2091
MSTRG.21354	1710
MSTRG.21357	647
MSTRG.21356	60
MSTRG.28874	3
MSTRG.5396	119
MSTRG.28879	8
MSTRG.27161	0
MSTRG.4520	7717
MSTRG.28878	2
MSTRG.27162	0
MSTRG.4521	135
MSTRG.27163	0
MSTRG.11798	1021
MSTRG.4523	982
MSTRG.28538	0
MSTRG.28539	58
MSTRG.28532	488
MSTRG.28533	34
MSTRG.28530	11
MSTRG.28531	12
MSTRG.28536	2008
MSTRG.28537	0
MSTRG.28534	4568
MSTRG.27169	134
MSTRG.34054	0
MSTRG.34055	454
MSTRG.34056	1898
MSTRG.34057	77
MSTRG.6711	634
MSTRG.34051	4
MSTRG.34052	1233
MSTRG.34053	7
MSTRG.34058	8
MSTRG.34059	1067
MSTRG.11791	0
MSTRG.11796	763
MSTRG.11797	1181
MSTRG.11794	105
MSTRG.11795	62
MSTRG.11428	10
MSTRG.11429	0
MSTRG.11424	1134
MSTRG.11425	0
MSTRG.11426	0
MSTRG.11427	0
MSTRG.11420	41
MSTRG.11421	15
MSTRG.11422	0
MSTRG.29668	3684
MSTRG.5397	0
MSTRG.29665	18
MSTRG.22395	2874
MSTRG.29667	2027
MSTRG.22397	751
MSTRG.22390	8
MSTRG.29660	88
MSTRG.11396	3949
MSTRG.11397	676
MSTRG.7448	13
MSTRG.11395	0
MSTRG.11392	644
MSTRG.11393	1000
MSTRG.11390	1098
MSTRG.11391	5
MSTRG.7442	114
MSTRG.7443	957
MSTRG.7440	128
MSTRG.7441	955
MSTRG.7446	47
MSTRG.7447	1132
MSTRG.7444	2619
MSTRG.7445	221
MSTRG.8313	8
MSTRG.23449	402
MSTRG.23448	33
MSTRG.23447	1330
MSTRG.23446	36
MSTRG.23445	687
MSTRG.23444	0
MSTRG.23443	2867
MSTRG.8311	14
MSTRG.23441	0
MSTRG.23440	651
MSTRG.8310	5109
MSTRG.35839	5109
MSTRG.35838	3
MSTRG.27359	194
MSTRG.27358	85
MSTRG.35835	2921
MSTRG.35834	0
MSTRG.27355	3
MSTRG.27354	9
MSTRG.35831	0
MSTRG.27352	15
MSTRG.27351	2422
MSTRG.137	1132
MSTRG.134	258
MSTRG.8314	908
MSTRG.33649	340
MSTRG.138	1309
MSTRG.5174	59
MSTRG.139	1674
MSTRG.5175	3
MSTRG.5176	3156
MSTRG.5177	12
MSTRG.5170	297
MSTRG.5171	114
MSTRG.5172	96
MSTRG.5173	5
MSTRG.15899	89
MSTRG.15898	3613
MSTRG.15891	68
MSTRG.15890	0
MSTRG.15893	9
MSTRG.15892	405
MSTRG.15895	60
MSTRG.15894	2340
MSTRG.15897	0
MSTRG.15896	288
MSTRG.25841	7845
MSTRG.25840	171
MSTRG.25843	0
MSTRG.25842	0
MSTRG.25845	207
MSTRG.25844	36
MSTRG.25847	872
MSTRG.25846	117
MSTRG.25849	148
MSTRG.25848	337
MSTRG.33646	5612
MSTRG.9182	47
MSTRG.14276	0
MSTRG.14277	0
MSTRG.14274	1447
MSTRG.14275	1426
MSTRG.14272	13812
MSTRG.14273	0
MSTRG.14270	0
MSTRG.14271	0
MSTRG.33647	638
MSTRG.14278	0
MSTRG.14279	0
MSTRG.34207	0
MSTRG.13138	307
MSTRG.13139	0
MSTRG.13134	65
MSTRG.13135	1078
MSTRG.13136	295
MSTRG.13137	89
MSTRG.13130	0
MSTRG.13131	0
MSTRG.13132	0
MSTRG.13133	886
MSTRG.12263	14
MSTRG.12262	0
MSTRG.12261	507
MSTRG.12260	14
MSTRG.12267	604
MSTRG.12266	8715
MSTRG.12265	10
MSTRG.12264	63
MSTRG.12269	269
MSTRG.12268	901
MSTRG.14852	8
MSTRG.14853	96
MSTRG.14850	88
MSTRG.14851	1752
MSTRG.14856	801
MSTRG.14857	75
MSTRG.14854	21
MSTRG.14855	0
MSTRG.14858	0
MSTRG.14859	0
MSTRG.32706	26
MSTRG.32707	328
MSTRG.32704	58
MSTRG.32705	2298
MSTRG.32702	0
MSTRG.32703	5
MSTRG.32700	2
MSTRG.32701	5
MSTRG.32708	0
MSTRG.32709	0
MSTRG.2467	22
MSTRG.2466	30
MSTRG.2465	0
MSTRG.2464	66
MSTRG.2463	0
MSTRG.2462	1447
MSTRG.2461	0
MSTRG.2460	471
MSTRG.2469	17
MSTRG.2468	1043
MSTRG.34206	566
MSTRG.7947	5
MSTRG.11989	663
MSTRG.11988	537
MSTRG.11983	3980
MSTRG.11982	20
MSTRG.11981	0
MSTRG.11980	0
MSTRG.11987	96
MSTRG.11986	47
MSTRG.11985	81
MSTRG.11984	146
MSTRG.22189	1673
MSTRG.22188	14
MSTRG.22185	39
MSTRG.22184	165
MSTRG.22187	0
MSTRG.22186	0
MSTRG.22181	1466
MSTRG.22180	0
MSTRG.22183	0
MSTRG.22182	81
MSTRG.3734	0
MSTRG.3735	0
MSTRG.3736	5
MSTRG.3737	2897
MSTRG.24929	1484
MSTRG.24928	0
MSTRG.3732	0
MSTRG.3733	0
MSTRG.24925	1094
MSTRG.24924	103
MSTRG.24927	0
MSTRG.24926	301
MSTRG.24921	54
MSTRG.3739	0
MSTRG.24923	44
MSTRG.24922	0
MSTRG.1468	0
MSTRG.1469	0
MSTRG.1466	3721
MSTRG.1467	0
MSTRG.1464	1526
MSTRG.1465	29
MSTRG.1462	104
MSTRG.1463	18
MSTRG.1460	66
MSTRG.1461	593
MSTRG.22457	81
MSTRG.22456	1594
MSTRG.22455	328
MSTRG.22454	64
MSTRG.22453	2635
MSTRG.22452	1285
MSTRG.22451	832
MSTRG.22450	3
MSTRG.22459	1
MSTRG.22458	1233
MSTRG.25274	2
MSTRG.9679	0
MSTRG.9678	832
MSTRG.9673	70
MSTRG.9672	199
MSTRG.9671	0
MSTRG.9670	13
MSTRG.9677	3
MSTRG.9676	0
MSTRG.9675	1884
MSTRG.9674	56
MSTRG.4361	0
MSTRG.7511	13
MSTRG.4179	1037
MSTRG.4178	2
MSTRG.4177	0
MSTRG.4176	0
MSTRG.4175	10
MSTRG.4174	1316
MSTRG.4173	907
MSTRG.4172	373
MSTRG.4171	319
MSTRG.4170	8
MSTRG.10324	0
MSTRG.10325	536
MSTRG.10326	0
MSTRG.10327	0
MSTRG.10320	14
MSTRG.10321	795
MSTRG.10322	25
MSTRG.10323	0
MSTRG.10328	0
MSTRG.10329	0
MSTRG.15668	3
MSTRG.15669	0
MSTRG.15666	0
MSTRG.15667	1
MSTRG.15664	2
MSTRG.15665	2
MSTRG.15662	0
MSTRG.15663	0
MSTRG.15660	4
MSTRG.15661	0
MSTRG.24819	850
MSTRG.24818	399
MSTRG.16258	2693
MSTRG.16259	5318
MSTRG.16256	0
MSTRG.24814	0
MSTRG.24817	32
MSTRG.16255	0
MSTRG.24811	192
MSTRG.3069	0
MSTRG.16250	3
MSTRG.18218	0
MSTRG.16251	662
MSTRG.18219	0
MSTRG.13679	0
MSTRG.13678	19262
MSTRG.13673	6960
MSTRG.13672	272
MSTRG.13671	26
MSTRG.13670	608
MSTRG.13677	11246
MSTRG.13676	6
MSTRG.13675	4
MSTRG.13674	1
MSTRG.11709	3
MSTRG.24578	709
MSTRG.11708	0
MSTRG.18669	0
MSTRG.18668	0
MSTRG.6159	0
MSTRG.6158	4902
MSTRG.4593	659
MSTRG.6153	0
MSTRG.18660	0
MSTRG.6151	0
MSTRG.6150	0
MSTRG.18665	0
MSTRG.6156	0
MSTRG.6155	3936
MSTRG.6154	377
MSTRG.11705	5434
MSTRG.14139	0
MSTRG.14138	8914
MSTRG.11704	35
MSTRG.14135	871
MSTRG.14134	8
MSTRG.14137	37
MSTRG.14136	28
MSTRG.14131	0
MSTRG.14130	0
MSTRG.14133	6
MSTRG.14132	0
MSTRG.10041	1063
MSTRG.11706	0
MSTRG.6483	7834
MSTRG.10040	181
MSTRG.1512	0
MSTRG.15790	78
MSTRG.10043	140
MSTRG.4598	0
MSTRG.10042	1985
MSTRG.11703	244
MSTRG.38015	0
MSTRG.10045	9
MSTRG.11702	0
MSTRG.10044	13
MSTRG.10047	358
MSTRG.6489	0
MSTRG.14547	52
MSTRG.6488	794
MSTRG.10049	0
MSTRG.14549	320
MSTRG.8887	0
MSTRG.8886	4545
MSTRG.8885	3462
MSTRG.8884	3627
MSTRG.8883	69
MSTRG.8882	5
MSTRG.8881	0
MSTRG.8880	0
MSTRG.33648	0
MSTRG.8889	1168
MSTRG.8888	65
MSTRG.7288	25
MSTRG.7289	2080
MSTRG.33861	0
MSTRG.7280	841
MSTRG.7281	34
MSTRG.7282	22
MSTRG.7283	3607
MSTRG.7284	856
MSTRG.7285	34
MSTRG.7286	889
MSTRG.7287	899
MSTRG.33863	0
MSTRG.5826	0
MSTRG.5827	283
MSTRG.19222	259
MSTRG.19223	128
MSTRG.19220	23
MSTRG.19221	2556
MSTRG.19226	6601
MSTRG.19227	0
MSTRG.19224	289
MSTRG.19225	1254
MSTRG.19228	2168
MSTRG.19229	118
MSTRG.29971	285
MSTRG.29970	12
MSTRG.29973	1222
MSTRG.29972	418
MSTRG.2108	14
MSTRG.29974	0
MSTRG.29977	0
MSTRG.29976	0
MSTRG.29979	680
MSTRG.2105	192
MSTRG.2106	1219
MSTRG.2107	1261
MSTRG.2100	39826
MSTRG.2101	710
MSTRG.2102	985
MSTRG.2103	41
MSTRG.8263	1154
MSTRG.8262	1030
MSTRG.8261	43
MSTRG.8260	1791
MSTRG.8267	0
MSTRG.8266	1886
MSTRG.8265	52
MSTRG.8264	1232
MSTRG.8269	0
MSTRG.8268	1286
MSTRG.35585	1042
MSTRG.35584	1791
MSTRG.35587	0
MSTRG.35586	0
MSTRG.35581	2744
MSTRG.35580	328
MSTRG.35583	827
MSTRG.35582	0
MSTRG.35589	88
MSTRG.35588	5
MSTRG.21419	565
MSTRG.34982	393
MSTRG.34983	837
MSTRG.34980	0
MSTRG.34981	0
MSTRG.34986	0
MSTRG.34987	12777
MSTRG.34984	0
MSTRG.34985	0
MSTRG.34988	20
MSTRG.34989	367
MSTRG.34076	0
MSTRG.6736	2
MSTRG.34074	0
MSTRG.34075	2
MSTRG.28550	5398
MSTRG.6732	637
MSTRG.34070	483
MSTRG.28553	0
MSTRG.34674	353
MSTRG.34675	651
MSTRG.34676	72
MSTRG.34677	245
MSTRG.34670	31
MSTRG.34671	100
MSTRG.34672	1660
MSTRG.34673	81
MSTRG.34678	0
MSTRG.34679	0
MSTRG.31008	2247
MSTRG.31009	118
MSTRG.31004	5253
MSTRG.31005	853
MSTRG.31006	30
MSTRG.31007	428
MSTRG.31000	1392
MSTRG.31001	38
MSTRG.31002	462
MSTRG.31003	689
MSTRG.30353	4
MSTRG.30352	49
MSTRG.30351	0
MSTRG.30350	0
MSTRG.30357	205
MSTRG.30356	0
MSTRG.30355	0
MSTRG.30354	0
MSTRG.30359	146
MSTRG.30358	73
MSTRG.7410	0
MSTRG.20727	4136
MSTRG.20726	0
MSTRG.20725	3918
MSTRG.20724	0
MSTRG.20723	2145
MSTRG.20722	103
MSTRG.20721	434
MSTRG.20720	0
MSTRG.20729	0
MSTRG.20728	2151
MSTRG.27979	2356
MSTRG.27978	1
MSTRG.27977	10183
MSTRG.27976	16035
MSTRG.27975	1068
MSTRG.27974	1933
MSTRG.27973	606
MSTRG.27972	870
MSTRG.27971	3509
MSTRG.27970	42
MSTRG.31912	0
MSTRG.31913	152
MSTRG.31910	0
MSTRG.31911	279
MSTRG.31916	17
MSTRG.31917	0
MSTRG.31914	6
MSTRG.31915	19
MSTRG.31918	240
MSTRG.31919	14
MSTRG.5343	4443
MSTRG.5342	9301
MSTRG.5341	0
MSTRG.5340	172
MSTRG.5347	2100
MSTRG.35207	0
MSTRG.5345	3480
MSTRG.5344	124
MSTRG.5349	141
MSTRG.5348	1948
MSTRG.25236	294321
MSTRG.25237	6
MSTRG.25234	807
MSTRG.25235	120
MSTRG.37510	3
MSTRG.25233	990
MSTRG.25230	14
MSTRG.25231	3
MSTRG.29562	0
MSTRG.29563	98
MSTRG.29560	0
MSTRG.29561	0
MSTRG.37518	154
MSTRG.37519	886
MSTRG.25238	11
MSTRG.25239	0
MSTRG.12097	5990
MSTRG.29698	81
MSTRG.29699	686
MSTRG.29694	630
MSTRG.29695	104
MSTRG.29696	24
MSTRG.29697	260
MSTRG.29690	2
MSTRG.29691	1126
MSTRG.29692	1759
MSTRG.29693	3509
MSTRG.16748	792
MSTRG.16749	58
MSTRG.16744	486
MSTRG.16745	21
MSTRG.16746	7645
MSTRG.16747	1035
MSTRG.16740	16
MSTRG.16741	0
MSTRG.16742	392
MSTRG.16743	2
MSTRG.11213	18
MSTRG.11212	64
MSTRG.11211	3331
MSTRG.11210	487
MSTRG.11217	370
MSTRG.11216	0
MSTRG.11215	36
MSTRG.11214	779
MSTRG.11219	619
MSTRG.11218	3987
MSTRG.22615	1175
MSTRG.22614	4323
MSTRG.22617	507
MSTRG.22616	1152
MSTRG.22611	0
MSTRG.22610	0
MSTRG.22613	867
MSTRG.22612	0
MSTRG.22619	9314
MSTRG.22618	0
MSTRG.26765	1050
MSTRG.26764	52
MSTRG.26767	715
MSTRG.26766	968
MSTRG.26761	27
MSTRG.26760	2914
MSTRG.26763	820
MSTRG.26762	561
MSTRG.26769	17359
MSTRG.26768	221
MSTRG.11402	1211
MSTRG.31798	0
MSTRG.20476	22
MSTRG.32607	2215
MSTRG.20479	166
MSTRG.31797	0
MSTRG.5096	515
MSTRG.13530	0
MSTRG.17896	1033
MSTRG.17895	0
MSTRG.35065	913
MSTRG.27494	0
MSTRG.27495	0
MSTRG.27496	0
MSTRG.27497	17
MSTRG.27490	3
MSTRG.27491	404
MSTRG.27492	254
MSTRG.27493	0
MSTRG.24617	275
MSTRG.17893	776
MSTRG.24615	493
MSTRG.24614	283
MSTRG.27498	141
MSTRG.24612	940
MSTRG.24611	27
MSTRG.17892	882
MSTRG.17891	0
MSTRG.17890	1
MSTRG.15468	0
MSTRG.15469	0
MSTRG.27148	534
MSTRG.27149	202
MSTRG.27146	4516
MSTRG.27147	1442
MSTRG.15466	8
MSTRG.27145	532
MSTRG.27142	38
MSTRG.27143	116
MSTRG.27140	21
MSTRG.27141	490
MSTRG.32603	0
MSTRG.17826	0
MSTRG.17827	532
MSTRG.17824	336
MSTRG.17825	1532
MSTRG.17822	622
MSTRG.17823	481
MSTRG.32128	0
MSTRG.17821	14
MSTRG.17828	0
MSTRG.17829	1453
MSTRG.32602	0
MSTRG.32129	0
MSTRG.15282	67
MSTRG.15283	1117
MSTRG.15288	12
MSTRG.15289	0
MSTRG.14333	0
MSTRG.14332	0
MSTRG.14331	0
MSTRG.14330	1052
MSTRG.10658	1445
MSTRG.10659	0
MSTRG.14335	313
MSTRG.14334	15
MSTRG.10654	4
MSTRG.10655	1691
MSTRG.10656	96
MSTRG.10657	648
MSTRG.10650	0
MSTRG.10651	734
MSTRG.10652	709
MSTRG.10653	406
MSTRG.13303	325
MSTRG.13302	1213
MSTRG.13301	116
MSTRG.13300	0
MSTRG.13307	21
MSTRG.13306	0
MSTRG.13305	219
MSTRG.13304	6700
MSTRG.13309	13
MSTRG.13308	913
MSTRG.25564	1660
MSTRG.12656	1631
MSTRG.12657	2679
MSTRG.12654	0
MSTRG.12655	920
MSTRG.12652	0
MSTRG.12653	2156
MSTRG.12650	0
MSTRG.12651	4
MSTRG.12658	0
MSTRG.12659	633
MSTRG.38036	53
MSTRG.38037	615
MSTRG.38034	0
MSTRG.38035	1486
MSTRG.38032	580
MSTRG.38033	864
MSTRG.38030	0
MSTRG.38031	6612
MSTRG.7468	890
MSTRG.38038	295
MSTRG.29206	458
MSTRG.17174	55
MSTRG.33667	0
MSTRG.17176	222
MSTRG.33665	0
MSTRG.33662	298
MSTRG.33663	542
MSTRG.17172	1
MSTRG.17173	1
MSTRG.17178	760
MSTRG.17179	0
MSTRG.33668	62
MSTRG.33669	6
MSTRG.5359	34
MSTRG.16889	40
MSTRG.16888	0
MSTRG.16887	0
MSTRG.16886	597
MSTRG.16885	7
MSTRG.16884	28
MSTRG.16883	129
MSTRG.29209	1639
MSTRG.16881	140
MSTRG.16880	0
MSTRG.7467	55
MSTRG.3503	0
MSTRG.3502	0
MSTRG.3501	1171
MSTRG.19020	2293
MSTRG.19021	24
MSTRG.19022	695
MSTRG.19023	337
MSTRG.19024	34
MSTRG.19025	0
MSTRG.19026	601
MSTRG.19027	2199
MSTRG.19028	786
MSTRG.510	22
MSTRG.3506	0
MSTRG.5273	854
MSTRG.512	41
MSTRG.5272	1377
MSTRG.513	0
MSTRG.5271	500
MSTRG.2342	7811
MSTRG.2343	0
MSTRG.2340	30
MSTRG.2341	567
MSTRG.2346	15
MSTRG.2347	457
MSTRG.2344	4
MSTRG.2345	1519
MSTRG.5277	0
MSTRG.2348	0
MSTRG.2349	0
MSTRG.5276	10
MSTRG.8061	2
MSTRG.8060	7
MSTRG.16229	22
MSTRG.16228	4066
MSTRG.8065	2598
MSTRG.5275	7
MSTRG.8067	8
MSTRG.8066	1122
MSTRG.16223	548
MSTRG.16222	1001
MSTRG.16221	938
MSTRG.16220	67
MSTRG.16227	24
MSTRG.16226	0
MSTRG.16225	5440
MSTRG.16224	0
MSTRG.32135	2508
MSTRG.32134	879
MSTRG.32137	0
MSTRG.32136	32
MSTRG.32131	1489
MSTRG.32130	0
MSTRG.32133	2137
