ID	HG1
MSTRG.10481	59
MSTRG.10480	0
MSTRG.10483	155
MSTRG.10482	37
MSTRG.10485	169
MSTRG.5150	797
MSTRG.10487	152
MSTRG.10486	0
MSTRG.5857	0
MSTRG.5151	0
MSTRG.25889	704
MSTRG.25888	16
MSTRG.5856	3
MSTRG.25885	276
MSTRG.5156	0
MSTRG.25887	1400
MSTRG.25886	20
MSTRG.25881	0
MSTRG.25880	240
MSTRG.25883	33
MSTRG.25882	318
MSTRG.5154	0
MSTRG.5155	249
MSTRG.15503	0
MSTRG.15502	0
MSTRG.15501	0
MSTRG.15500	0
MSTRG.27029	4
MSTRG.15506	71954
MSTRG.15505	1352
MSTRG.15504	126
MSTRG.27025	0
MSTRG.27024	354
MSTRG.15509	0
MSTRG.15508	38
MSTRG.27021	0
MSTRG.27020	0
MSTRG.27023	0
MSTRG.27022	0
MSTRG.16274	204
MSTRG.5159	2759
MSTRG.32167	0
MSTRG.32164	0
MSTRG.16277	0
MSTRG.18658	219
MSTRG.32162	0
MSTRG.16271	743
MSTRG.17905	0
MSTRG.17904	0
MSTRG.13684	0
MSTRG.13685	225
MSTRG.17901	0
MSTRG.17900	249
MSTRG.17903	0
MSTRG.17902	8
MSTRG.16273	0
MSTRG.17909	11
MSTRG.17908	539
MSTRG.13688	2618
MSTRG.13689	0
MSTRG.18659	180
MSTRG.5056	41
MSTRG.38735	643
MSTRG.38734	11
MSTRG.38737	15
MSTRG.38736	174
MSTRG.38731	0
MSTRG.38730	0
MSTRG.38733	1653
MSTRG.38732	24
MSTRG.38739	38
MSTRG.38738	79
MSTRG.16279	50
MSTRG.2113	0
MSTRG.5055	0
MSTRG.33073	129
MSTRG.33072	1688
MSTRG.33071	10
MSTRG.33070	0
MSTRG.33077	719
MSTRG.33076	382
MSTRG.33075	0
MSTRG.33074	0
MSTRG.33079	390
MSTRG.33078	0
MSTRG.37700	629
MSTRG.1912	718
MSTRG.1913	151
MSTRG.1910	25
MSTRG.1911	0
MSTRG.1916	0
MSTRG.1917	0
MSTRG.1914	0
MSTRG.1915	0
MSTRG.1918	0
MSTRG.1919	1
MSTRG.6127	135
MSTRG.2755	8159
MSTRG.2754	23
MSTRG.2757	0
MSTRG.2756	8
MSTRG.2751	0
MSTRG.2750	0
MSTRG.2753	10664
MSTRG.2752	1661
MSTRG.2759	0
MSTRG.2758	7
MSTRG.8661	0
MSTRG.2114	377
MSTRG.18818	29
MSTRG.18819	787
MSTRG.18812	0
MSTRG.18813	0
MSTRG.18810	0
MSTRG.18811	0
MSTRG.18816	97
MSTRG.18817	21
MSTRG.18814	60
MSTRG.18815	0
MSTRG.8186	0
MSTRG.8187	0
MSTRG.8184	0
MSTRG.8185	0
MSTRG.8182	0
MSTRG.8183	17
MSTRG.8180	7
MSTRG.8181	538
MSTRG.8188	848
MSTRG.8189	840
MSTRG.32034	32
MSTRG.32035	1040
MSTRG.9859	0
MSTRG.32037	538
MSTRG.32030	10
MSTRG.32031	95
MSTRG.32032	585
MSTRG.32033	1457
MSTRG.9853	45
MSTRG.9852	180
MSTRG.9851	45
MSTRG.9850	126
MSTRG.32038	0
MSTRG.9856	36
MSTRG.9855	437
MSTRG.9854	3
MSTRG.7989	0
MSTRG.7988	356
MSTRG.7983	0
MSTRG.7982	764
MSTRG.7981	189
MSTRG.7980	2712
MSTRG.7987	45
MSTRG.7986	2382
MSTRG.7985	231
MSTRG.7984	0
MSTRG.8458	1134
MSTRG.8459	0
MSTRG.3408	0
MSTRG.3409	0
MSTRG.679	593
MSTRG.678	0
MSTRG.3402	0
MSTRG.3403	0
MSTRG.3400	891
MSTRG.8453	66
MSTRG.671	2
MSTRG.3407	101
MSTRG.3404	0
MSTRG.3405	4
MSTRG.9589	0
MSTRG.9588	1441
MSTRG.4759	0
MSTRG.4758	44
MSTRG.4757	466
MSTRG.4756	200
MSTRG.4755	852
MSTRG.4754	81
MSTRG.4753	6114
MSTRG.4752	0
MSTRG.4751	0
MSTRG.4750	0
MSTRG.24810	0
MSTRG.21739	242
MSTRG.21738	13
MSTRG.21737	0
MSTRG.21736	1302
MSTRG.21735	18
MSTRG.21734	0
MSTRG.21733	0
MSTRG.21732	0
MSTRG.21731	0
MSTRG.21730	0
MSTRG.9329	0
MSTRG.9328	1292
MSTRG.9321	0
MSTRG.9320	24
MSTRG.9323	28141
MSTRG.9322	281
MSTRG.9325	371
MSTRG.9324	362
MSTRG.9327	264
MSTRG.9326	0
MSTRG.1138	321
MSTRG.1139	209
MSTRG.1134	149
MSTRG.1135	0
MSTRG.1136	272
MSTRG.1137	9
MSTRG.1130	0
MSTRG.1131	23
MSTRG.1132	1791
MSTRG.1133	375
MSTRG.21081	0
MSTRG.21080	1334
MSTRG.21083	2880
MSTRG.21082	50
MSTRG.21085	32
MSTRG.21084	4221
MSTRG.21087	9
MSTRG.21086	57
MSTRG.21089	8
MSTRG.30503	1321
MSTRG.30500	0
MSTRG.30501	0
MSTRG.30506	27
MSTRG.30507	373
MSTRG.30504	76
MSTRG.30505	702
MSTRG.34478	0
MSTRG.34479	0
MSTRG.34472	0
MSTRG.34473	0
MSTRG.34470	0
MSTRG.34471	24
MSTRG.34476	0
MSTRG.34477	0
MSTRG.34474	79
MSTRG.34475	932
MSTRG.7946	40
MSTRG.39109	151
MSTRG.39108	1107
MSTRG.39105	0
MSTRG.39104	0
MSTRG.39107	9
MSTRG.39106	429
MSTRG.39101	45
MSTRG.39100	12
MSTRG.39103	0
MSTRG.39102	2000
MSTRG.8010	1
MSTRG.8011	14
MSTRG.3040	115
MSTRG.24838	752
MSTRG.8014	0
MSTRG.8015	0
MSTRG.8016	0
MSTRG.8017	324
MSTRG.24833	81
MSTRG.24832	369
MSTRG.24831	253
MSTRG.24830	165
MSTRG.5938	3
MSTRG.5939	704
MSTRG.36908	366
MSTRG.36909	0
MSTRG.36904	76
MSTRG.5931	958
MSTRG.36906	20
MSTRG.5933	2846
MSTRG.36900	538
MSTRG.5935	68
MSTRG.5936	108
MSTRG.5937	6
MSTRG.9763	863
MSTRG.33860	297
MSTRG.24550	535
MSTRG.9762	8
MSTRG.18273	341
MSTRG.24552	187
MSTRG.29351	356
MSTRG.29350	172
MSTRG.29353	0
MSTRG.29352	210
MSTRG.29355	195
MSTRG.29354	0
MSTRG.29357	94
MSTRG.29356	0
MSTRG.29359	368
MSTRG.29358	0
MSTRG.18277	17
MSTRG.9769	35
MSTRG.18274	0
MSTRG.18093	1031
MSTRG.18275	378
MSTRG.35972	0
MSTRG.11721	507
MSTRG.32957	9
MSTRG.32956	0
MSTRG.32955	2141
MSTRG.32954	3670
MSTRG.32953	0
MSTRG.32952	0
MSTRG.32951	14
MSTRG.32950	730
MSTRG.18096	0
MSTRG.33862	1012
MSTRG.32959	43
MSTRG.32958	68
MSTRG.18094	29
MSTRG.18095	218
MSTRG.35936	0
MSTRG.22369	0
MSTRG.22368	0
MSTRG.2386	0
MSTRG.2387	0
MSTRG.33628	106
MSTRG.24462	0
MSTRG.2385	0
MSTRG.35930	0
MSTRG.36012	429
MSTRG.36013	267
MSTRG.36010	732
MSTRG.36011	36
MSTRG.36016	506
MSTRG.36017	411
MSTRG.36014	579
MSTRG.36015	893
MSTRG.1578	0
MSTRG.36018	2599
MSTRG.36019	42
MSTRG.1579	62
MSTRG.30887	6
MSTRG.8842	0
MSTRG.30885	291
MSTRG.8840	121
MSTRG.30883	5
MSTRG.30882	0
MSTRG.30881	0
MSTRG.30880	367
MSTRG.8849	28
MSTRG.8848	0
MSTRG.17132	0
MSTRG.30889	267
MSTRG.30888	24
MSTRG.24046	0
MSTRG.24047	0
MSTRG.24044	1081
MSTRG.17133	0
MSTRG.24042	0
MSTRG.24043	79
MSTRG.24040	0
MSTRG.24041	0
MSTRG.17134	0
MSTRG.24048	3885
MSTRG.17135	102
MSTRG.7862	0
MSTRG.33624	387
MSTRG.33625	0
MSTRG.33867	16849
MSTRG.35933	719
MSTRG.7865	144
MSTRG.7010	272
MSTRG.37828	0
MSTRG.37829	8
MSTRG.37820	0
MSTRG.37821	0
MSTRG.37822	289
MSTRG.37823	0
MSTRG.37824	38
MSTRG.37825	29
MSTRG.37826	0
MSTRG.37827	8
MSTRG.27174	508
MSTRG.8063	0
MSTRG.31372	0
MSTRG.31373	312
MSTRG.31370	0
MSTRG.31371	48
MSTRG.31376	0
MSTRG.31377	6415
MSTRG.31374	1203
MSTRG.31375	16
MSTRG.23814	257
MSTRG.23815	10
MSTRG.31378	0
MSTRG.31379	0
MSTRG.23810	0
MSTRG.23811	585
MSTRG.23812	31
MSTRG.23813	2463
MSTRG.6715	0
MSTRG.4063	0
MSTRG.6714	0
MSTRG.14419	37
MSTRG.4062	804
MSTRG.6717	83
MSTRG.6716	0
MSTRG.34050	0
MSTRG.6710	2
MSTRG.6713	0
MSTRG.1682	0
MSTRG.6712	25
MSTRG.4068	24
MSTRG.6719	0
MSTRG.6718	446
MSTRG.14928	4
MSTRG.14929	311
MSTRG.14922	7
MSTRG.14923	664
MSTRG.14920	0
MSTRG.14921	0
MSTRG.14926	0
MSTRG.14927	85
MSTRG.14924	44
MSTRG.14925	23
MSTRG.26558	0
MSTRG.26559	142
MSTRG.26556	49
MSTRG.26557	1267
MSTRG.26554	77
MSTRG.26555	69
MSTRG.26552	51
MSTRG.26553	17
MSTRG.26550	20
MSTRG.26551	392
MSTRG.28297	0
MSTRG.28296	25
MSTRG.28295	0
MSTRG.28294	323
MSTRG.28293	96
MSTRG.28292	63
MSTRG.28291	957
MSTRG.28290	12
MSTRG.28299	6
MSTRG.28298	632
MSTRG.17783	20
MSTRG.22074	2613
MSTRG.17781	17
MSTRG.22076	161
MSTRG.22071	0
MSTRG.22070	111
MSTRG.17785	0
MSTRG.22072	0
MSTRG.17789	0
MSTRG.17788	0
MSTRG.22079	297
MSTRG.22078	87
MSTRG.27032	5346
MSTRG.24895	49
MSTRG.24894	94
MSTRG.24897	48
MSTRG.24896	399
MSTRG.24891	0
MSTRG.24890	0
MSTRG.24893	0
MSTRG.24892	0
MSTRG.28121	421
MSTRG.28120	0
MSTRG.28123	0
MSTRG.28122	0
MSTRG.28125	0
MSTRG.28124	0
MSTRG.28127	0
MSTRG.28126	0
MSTRG.16788	0
MSTRG.16789	0
MSTRG.7012	0
MSTRG.16780	0
MSTRG.16781	0
MSTRG.16782	0
MSTRG.16783	0
MSTRG.16784	0
MSTRG.16785	9
MSTRG.16786	1
MSTRG.16787	0
MSTRG.27609	3
MSTRG.27608	2
MSTRG.27605	0
MSTRG.27604	0
MSTRG.27607	4
MSTRG.27606	0
MSTRG.27601	123
MSTRG.27600	0
MSTRG.27603	65
MSTRG.27602	203
MSTRG.11833	443
MSTRG.11832	65
MSTRG.11831	1435
MSTRG.11830	10686
MSTRG.11837	0
MSTRG.9707	14
MSTRG.11835	1105
MSTRG.11834	0
MSTRG.11839	27
MSTRG.11838	455
MSTRG.6827	0
MSTRG.23384	0
MSTRG.23385	1515
MSTRG.23386	1141
MSTRG.23387	185
MSTRG.23380	951
MSTRG.16437	414
MSTRG.23382	183
MSTRG.23383	2603
MSTRG.16438	0
MSTRG.16439	0
MSTRG.23388	1
MSTRG.23389	0
MSTRG.4519	28
MSTRG.4518	118
MSTRG.4515	0
MSTRG.4514	91
MSTRG.4517	0
MSTRG.4516	217
MSTRG.4511	116
MSTRG.4510	53
MSTRG.4513	541
MSTRG.4512	8
MSTRG.11785	175
MSTRG.25765	0
MSTRG.11787	16
MSTRG.11786	8
MSTRG.25760	287
MSTRG.25761	0
MSTRG.25762	0
MSTRG.25763	1017
MSTRG.29650	16202
MSTRG.22386	0
MSTRG.22385	0
MSTRG.22384	0
MSTRG.22383	0
MSTRG.22382	0
MSTRG.22381	0
MSTRG.22380	0
MSTRG.2827	21
MSTRG.2826	16
MSTRG.2825	990
MSTRG.2824	24
MSTRG.2823	0
MSTRG.2822	0
MSTRG.2821	0
MSTRG.2820	269
MSTRG.23036	418
MSTRG.23037	15
MSTRG.23034	7
MSTRG.23035	559
MSTRG.23032	539
MSTRG.23033	0
MSTRG.2829	1954
MSTRG.23031	46
MSTRG.15208	0
MSTRG.15209	0
MSTRG.15204	366
MSTRG.15205	0
MSTRG.15206	0
MSTRG.15207	62
MSTRG.15200	30
MSTRG.15201	0
MSTRG.15202	0
MSTRG.15203	0
MSTRG.10686	158
MSTRG.18918	29
MSTRG.22929	21
MSTRG.22928	0
MSTRG.22923	21
MSTRG.22922	344
MSTRG.22921	0
MSTRG.22920	0
MSTRG.22927	0
MSTRG.22926	5
MSTRG.22925	0
MSTRG.22924	0
MSTRG.26239	17
MSTRG.26238	0
MSTRG.26233	0
MSTRG.26232	0
MSTRG.26231	0
MSTRG.26230	0
MSTRG.26237	0
MSTRG.26236	0
MSTRG.26235	0
MSTRG.26234	0
MSTRG.11815	0
MSTRG.24569	0
MSTRG.24568	0
MSTRG.18209	0
MSTRG.18208	313
MSTRG.18207	185
MSTRG.18206	39
MSTRG.24567	0
MSTRG.24566	36
MSTRG.18203	0
MSTRG.18202	0
MSTRG.18201	0
MSTRG.18200	288
MSTRG.14553	0
MSTRG.14552	1220
MSTRG.14551	42
MSTRG.14550	0
MSTRG.10078	5515
MSTRG.10079	1834
MSTRG.14555	0
MSTRG.14554	0
MSTRG.10074	1824
MSTRG.10075	1108
MSTRG.10076	0
MSTRG.10077	305
MSTRG.10070	71807
MSTRG.10071	776
MSTRG.10072	21367
MSTRG.10073	1704
MSTRG.28466	0
MSTRG.3888	0
MSTRG.3889	0
MSTRG.3886	0
MSTRG.3887	0
MSTRG.3884	9
MSTRG.3885	0
MSTRG.3882	13
MSTRG.3883	0
MSTRG.3880	39
MSTRG.3881	113
MSTRG.1039	0
MSTRG.1038	2005
MSTRG.1035	3963
MSTRG.1034	10
MSTRG.1037	339
MSTRG.1036	2630
MSTRG.1031	0
MSTRG.1030	0
MSTRG.1033	158
MSTRG.1032	0
MSTRG.10698	0
MSTRG.10699	18
MSTRG.10690	0
MSTRG.10691	0
MSTRG.10692	0
MSTRG.10693	0
MSTRG.10694	0
MSTRG.10695	338
MSTRG.10696	523
MSTRG.10697	139
MSTRG.10677	2946
MSTRG.13523	88
MSTRG.13522	0
MSTRG.13521	15
MSTRG.13520	229
MSTRG.13527	491
MSTRG.13526	296
MSTRG.13525	1
MSTRG.13524	231
MSTRG.13529	107
MSTRG.13528	4176
MSTRG.19659	4648
MSTRG.12692	0
MSTRG.19641	214
MSTRG.19642	865
MSTRG.19643	1006
MSTRG.19644	316
MSTRG.19645	2430
MSTRG.19646	0
MSTRG.19647	27
MSTRG.19648	0
MSTRG.19649	0
MSTRG.12698	0
MSTRG.12699	0
MSTRG.8340	30
MSTRG.35238	6371
MSTRG.12344	0
MSTRG.12345	0
MSTRG.12346	1519
MSTRG.12347	31
MSTRG.12340	242
MSTRG.12341	3
MSTRG.12342	0
MSTRG.12343	0
MSTRG.12348	13
MSTRG.12349	2079
MSTRG.38564	37
MSTRG.38565	286
MSTRG.38566	223
MSTRG.38567	102
MSTRG.38560	0
MSTRG.38561	1042
MSTRG.38562	0
MSTRG.38563	60
MSTRG.38568	1991
MSTRG.38569	0
MSTRG.11394	401
MSTRG.7449	264
MSTRG.10670	1
MSTRG.12421	749
MSTRG.18997	515
MSTRG.18996	16243
MSTRG.18995	85
MSTRG.18994	98
MSTRG.18993	3
MSTRG.18992	452
MSTRG.18991	0
MSTRG.18990	2107
MSTRG.25470	2
MSTRG.18999	5
MSTRG.18998	0
MSTRG.20204	0
MSTRG.20205	15525
MSTRG.16849	69
MSTRG.16848	166
MSTRG.11398	16
MSTRG.16843	162
MSTRG.16842	34
MSTRG.16841	0
MSTRG.16840	1474
MSTRG.16847	34
MSTRG.16846	201
MSTRG.16845	7
MSTRG.16844	980
MSTRG.12423	0
MSTRG.411	42
MSTRG.410	2814
MSTRG.413	18088
MSTRG.33554	0
MSTRG.33555	125
MSTRG.33556	0
MSTRG.33557	117
MSTRG.33550	20
MSTRG.8719	608
MSTRG.33552	31
MSTRG.33553	0
MSTRG.415	418
MSTRG.8718	68
MSTRG.33558	266
MSTRG.33559	42
MSTRG.31180	0
MSTRG.3305	47818
MSTRG.3304	165
MSTRG.3307	0
MSTRG.3306	1617
MSTRG.3301	5080
MSTRG.3300	0
MSTRG.3303	17
MSTRG.3302	505
MSTRG.4408	151
MSTRG.416	0
MSTRG.3309	382
MSTRG.534	19
MSTRG.3522	0
MSTRG.34788	0
MSTRG.34789	0
MSTRG.34784	0
MSTRG.3525	169
MSTRG.34786	0
MSTRG.34787	0
MSTRG.34780	0
MSTRG.34781	32
MSTRG.34782	172
MSTRG.3524	0
MSTRG.36311	0
MSTRG.36310	0
MSTRG.36313	0
MSTRG.36312	122
MSTRG.36315	0
MSTRG.36314	0
MSTRG.36317	321
MSTRG.36316	25
MSTRG.36319	694
MSTRG.36318	0
MSTRG.8710	394
MSTRG.5253	0
MSTRG.25739	98
MSTRG.5252	1469
MSTRG.5255	920
MSTRG.5254	0
MSTRG.32280	0
MSTRG.5257	87
MSTRG.5256	5
MSTRG.25738	0
MSTRG.35916	0
MSTRG.12356	0
MSTRG.35914	665
MSTRG.27357	0
MSTRG.35915	37
MSTRG.27356	218
MSTRG.35912	81
MSTRG.35837	15521
MSTRG.4528	0
MSTRG.32209	0
MSTRG.32208	0
MSTRG.12351	0
MSTRG.2703	15
MSTRG.32203	268
MSTRG.32202	329
MSTRG.32201	231
MSTRG.32200	6
MSTRG.32207	0
MSTRG.32206	424
MSTRG.32205	1266
MSTRG.32204	858
MSTRG.4658	51
MSTRG.4659	627
MSTRG.35833	603
MSTRG.4652	9
MSTRG.4653	809
MSTRG.4650	240
MSTRG.27350	0
MSTRG.4656	511
MSTRG.4529	594
MSTRG.4654	405
MSTRG.4655	111
MSTRG.20659	1
MSTRG.20658	35718
MSTRG.20657	49
MSTRG.20656	390
MSTRG.20655	166
MSTRG.20654	36
MSTRG.20653	8
MSTRG.20652	109
MSTRG.20651	75
MSTRG.20650	0
MSTRG.31570	0
MSTRG.31571	7
MSTRG.31572	66
MSTRG.31573	0
MSTRG.828	1185
MSTRG.35918	0
MSTRG.31576	0
MSTRG.31577	9
MSTRG.824	129
MSTRG.825	0
MSTRG.826	0
MSTRG.827	0
MSTRG.820	6
MSTRG.821	1066
MSTRG.822	446
MSTRG.823	300
MSTRG.35660	38
MSTRG.35661	0
MSTRG.35662	0
MSTRG.35663	0
MSTRG.35664	965
MSTRG.35665	10365
MSTRG.35666	265
MSTRG.35667	152
MSTRG.35668	10119
MSTRG.35669	1863
MSTRG.37226	0
MSTRG.37227	0
MSTRG.5019	44
MSTRG.5018	0
MSTRG.5013	162
MSTRG.5012	0
MSTRG.5011	0
MSTRG.5010	0
MSTRG.5017	51
MSTRG.37228	0
MSTRG.5015	0
MSTRG.5014	0
MSTRG.37229	246
MSTRG.28734	0
MSTRG.29432	430
MSTRG.25731	0
MSTRG.9147	0
MSTRG.8704	40
MSTRG.28735	473
MSTRG.21290	18
MSTRG.21291	0
MSTRG.21292	0
MSTRG.21293	338
MSTRG.21294	5
MSTRG.21295	337
MSTRG.21296	179
MSTRG.21297	973
MSTRG.21298	19
MSTRG.21299	37
MSTRG.34209	10731
MSTRG.34208	25
MSTRG.28729	0
MSTRG.28728	87
MSTRG.34201	29
MSTRG.34200	27027
MSTRG.28725	1728
MSTRG.28724	0
MSTRG.28723	0
MSTRG.28722	5
MSTRG.28721	27
MSTRG.28720	0
MSTRG.8707	57
MSTRG.38959	0
MSTRG.38958	0
MSTRG.38955	368
MSTRG.38954	316
MSTRG.38957	66
MSTRG.38956	17
MSTRG.38951	188
MSTRG.38950	0
MSTRG.38953	43
MSTRG.38952	334
MSTRG.33969	1938
MSTRG.33968	0
MSTRG.33965	127
MSTRG.33964	352
MSTRG.33967	66
MSTRG.33966	594
MSTRG.33961	15863
MSTRG.33960	4994
MSTRG.33963	3
MSTRG.33962	1845
MSTRG.6092	48
MSTRG.6093	0
MSTRG.6090	17
MSTRG.6091	66
MSTRG.6096	0
MSTRG.6097	0
MSTRG.6094	3773
MSTRG.6095	385
MSTRG.6098	11
MSTRG.6099	4176
MSTRG.29098	528
MSTRG.29099	256
MSTRG.29096	0
MSTRG.29097	0
MSTRG.29094	1
MSTRG.29095	33
MSTRG.29092	0
MSTRG.29093	4
MSTRG.29090	0
MSTRG.29091	0
MSTRG.23638	0
MSTRG.23639	0
MSTRG.23634	0
MSTRG.23635	0
MSTRG.23636	0
MSTRG.23637	0
MSTRG.23630	0
MSTRG.23631	0
MSTRG.23632	0
MSTRG.23633	0
MSTRG.27528	0
MSTRG.27529	0
MSTRG.27524	1689
MSTRG.27525	598
MSTRG.27526	2266
MSTRG.27527	128
MSTRG.27520	36
MSTRG.27521	782
MSTRG.27522	0
MSTRG.27523	5640
MSTRG.7323	0
MSTRG.7322	185
MSTRG.7321	334
MSTRG.7320	569
MSTRG.7327	0
MSTRG.7326	0
MSTRG.7325	100
MSTRG.7324	9
MSTRG.7329	0
MSTRG.7328	0
MSTRG.27296	41
MSTRG.27297	89
MSTRG.27294	0
MSTRG.27295	0
MSTRG.27292	59
MSTRG.27293	729
MSTRG.27290	850
MSTRG.27291	104
MSTRG.27298	0
MSTRG.27299	86
MSTRG.24363	0
MSTRG.24362	0
MSTRG.24361	0
MSTRG.24360	7087
MSTRG.24367	0
MSTRG.24366	0
MSTRG.24365	0
MSTRG.24364	311
MSTRG.24369	0
MSTRG.24368	17
MSTRG.15950	3
MSTRG.15951	446
MSTRG.15952	173
MSTRG.15953	0
MSTRG.15954	0
MSTRG.15955	59
MSTRG.15956	0
MSTRG.15957	0
MSTRG.15958	0
MSTRG.15959	305
MSTRG.28471	11
MSTRG.28470	20
MSTRG.25104	817
MSTRG.23998	422
MSTRG.25106	0
MSTRG.25107	858
MSTRG.25100	414
MSTRG.25101	0
MSTRG.25102	0
MSTRG.25103	0
MSTRG.23991	0
MSTRG.23990	0
MSTRG.23993	23084
MSTRG.23992	2874
MSTRG.23995	31
MSTRG.25109	230
MSTRG.23997	283
MSTRG.23996	496
MSTRG.14648	16
MSTRG.17088	98
MSTRG.17089	1778
MSTRG.17084	0
MSTRG.17085	0
MSTRG.17086	0
MSTRG.17087	1064
MSTRG.17080	0
MSTRG.17081	624
MSTRG.17082	0
MSTRG.17083	54
MSTRG.14645	0
MSTRG.14644	33
MSTRG.26459	0
MSTRG.26458	211
MSTRG.26453	3963
MSTRG.26452	230
MSTRG.26451	0
MSTRG.26450	470
MSTRG.26457	100
MSTRG.26456	27185
MSTRG.26455	0
MSTRG.26454	0
MSTRG.12108	0
MSTRG.12109	5
MSTRG.12102	3680
MSTRG.12103	158
MSTRG.12100	0
MSTRG.12101	2181
MSTRG.12106	80
MSTRG.12107	0
MSTRG.12104	24
MSTRG.12105	0
MSTRG.17628	865
MSTRG.17629	69
MSTRG.17620	17
MSTRG.17621	0
MSTRG.17622	3
MSTRG.17623	133
MSTRG.17624	197
MSTRG.17625	0
MSTRG.17626	586
MSTRG.17627	522
MSTRG.3149	0
MSTRG.3148	0
MSTRG.3143	202
MSTRG.3142	270
MSTRG.3141	0
MSTRG.3140	873
MSTRG.3147	0
MSTRG.3146	4359
MSTRG.3145	149
MSTRG.3144	6
MSTRG.28535	2
MSTRG.11662	2
MSTRG.11663	0
MSTRG.11660	0
MSTRG.11661	271
MSTRG.11666	1008
MSTRG.11667	303
MSTRG.11664	0
MSTRG.11665	0
MSTRG.11668	56
MSTRG.11669	0
MSTRG.22224	40
MSTRG.22225	163
MSTRG.22226	74628
MSTRG.22227	0
MSTRG.22220	11
MSTRG.22221	0
MSTRG.22222	399
MSTRG.22223	6
MSTRG.22228	19
MSTRG.22229	0
MSTRG.34399	194
MSTRG.30629	67
MSTRG.30628	1412
MSTRG.3314	6
MSTRG.3315	6
MSTRG.23253	0
MSTRG.1787	40
MSTRG.1786	82
MSTRG.1785	292
MSTRG.1784	21
MSTRG.1783	0
MSTRG.1782	783
MSTRG.1781	310
MSTRG.1780	375
MSTRG.1789	0
MSTRG.1788	69
MSTRG.30621	392
MSTRG.30620	28
MSTRG.12818	5
MSTRG.12819	419
MSTRG.12810	23
MSTRG.12811	64
MSTRG.12812	843
MSTRG.12813	0
MSTRG.12814	189
MSTRG.12815	19880
MSTRG.12816	50
MSTRG.12817	18
MSTRG.4498	0
MSTRG.4499	1729
MSTRG.32494	0
MSTRG.4490	0
MSTRG.4491	6
MSTRG.4492	223
MSTRG.4493	0
MSTRG.4494	0
MSTRG.4495	0
MSTRG.4496	0
MSTRG.4497	0
MSTRG.23179	1151
MSTRG.23178	265
MSTRG.23173	18
MSTRG.23172	1088
MSTRG.23171	722
MSTRG.23170	43
MSTRG.23177	11
MSTRG.23176	2901
MSTRG.23175	103
MSTRG.23174	0
MSTRG.9170	0
MSTRG.9171	0
MSTRG.9172	2436
MSTRG.9173	30
MSTRG.9174	411
MSTRG.9175	19
MSTRG.9176	12
MSTRG.9177	54
MSTRG.9178	0
MSTRG.9179	445
MSTRG.34911	0
MSTRG.33356	618
MSTRG.33357	304
MSTRG.33354	5412
MSTRG.36187	0
MSTRG.36180	228
MSTRG.36181	2284
MSTRG.36182	125
MSTRG.36183	0
MSTRG.3925	0
MSTRG.3924	206
MSTRG.3927	0
MSTRG.3926	1152
MSTRG.3921	193
MSTRG.3920	24
MSTRG.18418	152
MSTRG.18419	1000
MSTRG.18416	0
MSTRG.18417	0
MSTRG.18414	0
MSTRG.18415	16
MSTRG.18412	0
MSTRG.18413	508
MSTRG.18410	252
MSTRG.18411	172
MSTRG.14742	7
MSTRG.14743	274
MSTRG.14740	621
MSTRG.14741	42
MSTRG.14746	753
MSTRG.14747	65
MSTRG.14744	0
MSTRG.14745	226
MSTRG.14748	1659
MSTRG.14749	70
MSTRG.13772	0
MSTRG.13773	99
MSTRG.13770	164
MSTRG.13771	332
MSTRG.13776	0
MSTRG.13777	0
MSTRG.13774	0
MSTRG.13775	405
MSTRG.13778	3268
MSTRG.13779	706
MSTRG.6250	49
MSTRG.1203	0
MSTRG.1200	39
MSTRG.1201	0
MSTRG.1206	0
MSTRG.1207	60
MSTRG.1204	0
MSTRG.1205	131
MSTRG.6258	0
MSTRG.6259	0
MSTRG.1208	13
MSTRG.1209	0
MSTRG.6948	0
MSTRG.34281	0
MSTRG.6949	0
MSTRG.34280	96
MSTRG.34283	0
MSTRG.27890	45
MSTRG.34282	0
MSTRG.27891	539
MSTRG.34285	0
MSTRG.27892	269
MSTRG.6545	1093
MSTRG.27893	0
MSTRG.6546	190
MSTRG.27894	0
MSTRG.6547	140
MSTRG.27895	0
MSTRG.19437	3
MSTRG.19436	0
MSTRG.19435	155
MSTRG.19434	0
MSTRG.19433	2744
MSTRG.19432	35
MSTRG.19431	4239
MSTRG.34288	0
MSTRG.27897	24
MSTRG.19439	43
MSTRG.19438	0
MSTRG.14667	0
MSTRG.3448	898
MSTRG.7121	103
MSTRG.7120	15
MSTRG.7123	0
MSTRG.7122	667
MSTRG.7125	209
MSTRG.7124	106
MSTRG.7127	153
MSTRG.7126	785
MSTRG.7129	477
MSTRG.7128	0
MSTRG.32504	0
MSTRG.32505	24
MSTRG.32506	24
MSTRG.32507	274
MSTRG.32500	491
MSTRG.32501	19
MSTRG.32502	385
MSTRG.32503	7779
MSTRG.32508	53
MSTRG.32509	32
MSTRG.14639	0
MSTRG.36495	111
MSTRG.36493	1768
MSTRG.19558	39
MSTRG.19559	0
MSTRG.8348	0
MSTRG.8349	0
MSTRG.169	50
MSTRG.168	923
MSTRG.165	1344
MSTRG.164	0
MSTRG.167	0
MSTRG.166	43
MSTRG.8344	3879
MSTRG.160	0
MSTRG.163	0
MSTRG.8347	0
MSTRG.9439	9
MSTRG.9438	1280
