ID	S4
MSTRG.21001	0
MSTRG.21000	763
MSTRG.21003	773
MSTRG.21002	356
MSTRG.21005	71
MSTRG.21004	24
MSTRG.21007	1449
MSTRG.21006	1286
MSTRG.30582	1516
MSTRG.30583	0
MSTRG.30580	6078
MSTRG.30581	0
MSTRG.30586	7
MSTRG.30587	957
MSTRG.30584	18
MSTRG.30585	38
MSTRG.30588	14
MSTRG.30589	561
MSTRG.36984	10
MSTRG.36985	640
MSTRG.36986	0
MSTRG.36987	2
MSTRG.36980	679
MSTRG.36981	1167
MSTRG.36982	0
MSTRG.36983	94
MSTRG.36988	0
MSTRG.36989	5
MSTRG.28408	1772
MSTRG.28409	1231
MSTRG.28402	354
MSTRG.28403	20
MSTRG.28400	1063
MSTRG.28401	716
MSTRG.28406	0
MSTRG.28407	0
MSTRG.28404	265
MSTRG.28405	12
MSTRG.6625	130
MSTRG.34165	5
MSTRG.34166	5
MSTRG.6626	13
MSTRG.6621	51
MSTRG.34161	230
MSTRG.34162	27539
MSTRG.37588	0
MSTRG.37587	5
MSTRG.37586	0
MSTRG.37585	246
MSTRG.37584	0
MSTRG.34168	5328
MSTRG.6628	16
MSTRG.37581	397
MSTRG.37580	9
MSTRG.19488	2136
MSTRG.11266	462
MSTRG.11267	15487
MSTRG.11264	32
MSTRG.11265	4311
MSTRG.11262	93
MSTRG.11263	21359
MSTRG.11260	53
MSTRG.11261	256
MSTRG.7572	314
MSTRG.7573	37
MSTRG.7570	183
MSTRG.7571	878
MSTRG.7576	0
MSTRG.7577	179
MSTRG.7574	33
MSTRG.7575	2669
MSTRG.23579	742
MSTRG.23578	24
MSTRG.23577	2
MSTRG.23576	4
MSTRG.23575	11
MSTRG.23574	69
MSTRG.23573	1257
MSTRG.23572	7955
MSTRG.23571	151
MSTRG.23570	21
MSTRG.27409	0
MSTRG.6173	4
MSTRG.27407	3
MSTRG.27406	1398
MSTRG.27405	1351
MSTRG.27404	1421
MSTRG.27403	2347
MSTRG.27402	13
MSTRG.27401	1836
MSTRG.27400	0
MSTRG.28766	0
MSTRG.8673	0
MSTRG.8859	0
MSTRG.25931	336
MSTRG.25930	971
MSTRG.25933	3661
MSTRG.25932	15
MSTRG.25935	338
MSTRG.25934	1725
MSTRG.25937	12
MSTRG.25936	0
MSTRG.25939	294
MSTRG.25938	566
MSTRG.1070	4
MSTRG.21442	75
MSTRG.4353	3
MSTRG.9100	29
MSTRG.4351	223
MSTRG.4350	64
MSTRG.4357	3
MSTRG.4356	702
MSTRG.14346	3978
MSTRG.34102	7
MSTRG.14344	2618
MSTRG.14345	602
MSTRG.14342	1
MSTRG.14343	2252
MSTRG.14340	1391
MSTRG.34103	3293
MSTRG.4354	265
MSTRG.34100	854
MSTRG.14348	938
MSTRG.14349	1819
MSTRG.6640	4
MSTRG.34106	0
MSTRG.6646	513
MSTRG.21944	149
MSTRG.21945	5189
MSTRG.21946	36
MSTRG.4358	9091
MSTRG.21940	8
MSTRG.6645	0
MSTRG.21942	0
MSTRG.21943	1990
MSTRG.28427	0
MSTRG.21948	15
MSTRG.21949	0
MSTRG.1075	169
MSTRG.34108	0
MSTRG.34109	0
MSTRG.10289	0
MSTRG.10288	1538
MSTRG.10287	2163
MSTRG.1074	762
MSTRG.10286	777
MSTRG.10285	81
MSTRG.10284	124
MSTRG.10283	3
MSTRG.2524	1452
MSTRG.14703	2
MSTRG.2525	196
MSTRG.10281	3
MSTRG.14701	0
MSTRG.25067	4
MSTRG.25066	19
MSTRG.25065	779
MSTRG.25064	742
MSTRG.25063	0
MSTRG.25062	502
MSTRG.25061	138
MSTRG.25060	1233
MSTRG.25069	90
MSTRG.25068	2846
MSTRG.23894	120
MSTRG.23895	736
MSTRG.23896	1773
MSTRG.23897	61
MSTRG.23890	1629
MSTRG.23891	0
MSTRG.23892	1859
MSTRG.23893	133
MSTRG.23898	2471
MSTRG.23899	773
MSTRG.13378	572
MSTRG.13379	2685
MSTRG.12025	2956
MSTRG.12024	1084
MSTRG.12027	37
MSTRG.12026	233
MSTRG.12021	6
MSTRG.12020	3042
MSTRG.12023	236
MSTRG.12022	450
MSTRG.12029	521
MSTRG.12028	1
MSTRG.2528	1600
MSTRG.2529	1825
MSTRG.2337	0
MSTRG.2336	98
MSTRG.2335	50
MSTRG.2334	172
MSTRG.2333	511
MSTRG.2332	5
MSTRG.2331	1554
MSTRG.2330	1232
MSTRG.2339	9686
MSTRG.2338	0
MSTRG.1332	498
MSTRG.13952	26
MSTRG.13953	12
MSTRG.13950	0
MSTRG.13951	715
MSTRG.13956	168
MSTRG.13957	3723
MSTRG.13954	479
MSTRG.13955	1470
MSTRG.13958	6
MSTRG.13959	15
MSTRG.1333	5
MSTRG.1330	115
MSTRG.17709	0
MSTRG.17708	1
MSTRG.17703	81
MSTRG.17702	41
MSTRG.17701	7
MSTRG.17700	138
MSTRG.17707	718
MSTRG.17706	59
MSTRG.17705	3537
MSTRG.17704	0
MSTRG.1331	529
MSTRG.3064	5
MSTRG.3065	87
MSTRG.3066	8423
MSTRG.3067	0
MSTRG.3060	0
MSTRG.3061	0
MSTRG.3062	32
MSTRG.3063	108
MSTRG.24815	0
MSTRG.16257	24
MSTRG.16254	28
MSTRG.24816	0
MSTRG.3068	1042
MSTRG.16253	84
MSTRG.24813	1
MSTRG.24812	421
MSTRG.4595	2645
MSTRG.4594	22
MSTRG.4597	1133
MSTRG.4596	0
MSTRG.4591	16102
MSTRG.4590	35
MSTRG.1518	205
MSTRG.1519	2440
MSTRG.1516	9094
MSTRG.1517	1
MSTRG.1514	57
MSTRG.1515	0
MSTRG.11701	0
MSTRG.1513	0
MSTRG.1510	313
MSTRG.1511	301
MSTRG.22307	374
MSTRG.22306	265
MSTRG.22305	432
MSTRG.22304	2698
MSTRG.22303	13
MSTRG.22302	0
MSTRG.22301	1155
MSTRG.22300	214
MSTRG.22309	4
MSTRG.22308	4898
MSTRG.1337	680
MSTRG.15792	0
MSTRG.1334	0
MSTRG.35379	16
MSTRG.9749	0
MSTRG.9748	0
MSTRG.9743	0
MSTRG.9742	0
MSTRG.9741	372
MSTRG.9740	0
MSTRG.9747	0
MSTRG.9746	7
MSTRG.9745	0
MSTRG.9744	0
MSTRG.20734	538
MSTRG.25827	26
MSTRG.20735	0
MSTRG.15284	318
MSTRG.15285	52
MSTRG.15286	649
MSTRG.15287	2684
MSTRG.15280	808
MSTRG.15281	36
MSTRG.4049	6
MSTRG.4048	23
MSTRG.4047	43
MSTRG.4046	121
MSTRG.4045	2460
MSTRG.4044	0
MSTRG.4043	54
MSTRG.4042	16
MSTRG.4041	2960
MSTRG.4040	7
MSTRG.19888	0
MSTRG.19889	12
MSTRG.19882	3256
MSTRG.19883	1506
MSTRG.19880	22
MSTRG.19881	111
MSTRG.19886	0
MSTRG.19887	11
MSTRG.19884	3468
MSTRG.19885	0
MSTRG.15138	0
MSTRG.15139	12
MSTRG.15136	1362
MSTRG.15137	5
MSTRG.15134	2965
MSTRG.15135	0
MSTRG.15132	0
MSTRG.15133	1500
MSTRG.15130	784
MSTRG.15131	21
MSTRG.18287	1530
MSTRG.18286	4
MSTRG.18285	295
MSTRG.18284	21946
MSTRG.18283	2172
MSTRG.18282	151
MSTRG.18281	45
MSTRG.18280	156
MSTRG.18289	366
MSTRG.18288	3
MSTRG.19721	1279
MSTRG.3806	0
MSTRG.3807	466
MSTRG.3804	20
MSTRG.3805	580
MSTRG.3802	0
MSTRG.3803	17
MSTRG.3800	89
MSTRG.3801	1417
MSTRG.18751	27
MSTRG.18750	172
MSTRG.18753	45
MSTRG.18752	702
MSTRG.18755	495
MSTRG.18754	42
MSTRG.3808	129
MSTRG.3809	436
MSTRG.14669	326
MSTRG.14668	0
MSTRG.10568	0
MSTRG.10569	2
MSTRG.10566	143
MSTRG.10567	0
MSTRG.10564	2201
MSTRG.10565	2733
MSTRG.10562	474
MSTRG.14660	0
MSTRG.10560	253
MSTRG.14662	1279
MSTRG.13039	876
MSTRG.13038	1104
MSTRG.13035	2343
MSTRG.13034	141
MSTRG.13037	250
MSTRG.13036	50
MSTRG.13031	2
MSTRG.13030	1799
MSTRG.13033	1607
MSTRG.13032	1928
MSTRG.6194	6
MSTRG.6359	936
MSTRG.6358	1
MSTRG.6355	296
MSTRG.6354	34
MSTRG.6357	189
MSTRG.6356	0
MSTRG.6351	383
MSTRG.6350	515
MSTRG.6353	1038
MSTRG.6352	302
MSTRG.19572	103
MSTRG.6978	84
MSTRG.19570	2543
MSTRG.19571	6758
MSTRG.19576	1460
MSTRG.19577	764
MSTRG.19574	0
MSTRG.19575	1
MSTRG.6971	23
MSTRG.6970	149
MSTRG.6973	21
MSTRG.19579	222
MSTRG.6975	50
MSTRG.6974	0
MSTRG.6977	536
MSTRG.6976	324
MSTRG.7002	39
MSTRG.7003	0
MSTRG.7000	231
MSTRG.7001	422
MSTRG.2078	174
MSTRG.2079	2
MSTRG.7004	0
MSTRG.7005	0
MSTRG.2074	31
MSTRG.2075	1599
MSTRG.2076	581
MSTRG.2077	0
MSTRG.2070	553
MSTRG.2071	1
MSTRG.2072	13
MSTRG.2073	69
MSTRG.19729	0
MSTRG.32467	328
MSTRG.32466	33
MSTRG.32465	0
MSTRG.32464	544
MSTRG.32463	9
MSTRG.32462	3
MSTRG.32461	32
MSTRG.32460	9
MSTRG.32469	742
MSTRG.32468	73
MSTRG.16635	155
MSTRG.9395	5
MSTRG.16637	0
MSTRG.1862	5235
MSTRG.1863	0
MSTRG.32894	1384
MSTRG.32895	0
MSTRG.12461	2210
MSTRG.12460	539
MSTRG.12463	1265
MSTRG.1865	1
MSTRG.36399	0
MSTRG.36398	57
MSTRG.34706	0
MSTRG.34707	75
MSTRG.34700	23
MSTRG.34701	39
MSTRG.34702	654
MSTRG.27684	1088
MSTRG.36391	0
MSTRG.36390	188
MSTRG.36393	2493
MSTRG.36392	0
MSTRG.36395	242
MSTRG.36394	8
MSTRG.36397	43
MSTRG.36396	0
MSTRG.27686	563
MSTRG.25098	333
MSTRG.25272	12
MSTRG.25099	90
MSTRG.25273	0
MSTRG.25270	0
MSTRG.16633	2861
MSTRG.25271	0
MSTRG.37554	409
MSTRG.25277	1
MSTRG.31286	633
MSTRG.31287	0
MSTRG.31284	636
MSTRG.31285	74
MSTRG.31282	4438
MSTRG.31283	28
MSTRG.31280	3285
MSTRG.31281	256
MSTRG.25275	0
MSTRG.31288	47
MSTRG.31289	901
MSTRG.19406	13
MSTRG.25096	0
MSTRG.25097	0
MSTRG.19407	0
MSTRG.20569	307
MSTRG.20568	68
MSTRG.31364	0
MSTRG.20561	0
MSTRG.20560	775
MSTRG.20563	848
MSTRG.20562	9728
MSTRG.20565	219
MSTRG.20564	1283
MSTRG.20567	1082
MSTRG.20566	358
MSTRG.31862	25
MSTRG.31863	561
MSTRG.31860	81
MSTRG.31861	1535
MSTRG.31866	304
MSTRG.31867	79
MSTRG.31864	1354
MSTRG.31865	10
MSTRG.31361	0
MSTRG.31868	25
MSTRG.8578	340
MSTRG.31360	2917
MSTRG.5093	2609
MSTRG.35153	6583
MSTRG.5091	0
MSTRG.35151	0
MSTRG.35156	2339
MSTRG.35157	4806
MSTRG.35154	79
MSTRG.35155	69
MSTRG.35158	141
MSTRG.35159	457
MSTRG.8575	3445
MSTRG.8574	473
MSTRG.531	28
MSTRG.8573	849
MSTRG.8572	187
MSTRG.25306	0
MSTRG.25307	0
MSTRG.25304	0
MSTRG.25305	0
MSTRG.25302	8
MSTRG.25303	125
MSTRG.25300	0
MSTRG.25301	585
MSTRG.8570	7
MSTRG.37428	105
MSTRG.37429	9579
MSTRG.25308	0
MSTRG.25309	0
MSTRG.5545	0
MSTRG.5544	3
MSTRG.5547	1587
MSTRG.5546	17
MSTRG.5541	0
MSTRG.5540	1518
MSTRG.5543	119
MSTRG.5542	505
MSTRG.5549	0
MSTRG.5548	54
MSTRG.21218	2042
MSTRG.21219	7
MSTRG.21210	22
MSTRG.21211	1732
MSTRG.21212	83
MSTRG.21213	0
MSTRG.21214	0
MSTRG.21215	0
MSTRG.21216	134
MSTRG.21217	1
MSTRG.16018	0
MSTRG.16019	2944
MSTRG.16014	0
MSTRG.16015	0
MSTRG.16016	0
MSTRG.16017	0
MSTRG.16010	0
MSTRG.16011	0
MSTRG.16012	0
MSTRG.16013	0
MSTRG.11543	0
MSTRG.11542	71
MSTRG.11541	566
MSTRG.11540	120
MSTRG.11547	15
MSTRG.11546	700
MSTRG.11545	2878
MSTRG.11544	0
MSTRG.674	1903
MSTRG.11549	147
MSTRG.11548	2553
MSTRG.22545	7
MSTRG.22544	3167
MSTRG.22547	71
MSTRG.22546	152
MSTRG.22541	3301
MSTRG.22540	8242
MSTRG.22543	5641
MSTRG.22542	58
MSTRG.22549	28
MSTRG.22548	62
MSTRG.26655	0
MSTRG.26654	6
MSTRG.26657	0
MSTRG.26656	0
MSTRG.26651	83
MSTRG.26650	17
MSTRG.26653	0
MSTRG.26652	5
MSTRG.26659	53
MSTRG.26658	0
MSTRG.6018	0
MSTRG.6019	1
MSTRG.6012	0
MSTRG.6013	0
MSTRG.6010	0
MSTRG.6011	26
MSTRG.6016	563
MSTRG.6017	452
MSTRG.6014	10
MSTRG.6015	355
MSTRG.11095	0
MSTRG.11094	577
MSTRG.11097	0
MSTRG.11096	0
MSTRG.11091	203
MSTRG.11090	89
MSTRG.22899	224
MSTRG.11092	0
MSTRG.22897	0
MSTRG.22896	386
MSTRG.22895	1882
MSTRG.22894	0
MSTRG.11099	93
MSTRG.11098	3
MSTRG.22891	195
MSTRG.22890	222
MSTRG.35846	0
MSTRG.673	126
MSTRG.29768	491
MSTRG.6836	106
MSTRG.16431	100
MSTRG.15738	951
MSTRG.15739	2835
MSTRG.27218	6172
MSTRG.27219	0
MSTRG.15734	68
MSTRG.15735	34
MSTRG.27214	272
MSTRG.27215	17
MSTRG.15730	1977
MSTRG.27213	25
MSTRG.27210	0
MSTRG.27211	2450
MSTRG.24491	118
MSTRG.24490	1456
MSTRG.24493	22
MSTRG.24492	9
MSTRG.24495	1116
MSTRG.24494	97
MSTRG.24497	67
MSTRG.24496	2864
MSTRG.24499	273
MSTRG.24498	401
MSTRG.20972	33
MSTRG.20973	61
MSTRG.20970	50
MSTRG.20971	0
MSTRG.20976	52
MSTRG.20977	0
MSTRG.20974	2519
MSTRG.20975	242
MSTRG.20978	0
MSTRG.20979	728
MSTRG.16435	0
MSTRG.14063	54
MSTRG.14062	354
MSTRG.14061	136
MSTRG.14060	2804
MSTRG.10768	23
MSTRG.10769	0
MSTRG.14065	983
MSTRG.14064	888
MSTRG.10764	12
MSTRG.10765	844
MSTRG.10766	958
MSTRG.10767	2023
MSTRG.10760	4
MSTRG.10761	31
MSTRG.10762	0
MSTRG.10763	1
MSTRG.13233	0
MSTRG.13232	0
MSTRG.13231	10
MSTRG.13230	49
MSTRG.13237	96
MSTRG.13236	9040
MSTRG.13235	1733
MSTRG.13234	171
MSTRG.13239	16039
MSTRG.13238	1425
MSTRG.12726	634
MSTRG.12727	493
MSTRG.12724	473
MSTRG.12725	772
MSTRG.12722	7
MSTRG.12723	1836
MSTRG.12720	8
MSTRG.12721	1492
MSTRG.12728	506
MSTRG.12729	9962
MSTRG.38106	1783
MSTRG.38107	936
MSTRG.38104	89
MSTRG.38105	713
MSTRG.38102	61
MSTRG.38103	512
MSTRG.38100	4460
MSTRG.38101	225
MSTRG.38108	94
MSTRG.38109	0
MSTRG.33136	5664
MSTRG.17005	3773
MSTRG.33134	2348
MSTRG.17007	5473
MSTRG.33132	512
MSTRG.33133	173
MSTRG.33130	3935
MSTRG.17003	4536
MSTRG.17008	4153
MSTRG.17009	133
MSTRG.33138	18
MSTRG.33139	0
MSTRG.1897	6
MSTRG.1896	0
MSTRG.1895	1706
MSTRG.1894	12
MSTRG.1893	0
MSTRG.1892	2
MSTRG.1891	0
MSTRG.1890	0
MSTRG.1899	0
MSTRG.1898	4993
MSTRG.34212	495
MSTRG.19370	5826
MSTRG.19371	6020
MSTRG.19372	2554
MSTRG.19373	375
MSTRG.12186	0
MSTRG.12187	0
MSTRG.19376	12
MSTRG.12185	0
MSTRG.19378	43
MSTRG.19379	2
MSTRG.12188	0
MSTRG.12189	0
MSTRG.30660	0
MSTRG.2272	1361
MSTRG.2273	1660
MSTRG.2270	4
MSTRG.2271	0
MSTRG.2276	120
MSTRG.2277	4
MSTRG.2274	489
MSTRG.2275	477
MSTRG.2278	1653
MSTRG.2279	94
MSTRG.16359	1064
MSTRG.16358	0
MSTRG.16353	5089
MSTRG.16352	47
MSTRG.16351	0
MSTRG.16350	1188
MSTRG.16357	927
MSTRG.16356	925
MSTRG.16355	68
MSTRG.16354	2549
MSTRG.32665	3
MSTRG.32664	0
MSTRG.32667	0
MSTRG.32666	0
MSTRG.32661	0
MSTRG.32660	0
MSTRG.32663	5
MSTRG.32662	0
MSTRG.32669	0
MSTRG.32668	0
MSTRG.5444	961
MSTRG.3635	6
MSTRG.3634	12
MSTRG.3637	57
MSTRG.3636	3
MSTRG.3631	2000
MSTRG.3630	430
MSTRG.3633	4
MSTRG.3632	955
MSTRG.3639	7570
MSTRG.3638	1045
MSTRG.4948	753
MSTRG.4949	962
MSTRG.4946	734
MSTRG.4947	22
MSTRG.4944	0
MSTRG.4945	2488
MSTRG.4942	249
MSTRG.4943	1596
MSTRG.4940	1
MSTRG.4941	1423
MSTRG.25565	0
MSTRG.34151	7672
MSTRG.24653	3
MSTRG.11168	122
MSTRG.18139	290
MSTRG.18138	1
MSTRG.34150	17
MSTRG.18131	0
MSTRG.18130	0
MSTRG.18133	46
MSTRG.18132	522
MSTRG.18135	7
MSTRG.18134	0
MSTRG.18137	4479
MSTRG.18136	1858
MSTRG.6221	0
MSTRG.6220	123
MSTRG.6223	0
MSTRG.34153	396
MSTRG.8629	46
MSTRG.6222	0
MSTRG.8623	668
MSTRG.6225	300
MSTRG.8621	1321
MSTRG.8620	401
MSTRG.8627	162
MSTRG.11163	854
MSTRG.8625	13
MSTRG.6224	0
MSTRG.4368	1260
MSTRG.11162	351
MSTRG.28800	544
MSTRG.4362	2733
MSTRG.4363	219
MSTRG.4360	0
MSTRG.6226	0
MSTRG.4366	0
MSTRG.4367	77
MSTRG.4364	716
MSTRG.4365	0
MSTRG.37448	0
MSTRG.1709	1640
MSTRG.1708	633
MSTRG.1707	46
MSTRG.1706	62
MSTRG.1705	0
MSTRG.1704	150
MSTRG.1703	880
MSTRG.1702	156
MSTRG.1701	0
MSTRG.1700	0
MSTRG.34825	0
MSTRG.34824	2414
MSTRG.7831	4507
MSTRG.7830	212
MSTRG.7837	13
MSTRG.28809	1542
MSTRG.7836	24
MSTRG.9282	0
MSTRG.9283	0
MSTRG.9280	728
MSTRG.9281	3
MSTRG.9286	718
MSTRG.9287	0
MSTRG.9284	0
MSTRG.9285	748
MSTRG.9288	2
MSTRG.7834	0
MSTRG.22043	0
MSTRG.22046	5
MSTRG.27091	4967
MSTRG.22047	99
MSTRG.22048	0
MSTRG.22049	429
MSTRG.17771	547
MSTRG.12	51
MSTRG.13	7
MSTRG.10	0
MSTRG.11	2
MSTRG.16	694
MSTRG.17	0
MSTRG.14	0
MSTRG.15	27
MSTRG.18	0
MSTRG.19	0
MSTRG.15079	17
MSTRG.15078	0
MSTRG.15073	2312
MSTRG.15072	3418
MSTRG.15071	503
MSTRG.15070	149
MSTRG.15077	0
MSTRG.15076	366
MSTRG.15075	1992
MSTRG.15074	1007
MSTRG.10249	281
MSTRG.10248	29
MSTRG.10243	730
MSTRG.10242	0
MSTRG.10241	945
MSTRG.10240	2260
MSTRG.10247	24
MSTRG.10246	931
MSTRG.10245	45
MSTRG.10244	26
MSTRG.5709	1232
MSTRG.5708	186
MSTRG.5703	32
MSTRG.5702	3565
MSTRG.5701	482
MSTRG.5700	581
MSTRG.5707	10
MSTRG.5706	669
MSTRG.5705	39
MSTRG.5704	3265
MSTRG.6661	7
MSTRG.37158	19427
MSTRG.37159	58
MSTRG.37154	583
MSTRG.37155	300
MSTRG.37156	398
MSTRG.37157	16
MSTRG.37150	0
MSTRG.37151	28
MSTRG.37152	367
MSTRG.37153	0
MSTRG.7709	25
MSTRG.7708	1908
MSTRG.7705	41
MSTRG.7704	2039
MSTRG.7707	4649
MSTRG.7706	589
MSTRG.7701	93
MSTRG.7700	54
MSTRG.7703	419
MSTRG.7702	772
MSTRG.33891	2512
MSTRG.33890	38
MSTRG.33893	407
MSTRG.33892	1928
MSTRG.33895	59
MSTRG.33894	0
MSTRG.33897	9
MSTRG.33896	75
MSTRG.33899	6
MSTRG.33898	485
MSTRG.37564	6871
MSTRG.34359	12
MSTRG.6419	109
MSTRG.6416	106
MSTRG.6417	139
MSTRG.6414	107
MSTRG.6415	1188
MSTRG.6412	9754
MSTRG.6413	4
MSTRG.1288	2761
MSTRG.1289	0
MSTRG.6410	115
MSTRG.28839	0
MSTRG.28838	0
MSTRG.28837	0
MSTRG.28836	0
MSTRG.28835	0
MSTRG.28834	0
MSTRG.28833	4082
MSTRG.1287	698
MSTRG.1284	29
MSTRG.1285	0
MSTRG.33279	117
MSTRG.33278	2609
MSTRG.18695	0
MSTRG.33275	388
MSTRG.33274	9
MSTRG.33277	9382
MSTRG.33276	5
MSTRG.33271	9
MSTRG.33270	7093
MSTRG.33273	0
MSTRG.33272	0
MSTRG.10887	2003
MSTRG.36543	0
MSTRG.77	0
MSTRG.37200	6
MSTRG.37201	2349
MSTRG.31123	2
MSTRG.31122	52
MSTRG.479	0
MSTRG.478	141
MSTRG.31127	120
MSTRG.31126	968
MSTRG.31125	1500
MSTRG.31124	0
MSTRG.473	32
MSTRG.472	0
MSTRG.471	828
MSTRG.470	1422
MSTRG.477	94
MSTRG.476	15
MSTRG.475	181
MSTRG.474	241
MSTRG.37983	0
MSTRG.37982	1689
MSTRG.37981	0
MSTRG.37980	0
MSTRG.37987	820
MSTRG.37986	568
MSTRG.37985	0
MSTRG.37984	8691
MSTRG.37989	75
MSTRG.37988	110
MSTRG.37204	0
MSTRG.37205	21
MSTRG.17907	253
MSTRG.36588	0
MSTRG.36589	0
MSTRG.36580	0
MSTRG.36581	179
MSTRG.36582	20
MSTRG.36583	282
MSTRG.36584	1699
MSTRG.36585	1196
MSTRG.36586	1316
MSTRG.36587	0
MSTRG.21539	111
MSTRG.21538	6
MSTRG.21531	918
MSTRG.21530	32
MSTRG.21533	0
MSTRG.21532	563
MSTRG.21535	103
MSTRG.21534	9
MSTRG.21537	437
MSTRG.21536	339
MSTRG.30292	0
MSTRG.30293	0
MSTRG.30290	30
MSTRG.30291	52
MSTRG.30296	1
MSTRG.30297	2735
MSTRG.30294	2063
MSTRG.30295	0
MSTRG.30298	843
MSTRG.30299	340
MSTRG.36632	97
MSTRG.36633	1113
MSTRG.36630	570
MSTRG.36631	1218
MSTRG.36636	272
MSTRG.36637	5
MSTRG.36634	457
MSTRG.36635	0
MSTRG.36638	582
MSTRG.36639	54
MSTRG.30744	4
MSTRG.30745	350
MSTRG.30746	267
MSTRG.30747	569
MSTRG.30740	53
MSTRG.30741	182
MSTRG.30742	11
MSTRG.30743	126
MSTRG.28312	1
MSTRG.28313	2195
MSTRG.28310	11
MSTRG.28311	0
MSTRG.28316	1102
MSTRG.28317	211
MSTRG.28314	58
MSTRG.28315	8
MSTRG.17248	0
MSTRG.17249	28
MSTRG.17242	65
MSTRG.17243	349
MSTRG.17240	1306
MSTRG.17241	835
MSTRG.17246	8
MSTRG.17247	0
MSTRG.17244	3073
MSTRG.17245	8
MSTRG.16199	0
MSTRG.16198	92
MSTRG.16191	0
MSTRG.16190	11
MSTRG.16193	1691
MSTRG.16192	90
MSTRG.16195	765
MSTRG.16194	36
MSTRG.16197	347
MSTRG.16196	7
MSTRG.14323	0
MSTRG.23393	122
MSTRG.16428	7
MSTRG.19051	326
MSTRG.19050	576
MSTRG.19053	515
MSTRG.37219	0
MSTRG.19052	181
MSTRG.37213	0
MSTRG.37212	0
MSTRG.37211	400
MSTRG.37210	49
MSTRG.37217	0
MSTRG.37216	0
MSTRG.37215	0
MSTRG.37214	493
MSTRG.25535	4376
MSTRG.11977	2063
MSTRG.25537	1
MSTRG.25536	16175
MSTRG.11972	1102
MSTRG.11973	72
MSTRG.25533	2941
MSTRG.11971	0
MSTRG.12004	230
MSTRG.25539	703
MSTRG.15422	280
MSTRG.11978	0
MSTRG.11979	11
MSTRG.15423	74
MSTRG.16423	29
MSTRG.15424	2
MSTRG.16422	432
MSTRG.15425	555
MSTRG.15426	651
MSTRG.15427	40
MSTRG.29193	266
MSTRG.29192	19
MSTRG.29191	1045
MSTRG.29190	670
MSTRG.29197	55
MSTRG.29196	18
MSTRG.29195	172
MSTRG.29194	0
MSTRG.29199	7
MSTRG.29198	0
MSTRG.11352	1231
MSTRG.11353	110
MSTRG.11350	886
MSTRG.11351	2313
MSTRG.11356	0
MSTRG.11357	0
MSTRG.11354	463
MSTRG.11355	39
MSTRG.11358	1155
MSTRG.11359	187
MSTRG.25775	121
MSTRG.29648	6
MSTRG.23269	0
MSTRG.23268	0
MSTRG.23267	12
MSTRG.23266	0
MSTRG.23265	10
MSTRG.23264	15
MSTRG.23263	0
MSTRG.23262	3158
MSTRG.23261	4246
MSTRG.23260	216
MSTRG.18651	558
MSTRG.26378	5
MSTRG.26379	2531
MSTRG.26376	56
MSTRG.26377	756
MSTRG.26374	420
MSTRG.26375	3257
MSTRG.26372	632
MSTRG.26373	485
MSTRG.26370	223
MSTRG.26371	35
MSTRG.29645	652
MSTRG.25778	5623
MSTRG.24280	1923
MSTRG.23029	1471
MSTRG.24282	859
MSTRG.24283	0
MSTRG.24284	749
MSTRG.24285	8
MSTRG.24286	3
MSTRG.24287	664
MSTRG.24288	0
MSTRG.24289	281
MSTRG.2832	30
MSTRG.14456	99
MSTRG.14457	40
MSTRG.14454	395
MSTRG.14455	633
MSTRG.14452	3134
MSTRG.14453	2053
MSTRG.14450	4127
MSTRG.14451	1541
MSTRG.14458	275
MSTRG.14459	433
MSTRG.23489	0
MSTRG.23488	345
MSTRG.23483	339
MSTRG.23482	4857
MSTRG.23481	546
MSTRG.23480	278
MSTRG.23487	1460
MSTRG.23486	6952
MSTRG.23485	514
MSTRG.23484	0
MSTRG.23021	362
MSTRG.27399	86
MSTRG.27398	5567
MSTRG.2839	9089
MSTRG.27393	0
MSTRG.27392	8
MSTRG.27391	1305
MSTRG.27390	0
MSTRG.27397	0
MSTRG.27396	0
MSTRG.27395	2985
MSTRG.27394	11
MSTRG.10489	0
MSTRG.10488	989
MSTRG.5859	1770
MSTRG.5153	16
MSTRG.10481	915
MSTRG.10480	2
MSTRG.10483	323
MSTRG.10482	36
MSTRG.10485	273
MSTRG.5150	2286
MSTRG.10487	3471
MSTRG.10486	0
MSTRG.5857	0
MSTRG.5151	6635
MSTRG.25889	1146
MSTRG.25888	30
MSTRG.5856	0
MSTRG.25885	536
MSTRG.5156	2
MSTRG.25887	3735
MSTRG.25886	78
MSTRG.25881	87
MSTRG.25880	2520
MSTRG.25883	103
MSTRG.25882	582
MSTRG.5154	1
MSTRG.5155	35
MSTRG.15503	0
MSTRG.15502	0
MSTRG.15501	273
MSTRG.15500	0
MSTRG.27029	0
MSTRG.15506	8770
MSTRG.15505	167
MSTRG.15504	659
MSTRG.27025	518
MSTRG.27024	8
MSTRG.15509	0
MSTRG.15508	151
MSTRG.27021	0
MSTRG.27020	27
MSTRG.27023	0
MSTRG.27022	0
MSTRG.16274	2755
MSTRG.5159	3612
MSTRG.32167	58
MSTRG.32164	0
MSTRG.16277	0
MSTRG.18658	162
MSTRG.32162	49
MSTRG.16271	4645
MSTRG.17905	2
MSTRG.17904	1
MSTRG.13684	0
MSTRG.13685	2796
MSTRG.17901	0
