Gene stable ID	STRING ID
AT5G11412	3702.AT5G11412.1
AT4G26288	3702.AT4G26288.1
AT2G24210	3702.AT2G24210.1
AT3G02065	3702.AT3G02065.2
AT3G02065	3702.AT3G02065.2
AT3G02065	
AT2G07565	
AT3G05746	
AT5G04660	3702.AT5G04660.1
AT3G61180	3702.AT3G61180.1
AT1G30250	
AT5G54160	3702.AT5G54160.1
AT1G16470	3702.AT1G16470.2
AT1G16470	3702.AT1G16470.2
AT5G38195	3702.AT5G38195.1
AT1G56380	
AT1G56380	3702.AT1G56380.2
AT5G58490	3702.AT5G58490.1
AT2G19510	3702.AT2G19510.1
AT5G43410	3702.AT5G43410.1
AT4G36840	
AT4G36840	
AT5G63010	3702.AT5G63010.1
AT4G38640	3702.AT4G38640.1
AT3G04040	
AT4G33080	
AT4G33080	3702.AT4G33080.1
AT4G16350	3702.AT4G16350.1
AT4G16350	3702.AT4G16350.1
AT3G60070	3702.AT3G60070.1
AT3G60070	3702.AT3G60070.1
AT3G60070	3702.AT3G60070.1
AT3G60070	3702.AT3G60070.1
AT3G60070	3702.AT3G60070.1
AT3G60070	
AT2G27600	3702.AT2G27600.1
AT4G28005	3702.AT4G28005.1
AT2G44050	3702.AT2G44050.1
AT4G38800	3702.AT4G38800.1
AT4G01650	
AT4G01650	
AT4G01650	
AT1G65910	3702.AT1G65910.1
AT3G11750	3702.AT3G11750.1
AT5G05040	
AT3G61200	3702.AT3G61200.1
AT5G52160	3702.AT5G52160.1
AT2G25670	3702.AT2G25670.2
AT2G25670	3702.AT2G25670.2
AT2G45640	
AT2G45640	3702.AT2G45640.1
AT1G47271	3702.AT1G47271.1
AT5G36960	
AT4G28068	3702.AT4G28068.1
AT1G35580	3702.AT1G35580.2
AT1G35580	
AT1G35580	3702.AT1G35580.2
AT3G07150	3702.AT3G07150.1
ATMG00740	3702.ATMG00740.1
AT4G26800	
AT4G26800	
AT4G26800	
AT5G43120	
AT5G43120	
AT2G36880	3702.AT2G36880.2
AT2G36880	3702.AT2G36880.2
AT5G57040	3702.AT5G57040.1
AT1G61540	
AT1G65580	
AT1G65580	3702.AT1G65580.1
AT2G35690	3702.AT2G35690.1
AT1G63330	3702.AT1G63330.1
AT1G63330	3702.AT1G63330.1
AT1G63330	3702.AT1G63330.1
AT1G65790	
AT1G65790	
AT1G65790	3702.AT1G65790.1
AT1G50140	
AT1G50140	
AT1G50140	3702.AT1G50140.1
AT1G50140	3702.AT1G50140.1
AT1G50140	3702.AT1G50140.1
AT4G22690	3702.AT4G22690.1
AT2G27250	3702.AT2G27250.3
AT2G27250	
AT2G27250	
AT5G02880	
AT5G02880	3702.AT5G02880.1
AT1G22010	3702.AT1G22010.1
AT3G21450	3702.AT3G21450.1
AT3G19950	3702.AT3G19950.1
AT3G19950	
AT3G19950	
AT1G08410	3702.AT1G08410.1
AT1G11530	3702.AT1G11530.1
AT3G19250	3702.AT3G19250.1
AT1G75130	3702.AT1G75130.1
AT5G28680	3702.AT5G28680.1
AT5G28680	3702.AT5G28680.1
AT5G35940	3702.AT5G35940.1
AT2G04300	
AT2G04300	
AT4G02200	
AT4G02200	3702.AT4G02200.3
AT4G02200	
AT5G18920	
AT5G18920	
ATCG00730	3702.ATCG00730.1
AT1G22550	3702.AT1G22550.1
ATMG00370	3702.ATMG00370.1
AT2G37440	3702.AT2G37440.1
AT2G37440	
AT2G37440	3702.AT2G37440.1
AT2G30766	3702.AT2G30766.1
AT2G30766	3702.AT2G30766.1
AT3G61220	
AT3G61220	3702.AT3G61220.2
AT3G61220	
AT4G02610	3702.AT4G02610.1
AT2G20700	3702.AT2G20700.1
AT5G63520	
AT2G30660	
AT2G30660	3702.AT2G30660.1
AT5G66880	3702.AT5G66880.1
AT5G66880	3702.AT5G66880.1
AT1G73190	3702.AT1G73190.1
AT5G48450	3702.AT5G48450.1
AT5G48450	
AT1G54095	
AT2G35650	3702.AT2G35650.1
AT2G35650	
AT2G35650	
AT2G35650	
AT2G34050	3702.AT2G34050.1
AT4G00440	
AT4G00440	
AT4G00440	
AT4G00440	
AT4G00440	
AT1G31120	3702.AT1G31120.1
AT3G03730	
AT5G14930	3702.AT5G14930.2
AT5G14930	
AT5G14930	
AT2G03822	
AT3G26770	3702.AT3G26770.1
AT1G03150	3702.AT1G03150.1
AT2G32460	3702.AT2G32460.1
AT2G32460	
AT1G27980	3702.AT1G27980.1
AT3G29185	
AT3G29185	
AT2G22520	
AT2G22520	
AT1G52220	
AT1G52220	3702.AT1G52220.1
AT1G52220	
AT1G52220	
AT2G36790	3702.AT2G36790.1
AT5G55508	3702.AT5G55508.1
AT3G01180	3702.AT3G01180.1
AT5G27050	3702.AT5G27050.1
AT3G43440	3702.AT3G43440.1
AT3G43440	
AT3G11900	3702.AT3G11900.1
AT3G11900	3702.AT3G11900.1
AT3G49670	3702.AT3G49670.1
AT2G17140	
AT2G17140	
AT3G28290	3702.AT3G28300.1
AT2G39230	3702.AT2G39230.1
AT2G25850	
AT2G25850	
AT2G25850	
AT2G25850	
AT2G25850	3702.AT2G25850.2
AT2G25850	
AT2G25850	
AT2G25850	
AT2G25850	
AT1G31960	
AT5G06630	3702.AT5G06630.1
AT4G11460	
AT4G11460	
AT4G11460	3702.AT4G11460.1
AT1G56440	
AT1G56440	3702.AT1G56440.2
AT5G63040	
AT5G63040	
AT1G04540	
AT3G63520	3702.AT3G63520.1
AT1G80140	3702.AT1G80140.1
AT1G64280	3702.AT1G64280.1
AT1G22910	
AT1G22910	
AT1G22910	
AT1G22910	
AT3G14980	3702.AT3G14980.1
AT3G14980	
AT3G14980	
AT3G14980	3702.AT3G14980.1
AT3G14980	3702.AT3G14980.1
AT3G14980	
AT2G22905	3702.AT2G22905.1
AT3G04330	3702.AT3G04330.1
AT1G77850	3702.AT1G77850.1
AT1G77850	
AT2G39740	3702.AT2G39740.1
AT2G39740	3702.AT2G39740.1
AT2G39740	3702.AT2G39740.1
AT3G52860	3702.AT3G52860.1
AT5G23840	3702.AT5G23840.1
AT5G23840	
AT1G35510	
AT2G28270	
AT4G12340	
AT1G49510	3702.AT1G49510.1
AT1G49510	3702.AT1G49510.1
AT1G49510	
AT2G47310	3702.AT2G47310.1
AT1G26930	3702.AT1G26930.1
AT1G26930	
AT3G24550	3702.AT3G24550.1
AT5G06660	3702.AT5G06660.1
AT5G13430	3702.AT5G13430.1
AT3G55210	3702.AT3G55210.1
AT1G60815	3702.AT1G60815.1
AT3G48380	
AT3G48380	
AT3G48380	3702.AT3G48380.3
AT1G24460	
AT1G24460	3702.AT1G24460.1
AT5G19590	3702.AT5G19590.1
AT5G19590	3702.AT5G19590.1
AT5G19890	3702.AT5G19890.1
AT4G38310	3702.AT4G38310.1
AT1G22130	3702.AT1G22130.1
AT1G43080	3702.AT1G43080.1
AT4G04415	
AT1G06430	3702.AT1G06430.1
AT1G06430	3702.AT1G06430.1
AT1G06430	3702.AT1G06430.1
AT4G09880	
AT4G02530	
AT4G02530	
AT4G02530	3702.AT4G02530.1
AT1G70000	3702.AT1G70000.2
AT1G70000	3702.AT1G70000.2
AT5G42610	3702.AT5G42610.1
AT2G02493	
AT1G76260	3702.AT1G76260.1
AT4G20400	3702.AT4G20400.1
AT4G20400	
AT1G49330	3702.AT1G49330.1
AT2G36390	3702.AT2G36390.1
AT5G56160	3702.AT5G56160.1
AT5G56160	
AT5G56160	3702.AT5G56160.1
AT5G56000	3702.AT5G56000.1
AT3G58660	3702.AT3G58660.1
AT2G23620	3702.AT2G23620.1
AT3G04410	
AT3G49045	
AT3G07840	3702.AT3G07840.1
AT3G43660	3702.AT3G43660.1
AT4G02195	3702.AT4G02195.1
AT3G25640	
AT3G25640	
AT3G53230	3702.AT3G53230.1
AT1G05805	3702.AT1G05805.1
AT2G21190	3702.AT2G21190.1
AT5G46290	
AT5G46290	
AT5G46290	3702.AT5G46290.3
AT5G45390	3702.AT5G45390.1
AT3G43750	3702.AT3G43750.1
AT5G37830	3702.AT5G37830.1
AT4G12700	3702.AT4G12700.1
AT1G20740	3702.AT1G20740.1
AT1G20740	
AT1G52900	3702.AT1G52900.1
AT3G58770	3702.AT3G58770.1
AT1G43810	
AT3G54360	3702.AT3G54360.1
AT3G54360	3702.AT3G54360.1
AT4G38420	
AT4G38420	3702.AT4G38420.1
AT4G38420	
AT3G09480	3702.AT3G09480.1
AT5G61980	3702.AT5G61980.1
AT5G27720	3702.AT5G27720.1
AT4G34440	3702.AT4G34440.1
AT4G34440	3702.AT4G34440.1
AT5G27945	3702.AT5G27945.1
AT1G21864	3702.AT1G21864.1
AT3G03620	3702.AT3G03620.1
AT3G03620	3702.AT3G03620.1
AT3G05610	3702.AT3G05610.1
AT1G01305	3702.AT1G01305.1
AT1G16890	
AT1G16890	
AT1G16890	3702.AT1G16890.3
AT5G57840	3702.AT5G57840.1
AT1G62940	3702.AT1G62940.1
AT5G65660	3702.AT5G65660.1
AT5G02530	
AT5G02530	3702.AT5G02530.1
AT2G27880	3702.AT2G27880.1
AT3G27330	3702.AT3G27330.1
AT5G61830	
AT5G61830	
AT4G37280	3702.AT4G37280.1
AT5G18930	3702.AT5G18930.1
AT3G15160	
AT3G15160	3702.AT3G15160.1
AT4G39540	3702.AT4G39540.3
AT4G39540	
AT4G39540	3702.AT4G39540.3
AT1G20923	
AT5G28320	3702.AT5G28320.1
AT4G18790	3702.AT4G18790.1
AT1G77390	3702.AT1G77390.1
AT3G62960	3702.AT3G62960.1
AT3G16940	
AT3G16940	
AT3G16940	
AT3G15110	3702.AT3G15110.1
AT3G26160	3702.AT3G26160.1
AT3G27620	3702.AT3G27620.1
AT4G34320	
AT4G34320	
AT2G40800	3702.AT2G40800.1
AT2G40800	
AT5G28410	
AT1G30455	3702.AT1G30455.1
AT3G44753	
AT3G44753	
AT1G33355	
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G23110	3702.AT1G23110.1
AT1G20970	3702.AT1G20970.1
AT4G26770	3702.AT4G26770.1
AT5G67580	3702.AT5G67580.1
AT5G67580	3702.AT5G67580.1
AT4G24175	
AT4G24175	3702.AT4G24175.1
AT2G46990	
AT2G46990	3702.AT2G46990.1
AT5G66055	
AT5G66055	3702.AT5G66055.1
AT5G44620	3702.AT5G44620.1
AT5G18790	3702.AT5G18790.1
AT2G17020	
AT2G17020	3702.AT2G17020.1
AT2G17020	
AT2G06010	3702.AT2G06010.1
AT1G02700	3702.AT1G02700.1
AT4G11750	
AT4G31440	
AT1G70340	
AT4G06583	
AT4G06583	
AT2G19750	3702.AT5G56670.1
AT3G06090	3702.AT3G06090.1
AT4G03000	
AT4G03000	
AT4G03000	
AT4G03000	
AT4G03000	
AT4G03000	
AT5G41100	
AT5G41100	3702.AT5G41100.1
AT1G09950	3702.AT1G09950.1
AT5G48620	
AT5G48620	
AT5G48620	
AT5G48620	
AT5G48620	
AT5G48620	
AT4G11330	3702.AT4G11330.1
AT2G03350	3702.AT2G03350.1
AT5G59940	
AT3G09070	3702.AT3G09070.1
AT5G65280	3702.AT5G65280.1
AT5G65280	
AT1G66045	3702.AT1G66045.1
AT2G37210	
AT2G37210	3702.AT2G37210.2
AT3G02580	3702.AT3G02580.1
AT5G08680	3702.AT5G08680.1
AT1G77860	3702.AT1G77860.1
AT1G77860	
AT1G21160	3702.AT1G21160.1
AT2G47530	3702.AT2G47530.1
AT5G53230	
AT2G26100	
AT2G26100	3702.AT2G26100.1
AT5G40010	3702.AT5G40010.1
AT2G32790	3702.AT2G32790.1
AT3G22400	3702.AT3G22400.1
AT5G35560	
AT5G35560	
AT1G06360	
AT1G06360	3702.AT1G06360.1
AT5G39130	3702.AT5G39130.1
AT1G43890	3702.AT1G43890.1
AT1G43890	3702.AT1G43890.1
AT1G43890	3702.AT1G43890.1
AT1G75360	
AT1G75360	
AT3G14160	3702.AT3G14160.1
AT3G14172	
AT3G14172	
AT3G14172	
AT2G20830	
AT2G20830	
AT2G20830	
AT2G20830	
AT2G20830	
AT2G20830	3702.AT2G20830.2
AT1G29410	
AT1G29410	3702.AT1G29410.2
AT1G29410	
AT1G29410	
AT1G29410	
AT1G29410	3702.AT1G29410.2
AT1G29410	
AT4G06534	
AT3G07450	3702.AT3G07450.1
AT5G47040	3702.AT5G47040.1
AT1G79060	
AT1G01280	3702.AT1G01280.1
AT4G09000	
AT4G09000	3702.AT4G09000.2
AT5G16700	
AT1G52950	3702.AT1G52950.1
AT4G29490	3702.AT4G29490.1
AT1G22170	3702.AT1G22170.1
AT1G22170	3702.AT1G22170.1
AT1G21520	3702.AT1G21520.1
AT3G03670	3702.AT3G03670.1
AT5G38747	
AT5G26810	
AT1G10730	3702.AT1G10730.1
AT5G19990	
AT5G19990	3702.AT5G19990.1
AT5G19990	3702.AT5G19990.1
AT4G05350	3702.AT4G05350.1
AT5G46350	3702.AT5G46350.1
AT4G01245	3702.AT4G01245.1
AT4G33240	3702.AT4G33240.1
AT4G33240	3702.AT4G33240.1
AT4G33240	3702.AT4G33240.1
AT4G33240	
AT4G33240	
AT4G33240	
AT4G33240	
AT4G32130	3702.AT4G32130.1
AT1G07880	
AT1G07880	3702.AT1G07880.2
AT1G79030	
AT1G79030	3702.AT1G79030.1
AT1G11930	3702.AT1G11930.1
AT1G11930	
AT5G26140	
AT5G26140	
AT5G26140	
AT4G02660	3702.AT4G02660.1
AT4G02660	3702.AT4G02660.1
AT4G02660	
AT1G49630	
AT1G49630	3702.AT1G49630.1
AT1G49630	3702.AT1G49630.1
AT1G49630	3702.AT1G49630.1
AT1G49630	
AT1G09170	
AT1G09170	
AT1G09170	
AT1G09170	
AT1G09170	
AT1G09170	
AT1G09170	
AT1G09170	
AT5G39270	3702.AT5G39270.1
AT5G03340	3702.AT5G03340.1
AT4G27500	3702.AT4G27500.1
AT4G27500	
AT4G10150	3702.AT4G10150.1
AT1G72240	
AT5G15250	3702.AT5G15250.2
AT5G15250	
AT3G26190	3702.AT3G26190.1
AT5G25520	
AT5G25520	
AT5G25520	
AT5G25520	
AT5G25520	
AT5G25520	
AT5G25520	3702.AT5G25520.2
AT5G49500	
AT5G49500	3702.AT5G49500.1
AT5G60690	3702.AT5G60690.1
AT1G66600	3702.AT1G66600.1
AT3G04943	3702.AT3G04943.1
AT1G54140	3702.AT1G54140.1
AT3G12775	3702.AT3G12775.1
AT1G74480	3702.AT1G74480.1
AT3G21100	
AT3G21100	
AT3G21100	
AT3G21100	
AT1G36623	
AT3G22961	
AT2G41050	
AT2G41050	
AT2G41050	
AT2G41050	3702.AT2G41050.1
AT2G41050	3702.AT2G41050.1
AT5G47810	3702.AT5G47810.1
AT3G55430	3702.AT3G55430.1
AT3G10640	
AT3G10640	3702.AT3G10640.1
AT5G41200	
AT3G09640	3702.AT3G09640.1
AT3G09640	3702.AT3G09640.1
AT1G15200	3702.AT1G15200.3
AT1G15200	
AT1G15200	
AT1G15200	
AT1G24095	
AT1G24095	
AT4G02400	3702.AT4G02400.1
AT5G61230	3702.AT5G61230.1
AT3G55160	3702.AT3G55160.1
AT3G55160	3702.AT3G55160.1
AT3G55160	3702.AT3G55160.1
AT1G73090	
AT1G73090	
AT3G16857	3702.AT3G16857.2
AT3G16857	
AT3G16857	
AT5G51770	3702.AT5G51770.1
AT5G01770	
AT5G01770	
AT5G01770	
AT5G01770	3702.AT5G01770.1
AT5G01770	
AT2G02090	3702.AT2G02090.1
AT5G37440	3702.AT5G37440.1
AT5G18320	3702.AT5G18320.1
AT1G04780	
AT2G44198	3702.AT2G44198.1
AT2G04041	3702.AT2G04041.1
AT1G68330	
AT2G30050	3702.AT2G30050.1
AT5G10100	
AT5G10100	
AT5G10100	
AT5G10100	3702.AT5G10100.1
AT4G04500	3702.AT4G04500.1
AT4G04500	
AT4G04500	
AT3G27860	
AT3G27860	
AT3G24540	
AT3G54080	
AT3G56190	3702.AT3G56190.1
AT3G56190	
AT4G28040	3702.AT4G28040.4
AT4G28040	3702.AT4G28040.4
AT4G28040	3702.AT4G28040.4
AT4G28040	3702.AT4G28040.4
AT4G28040	3702.AT4G28040.4
AT1G34480	
AT2G36290	
AT2G36290	3702.AT2G36290.1
AT3G53820	3702.AT3G53820.1
AT5G42310	3702.AT5G42310.1
AT3G09730	3702.AT3G09730.2
AT3G09730	
AT3G09730	
AT4G12150	3702.AT4G12150.1
AT2G23300	3702.AT2G23300.1
AT1G76240	3702.AT1G76240.1
AT5G44110	
AT5G44110	3702.AT5G44110.1
AT5G44110	
AT5G44110	
AT1G20760	3702.AT1G20760.1
AT1G56690	3702.AT1G56690.1
AT4G01480	3702.AT4G01480.1
AT4G01480	3702.AT4G01480.1
AT4G31510	3702.AT4G31510.1
AT3G60290	3702.AT3G60290.1
AT5G13020	
AT5G13020	3702.AT5G13020.1
AT5G13020	
AT4G37660	3702.AT4G37660.1
AT1G17520	
AT1G17520	
AT1G17520	
AT1G17520	
AT3G09890	3702.AT3G09890.1
AT3G09890	
AT3G11180	3702.AT3G11180.2
AT3G11180	
AT2G25320	
AT2G25320	
AT2G25320	3702.AT2G25320.1
AT5G22110	
AT5G22110	3702.AT5G22110.1
AT4G31600	3702.AT4G31600.1
AT4G31600	
AT4G14270	3702.AT4G14270.1
AT4G14270	3702.AT4G14270.1
AT2G03930	3702.AT2G03930.2
AT1G76740	
AT1G78570	3702.AT1G78570.1
AT1G09470	
AT1G09470	3702.AT1G09470.1
AT1G09470	
AT1G77260	
AT1G50930	
AT1G50930	
AT5G24190	
AT2G32590	3702.AT2G32590.1
AT2G20390	
AT2G20390	3702.AT2G20390.2
AT2G35040	
AT2G35040	3702.AT2G35040.1
AT4G34090	
AT4G34090	
AT4G34090	3702.AT4G34090.3
AT1G12270	3702.AT1G12270.1
AT5G60060	
AT3G22870	
AT5G24880	3702.AT5G24880.1
AT3G18520	
AT3G18520	
AT3G18520	
AT3G18520	3702.AT3G18520.2
AT4G01870	3702.AT4G01870.1
AT4G01870	
AT1G68050	3702.AT1G68050.1
AT1G66800	3702.AT1G66800.1
AT2G20160	3702.AT2G20160.1
AT1G13330	3702.AT1G13330.1
AT4G23260	3702.AT4G23260.1
AT4G23260	
AT1G23970	
AT1G23970	
AT3G06630	
AT3G06630	
AT3G06630	
AT3G06630	
AT3G06630	
AT3G06630	
AT3G06630	3702.AT3G06630.1
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	3702.AT2G03140.2
AT2G03140	
AT2G03140	
AT2G03140	
AT2G03140	
AT2G31620	
AT3G22920	3702.AT3G22920.1
AT5G35740	3702.AT5G35740.1
AT3G52580	3702.AT3G52580.1
ATMG00860	3702.ATMG00860.1
AT1G49720	3702.AT1G49720.2
AT1G49720	
AT1G49720	3702.AT1G49720.2
AT4G37550	3702.AT4G37550.1
AT4G37550	
AT4G37550	
AT4G37550	
AT4G37550	
AT4G37550	
AT1G15290	3702.AT1G15290.1
AT1G15290	
AT3G66658	
AT3G66658	3702.AT3G66658.2
AT1G09580	3702.AT1G09580.1
AT2G13550	
AT2G13550	
AT5G62500	3702.AT5G62500.1
AT3G04560	
AT4G13110	3702.AT4G13110.1
AT4G17505	
AT1G42970	3702.AT1G42970.1
AT5G25610	3702.AT5G25610.1
AT2G13820	
AT2G13820	3702.AT2G13820.1
AT2G13820	
AT1G53780	
AT1G53780	
AT1G53780	
AT1G53780	
AT1G26910	
AT1G26910	3702.AT1G26910.1
AT3G07920	3702.AT3G07920.1
AT5G22790	3702.AT5G22790.1
AT3G59760	3702.AT3G59760.1
AT3G59760	
AT3G59760	
AT4G36650	3702.AT4G36650.1
AT4G36650	
AT2G46090	3702.AT2G46090.1
AT2G06510	
AT2G06510	3702.AT2G06510.1
AT1G07410	3702.AT1G07410.1
AT1G66345	
AT1G49670	3702.AT1G49670.2
AT1G49670	
AT1G24610	3702.AT1G24610.1
AT5G26900	3702.AT5G26900.1
AT1G25300	
AT2G33350	
AT2G33350	
AT2G33350	
AT2G33350	
AT2G33350	3702.AT2G33350.1
AT2G36800	3702.AT2G36800.1
AT5G51350	3702.AT5G51350.1
AT1G21210	3702.AT1G21210.1
AT5G66270	3702.AT5G66270.1
AT5G53890	3702.AT5G53890.1
AT3G48185	
AT1G31260	3702.AT1G31260.1
AT1G77815	
AT3G19613	
AT2G11045	
AT3G29035	3702.AT3G29035.1
AT2G43540	
AT3G62150	3702.AT3G62150.1
AT3G62150	3702.AT3G62150.1
AT3G62150	3702.AT3G62150.1
AT1G47800	
AT1G44770	3702.AT1G44770.1
AT1G44770	
AT1G68380	
AT1G01820	3702.AT1G01820.1
AT5G54000	
AT5G54000	3702.AT5G54000.1
AT3G58070	3702.AT3G58070.1
AT1G50050	3702.AT1G50050.1
AT1G50050	
AT2G13980	
AT3G13403	
AT1G74088	3702.AT1G74088.2
AT1G74088	
AT4G02050	3702.AT4G02050.1
AT4G02050	3702.AT4G02050.1
AT1G27620	
AT4G25570	
AT4G25570	3702.AT4G25570.1
AT5G03390	
AT3G58800	3702.AT3G58800.1
AT2G34270	
AT4G26740	3702.AT4G26740.1
AT1G63320	3702.AT1G63320.1
AT4G08670	3702.AT4G08670.1
AT5G57530	3702.AT5G57530.1
AT5G22510	3702.AT5G22510.1
AT5G22510	3702.AT5G22510.1
AT2G01630	
AT2G01630	
AT2G01630	3702.AT2G01630.1
AT3G46880	
AT3G46880	
AT5G13825	
AT1G21200	3702.AT1G21200.1
AT1G21200	3702.AT1G21200.1
AT3G50150	3702.AT3G50150.1
AT3G50150	
AT4G09965	
AT4G09610	3702.AT4G09610.1
AT1G03780	3702.AT1G03780.3
AT1G03780	
AT1G03780	
AT4G32160	
AT5G51710	
AT5G51710	3702.AT5G51710.1
AT5G19830	3702.AT5G19830.1
AT1G09070	3702.AT1G09070.1
AT5G39290	
AT5G46990	3702.AT5G46990.1
AT5G15960	3702.AT5G15960.1
AT1G56310	3702.AT1G56310.1
AT1G56310	3702.AT1G56310.1
AT1G48900	3702.AT1G48900.1
AT1G48900	
AT1G78700	3702.AT1G78700.1
AT4G04570	
AT4G04570	
AT4G04570	3702.AT4G04570.1
AT3G53090	3702.AT3G53090.1
AT3G53090	3702.AT3G53090.1
AT5G11040	3702.AT5G11040.1
AT4G33150	
AT4G33150	
AT4G33150	
AT4G33150	
AT5G65210	3702.AT5G65210.2
AT5G65210	3702.AT5G65210.2
AT5G65210	3702.AT5G65210.2
AT5G65210	3702.AT5G65210.2
AT5G65210	3702.AT5G65210.2
AT5G65210	
AT5G65210	3702.AT5G65210.2
AT1G65845	
AT1G34350	
AT1G34350	3702.AT1G34350.2
AT5G58430	3702.AT5G58430.1
AT1G31630	3702.AT1G31630.1
AT4G35950	3702.AT4G35950.1
AT4G03370	3702.AT4G03370.1
AT5G67245	
AT5G60370	
AT5G60370	3702.AT5G60370.1
AT5G47770	3702.AT5G47770.1
AT4G32150	3702.AT4G32150.1
AT1G28470	3702.AT1G28470.1
AT5G47030	3702.AT5G47030.1
AT3G53360	
AT3G53360	
AT1G12665	
AT3G57810	3702.AT3G57810.2
AT3G57810	3702.AT3G57810.2
AT3G57810	
AT3G57810	3702.AT3G57810.2
AT1G22460	
AT3G43470	
AT3G03090	3702.AT3G03090.1
ATMG01060	
AT4G22240	3702.AT4G22240.1
AT4G37010	
AT4G37010	3702.AT4G37010.2
AT1G27390	
AT1G27390	3702.AT1G27390.1
AT2G17180	3702.AT2G17180.1
AT3G26618	3702.AT3G26618.1
AT1G18330	3702.AT1G18330.2
AT1G18330	
AT3G26520	3702.AT3G26520.1
AT5G19250	3702.AT5G19250.1
AT3G44780	3702.AT3G44780.1
AT1G72700	3702.AT1G72700.1
AT1G72700	3702.AT1G72700.1
AT1G72700	3702.AT1G72700.1
AT2G14530	3702.AT2G14530.1
AT2G04560	3702.AT2G04560.1
AT3G11740	
AT3G53320	3702.AT3G53320.1
AT1G79000	
AT1G79000	3702.AT1G79000.2
AT1G79000	
AT2G28060	3702.AT2G28060.1
AT2G28060	3702.AT2G28060.1
AT2G28060	3702.AT2G28060.1
AT2G28060	3702.AT2G28060.1
AT1G24485	
AT1G24485	
AT1G24485	
AT1G24485	
AT2G34350	3702.AT2G34350.1
AT2G34350	3702.AT2G34350.1
AT5G29000	
AT5G29000	
AT5G29000	3702.AT5G29000.2
AT5G29000	
AT5G25130	
AT5G24120	3702.AT5G24120.1
AT5G24120	3702.AT5G24120.1
AT5G24120	3702.AT5G24120.1
AT1G11730	
AT3G08550	3702.AT3G08550.1
AT1G73480	3702.AT1G73480.1
AT1G10480	3702.AT1G10480.1
AT2G33480	
AT2G33480	3702.AT2G33480.1
AT2G33480	
AT5G41010	3702.AT5G41010.1
AT1G74530	
AT1G74530	
AT1G74530	
AT1G74530	
AT1G07645	3702.AT1G07645.1
AT5G39570	
AT5G39570	
AT5G09620	
AT5G09620	
AT1G75920	
AT1G75920	
AT1G75920	
AT1G75920	
AT4G20070	3702.AT4G20070.1
AT4G20070	
AT3G13677	
AT3G13677	
AT3G13677	
AT1G29990	3702.AT1G29990.1
AT3G29190	
AT5G45780	
AT5G45780	3702.AT5G45780.1
AT1G79560	3702.AT1G79560.1
AT1G79560	
AT1G79560	
AT3G05060	3702.AT3G05060.1
AT3G24463	
AT3G49810	3702.AT3G49810.1
AT5G21125	3702.AT5G21125.1
AT1G70670	3702.AT1G70670.1
AT5G56240	3702.AT5G56240.2
AT5G56240	3702.AT5G56240.2
AT5G56240	
AT5G56240	3702.AT5G56240.2
AT1G04530	3702.AT1G04530.1
AT5G23240	3702.AT5G23240.1
AT2G34900	
AT2G34900	3702.AT2G34900.1
AT1G41920	
AT1G07570	
AT1G07570	
AT1G07570	3702.AT1G07570.3
AT1G07570	3702.AT1G07570.3
AT1G07570	3702.AT1G07570.3
AT4G25400	
AT4G25400	
AT5G55710	3702.AT5G55710.1
AT2G34830	3702.AT2G34830.1
AT2G34830	
AT2G01750	3702.AT2G01750.2
AT2G01750	
AT3G07660	3702.AT3G07660.1
AT4G30530	3702.AT4G30530.1
AT1G78280	3702.AT1G78280.1
AT2G13126	3702.AT2G13126.1
AT1G15530	
AT5G27930	3702.AT5G27930.2
AT5G27930	3702.AT5G27930.2
AT5G27930	
AT4G39400	3702.AT4G39400.1
AT4G08780	3702.AT4G08780.1
AT4G19850	
AT4G19850	
AT4G19850	
AT2G14810	3702.AT2G14810.1
AT3G20330	3702.AT3G20330.1
AT3G20330	3702.AT3G20330.1
AT5G40320	3702.AT5G40320.1
AT5G27020	
AT5G18290	3702.AT5G18290.1
AT5G18290	3702.AT5G18290.1
AT4G26420	3702.AT4G26420.1
AT4G26420	
AT4G26420	
AT1G53050	3702.AT1G53050.1
AT1G53050	3702.AT1G53050.1
AT2G31830	3702.AT2G31830.2
AT2G31830	
AT2G31830	
AT2G05655	
AT2G05655	
AT3G09162	
AT3G09162	
AT1G67180	
AT1G67180	3702.AT1G67180.1
AT1G67180	
AT1G67180	
AT1G67180	3702.AT1G67180.1
AT1G67180	
AT1G67180	
AT5G48870	3702.AT5G48870.1
AT5G01881	
AT4G22550	3702.AT4G22550.1
AT5G51545	3702.AT5G51545.1
AT1G36922	
AT1G36922	
AT3G47980	3702.AT3G47980.1
AT3G11100	3702.AT3G11100.1
AT3G45260	3702.AT3G45260.1
AT3G45260	3702.AT3G45260.1
AT5G11520	3702.AT5G11520.1
AT2G03505	3702.AT2G03505.1
AT2G03505	3702.AT2G03505.1
AT2G03505	
AT2G03505	3702.AT2G03505.1
AT1G33430	3702.AT1G33430.2
AT1G33430	
AT1G33430	
AT3G44190	
AT3G44190	3702.AT3G44190.1
AT5G46085	
