#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
AT1G16740	DECOY	3702.AT1G16740.1	3702.AT1G14620.1	0	0	0	0	0.300	0.818	0	0.104	0.875
AT1G16740	CPN10	3702.AT1G16740.1	3702.AT1G14980.1	0	0	0	0	0.360	0	0	0.329	0.552
AT1G16740	ATHSRP54A	3702.AT1G16740.1	3702.AT1G15310.1	0.173	0	0	0	0	0.606	0	0.268	0.740
AT1G16740	PDF1A	3702.AT1G16740.1	3702.AT1G15390.1	0.188	0	0.227	0	0.213	0.791	0	0.269	0.910
AT1G16740	CYP79F2	3702.AT1G16740.1	3702.AT1G16400.1	0	0	0	0	0	0	0	0.611	0.611
AT1G16740	CYP79F1	3702.AT1G16740.1	3702.AT1G16410.1	0	0	0	0	0	0	0	0.557	0.557
AT1G16740	TIM23-1	3702.AT1G16740.1	3702.AT1G17530.1	0	0	0	0	0.424	0	0	0	0.424
AT1G16740	AT1G23100	3702.AT1G16740.1	3702.AT1G23100.1	0	0	0	0	0.298	0	0	0.329	0.509
AT1G16740	MAML-4	3702.AT1G16740.1	3702.AT1G18500.1	0	0	0	0	0	0	0	0.567	0.567
AT1G16740	FUG1	3702.AT1G16740.1	3702.AT1G17220.1	0.122	0	0	0	0.056	0.477	0	0.135	0.574
AT1G16740	AT1G21160	3702.AT1G16740.1	3702.AT1G21160.1	0.122	0	0	0	0.056	0.477	0	0.135	0.574
AT1G16740	E12A11	3702.AT1G16740.1	3702.AT1G18100.1	0	0	0	0	0.047	0.627	0	0	0.629
AT1G16740	PBC1	3702.AT1G16740.1	3702.AT1G21720.1	0	0	0	0	0.756	0	0	0	0.756
AT1G16740	HLL	3702.AT1G16740.1	3702.AT1G17560.1	0	0	0	0	0.218	0.702	0	0.309	0.825
AT1G16740	AT1G18130	3702.AT1G16740.1	3702.AT1G18130.1	0.190	0	0	0	0.081	0.703	0	0.360	0.839
AT1G16740	AT1G17960	3702.AT1G16740.1	3702.AT1G17960.1	0.190	0	0	0	0.081	0.703	0	0.360	0.839
AT1G16740	AT1G16870	3702.AT1G16740.1	3702.AT1G16870.1	0	0	0	0	0.141	0.827	0	0.060	0.848
AT1G16740	RPL27AB	3702.AT1G16740.1	3702.AT1G23290.1	0	0	0	0	0.432	0.724	0	0.330	0.885
AT1G16740	AT1G24240	3702.AT1G16740.1	3702.AT1G24240.1	0.190	0	0	0	0.700	0.724	0	0.330	0.949
AT1G16760	CYP86A4	3702.AT1G16760.1	3702.AT1G01600.1	0	0	0	0	0	0.044	0	0.700	0.700
AT1G16760	Hsp70b	3702.AT1G16760.1	3702.AT1G16030.1	0	0	0	0	0	0.101	0	0.555	0.582
AT1G16760	SR45	3702.AT1G16760.1	3702.AT1G16610.3	0	0	0	0	0	0.073	0	0.552	0.566
AT1G16790	RIG	3702.AT1G16790.1	3702.AT1G04270.1	0	0	0	0	0.110	0	0	0.760	0.777
AT1G16790	SAC52	3702.AT1G16790.1	3702.AT1G14320.1	0	0	0	0	0	0	0	0.697	0.697
AT1G16800	MEE5	3702.AT1G16800.1	3702.AT1G06220.2	0	0	0	0	0.120	0.076	0	0.462	0.524
AT1G16800	CDC5	3702.AT1G16800.1	3702.AT1G09770.1	0	0	0	0	0.076	0.775	0	0	0.783
AT1G16820	ECA4	3702.AT1G16820.1	3702.AT1G07670.1	0.054	0	0	0	0.081	0.158	0	0.331	0.444
AT1G16820	ECA1	3702.AT1G16820.1	3702.AT1G07810.1	0.054	0	0	0	0.081	0.158	0	0.331	0.444
AT1G16820	VPS41	3702.AT1G16820.1	3702.AT1G08190.1	0	0	0	0	0.091	0	0	0.648	0.666
AT1G16820	CDC5	3702.AT1G16820.1	3702.AT1G09770.1	0	0	0	0	0.057	0	0	0.410	0.419
AT1G16820	iPGAM1	3702.AT1G16820.1	3702.AT1G09780.1	0	0	0	0	0.057	0	0	0.459	0.468
AT1G16820	ECA3	3702.AT1G16820.1	3702.AT1G10130.1	0.054	0	0	0	0.081	0.158	0	0.331	0.444
AT1G16820	DET3	3702.AT1G16820.1	3702.AT1G12840.1	0	0	0	0	0.902	0.857	0	0.708	0.995
AT1G16820	NHX8	3702.AT1G16820.1	3702.AT1G14660.1	0	0	0	0	0.048	0	0	0.427	0.431
AT1G16820	AT1G18340	3702.AT1G16820.1	3702.AT1G18340.1	0	0	0	0	0	0	0	0.452	0.452
AT1G16820	DPMS1	3702.AT1G16820.1	3702.AT1G20575.1	0	0	0	0	0.044	0.136	0	0.401	0.462
AT1G16820	AT1G17285	3702.AT1G16820.1	3702.AT1G17285.1	0	0	0	0	0.081	0	0	0.464	0.486
AT1G16820	AlaAT1	3702.AT1G16820.1	3702.AT1G17290.1	0	0	0	0	0.081	0	0	0.464	0.486
AT1G16820	GGAT1	3702.AT1G16820.1	3702.AT1G23310.1	0	0	0	0	0.081	0	0	0.464	0.486
AT1G16820	AT1G17300	3702.AT1G16820.1	3702.AT1G17300.1	0	0	0	0	0.081	0	0	0.464	0.486
AT1G16820	AVA-P2	3702.AT1G16820.1	3702.AT1G19910.1	0.187	0	0	0	0.092	0.513	0	0.497	0.794
AT1G16820	VAB3	3702.AT1G16820.1	3702.AT1G20260.1	0.190	0	0	0	0.901	0.816	0	0.581	0.992
AT1G16830	NAF1	3702.AT1G16830.1	3702.AT1G03530.1	0	0	0	0	0.098	0	0	0.642	0.663
AT1G16830	TAFII59	3702.AT1G16830.1	3702.AT1G04950.3	0	0	0	0	0	0	0	0.568	0.568
AT1G16830	NUP155	3702.AT1G16830.1	3702.AT1G14850.1	0	0	0	0	0	0	0	0.623	0.623
AT1G16830	AT1G21150	3702.AT1G16830.1	3702.AT1G21150.1	0	0	0	0	0.100	0.083	0	0.415	0.475
AT1G16850	LEA14	3702.AT1G16850.1	3702.AT1G01470.1	0	0	0	0	0.437	0	0	0.520	0.718
AT1G16850	ESL1	3702.AT1G16850.1	3702.AT1G08920.2	0	0	0	0	0	0	0	0.600	0.600
AT1G16850	RAS1	3702.AT1G16850.1	3702.AT1G09950.1	0	0	0	0	0.062	0	0	0.392	0.405
AT1G16850	COR47	3702.AT1G16850.1	3702.AT1G20440.1	0	0	0	0	0.207	0	0	0.302	0.422
AT1G16850	ERD10	3702.AT1G16850.1	3702.AT1G20450.1	0	0	0	0	0.339	0	0	0.393	0.581
AT1G16860	RABA5E	3702.AT1G16860.1	3702.AT1G05810.1	0	0	0	0	0.044	0	0	0.455	0.456
AT1G16860	VPS41	3702.AT1G16860.1	3702.AT1G08190.1	0	0	0	0	0	0	0	0.661	0.661
AT1G16860	TRM3	3702.AT1G16860.1	3702.AT1G18620.2	0	0	0	0	0.423	0	0	0	0.422
AT1G16860	GH9B5	3702.AT1G16860.1	3702.AT1G19940.1	0	0	0	0	0.900	0	0	0	0.900
AT1G16870	DCL1	3702.AT1G16870.1	3702.AT1G01040.2	0	0	0	0	0.272	0.692	0	0.208	0.806
AT1G16870	RRP4	3702.AT1G16870.1	3702.AT1G03360.1	0	0	0	0	0.470	0	0	0	0.470
AT1G16870	PHB2	3702.AT1G16870.1	3702.AT1G03860.3	0	0	0	0	0.478	0.088	0	0	0.504
AT1G16870	F20D22.6	3702.AT1G16870.1	3702.AT1G04170.1	0	0	0	0	0.483	0	0	0	0.483
AT1G16870	emb2394	3702.AT1G16870.1	3702.AT1G05190.1	0	0	0	0	0.762	0.749	0	0.332	0.956
AT1G16870	RPL4	3702.AT1G16870.1	3702.AT1G07320.1	0	0	0	0	0.905	0.847	0	0	0.984
AT1G16870	At1g10270	3702.AT1G16870.1	3702.AT1G10270.1	0	0	0	0	0.175	0	0	0.700	0.742
AT1G16870	SAC52	3702.AT1G16870.1	3702.AT1G14320.1	0	0	0	0	0.209	0.612	0	0	0.680
AT1G16870	DECOY	3702.AT1G16870.1	3702.AT1G14620.1	0	0	0	0	0.938	0.891	0	0	0.993
AT1G16870	PCR2	3702.AT1G16870.1	3702.AT1G14870.1	0	0	0	0	0	0	0	0.439	0.439
AT1G16870	PWP2	3702.AT1G16870.1	3702.AT1G15440.1	0	0	0	0	0.556	0	0	0	0.556
AT1G16870	HLL	3702.AT1G16870.1	3702.AT1G17560.1	0	0	0	0	0.174	0.466	0	0	0.540
AT1G16870	AT1G18130	3702.AT1G16870.1	3702.AT1G18130.1	0	0	0	0	0.052	0.552	0	0.047	0.559
AT1G16870	AT1G17960	3702.AT1G16870.1	3702.AT1G17960.1	0	0	0	0	0.052	0.552	0	0.047	0.559
AT1G16870	RPL27AB	3702.AT1G16870.1	3702.AT1G23290.1	0	0	0	0	0.512	0.731	0	0	0.863
AT1G16870	TIM23-1	3702.AT1G16870.1	3702.AT1G17530.1	0	0	0	0	0.905	0	0	0	0.905
AT1G16870	AT1G24240	3702.AT1G16870.1	3702.AT1G24240.1	0	0	0	0	0.849	0.830	0	0.234	0.978
AT1G16870	E12A11	3702.AT1G16870.1	3702.AT1G18100.1	0	0	0	0	0.899	0.806	0	0.137	0.981
AT1G17080	NAC001	3702.AT1G17080.1	3702.AT1G01010.1	0	0	0	0	0	0.762	0	0	0.762
AT1G17080	FRS11	3702.AT1G17080.1	3702.AT1G10240.1	0	0	0	0	0	0	0	0.640	0.640
AT1G17080	PGM3	3702.AT1G17080.1	3702.AT1G23190.1	0	0	0	0	0	0	0	0.530	0.530
AT1G17080	AT1G22410	3702.AT1G17080.1	3702.AT1G22410.1	0	0	0	0	0	0	0	0.623	0.623
AT1G17130	MAC3A	3702.AT1G17130.2	3702.AT1G04510.1	0	0	0	0	0.043	0.826	0	0.484	0.906
AT1G17130	MEE5	3702.AT1G17130.2	3702.AT1G06220.2	0	0	0	0	0	0.738	0	0.517	0.868
AT1G17130	MAC5A	3702.AT1G17130.2	3702.AT1G07360.1	0	0	0	0	0.048	0.566	0	0.362	0.713
AT1G17130	U2A	3702.AT1G17130.2	3702.AT1G09760.1	0	0	0	0	0.079	0.831	0	0.345	0.889
AT1G17130	CDC5	3702.AT1G17130.2	3702.AT1G09770.1	0	0	0	0	0.359	0.837	0	0.587	0.953
AT1G17130	At1g13690	3702.AT1G17130.2	3702.AT1G13690.1	0	0	0	0	0	0.698	0	0.046	0.699
AT1G17130	STIPL1	3702.AT1G17130.2	3702.AT1G17070.1	0	0	0	0	0	0.276	0	0.270	0.448
AT1G17130	AT1G23220	3702.AT1G17130.2	3702.AT1G23220.1	0	0	0	0	0	0	0	0.420	0.420
AT1G17130	emb1507	3702.AT1G17130.2	3702.AT1G20960.1	0	0	0	0	0	0.526	0	0.371	0.689
AT1G17130	AT1G20580	3702.AT1G17130.2	3702.AT1G20580.1	0	0	0	0	0	0.700	0	0	0.700
AT1G17145	scpl31	3702.AT1G17145.1	3702.AT1G11080.2	0	0	0	0	0.045	0	0	0.517	0.519
AT1G17145	scpl50	3702.AT1G17145.1	3702.AT1G15000.1	0	0	0	0	0.045	0	0	0.492	0.494
AT1G17145	MMZ1	3702.AT1G17145.1	3702.AT1G23260.1	0	0	0	0	0	0.545	0	0	0.545
AT1G17145	BCA3	3702.AT1G17145.1	3702.AT1G23730.1	0	0	0	0	0.721	0	0	0	0.721
AT1G17147	AT1G17345	3702.AT1G17147.1	3702.AT1G17345.1	0	0	0	0	0	0	0	0.461	0.461
AT1G17147	AT1G22490	3702.AT1G17147.1	3702.AT1G22490.1	0	0	0	0	0	0	0	0.553	0.553
AT1G17147	AT1G21320	3702.AT1G17147.1	3702.AT1G21320.1	0	0	0	0	0	0	0	0.769	0.769
AT1G17147	AT1G21326	3702.AT1G17147.1	3702.AT1G21326.1	0	0	0	0	0.105	0	0	0.780	0.794
AT1G17150	AT1G19170	3702.AT1G17150.1	3702.AT1G19170.1	0	0	0.446	0.604	0	0	0	0.664	0.406
AT1G17160	URH2	3702.AT1G17160.1	3702.AT1G05620.1	0.102	0.105	0.286	0	0.048	0	0	0.111	0.426
AT1G17160	G6PD4	3702.AT1G17160.1	3702.AT1G09420.2	0.058	0	0	0	0.048	0	0	0.682	0.689
AT1G17160	AT1G18270	3702.AT1G17160.1	3702.AT1G18270.3	0.190	0	0	0	0.050	0.042	0	0.420	0.515
AT1G17160	PGM3	3702.AT1G17160.1	3702.AT1G23190.1	0	0	0	0	0	0.047	0.900	0.169	0.913
AT1G17200	RABA5E	3702.AT1G17200.1	3702.AT1G05810.1	0	0	0	0	0	0	0	0.434	0.434
AT1G17200	TPST	3702.AT1G17200.1	3702.AT1G08030.1	0	0	0	0	0	0	0	0.410	0.410
AT1G17200	RLP2	3702.AT1G17200.1	3702.AT1G17240.1	0	0	0	0	0	0	0	0.567	0.567
AT1G17200	AT1G17230	3702.AT1G17200.1	3702.AT1G17230.1	0	0	0	0	0	0	0	0.831	0.831
AT1G17200	RTFL11	3702.AT1G17200.1	3702.AT1G17235.1	0	0	0	0	0	0	0	0.836	0.836
AT1G17200	RLP3	3702.AT1G17200.1	3702.AT1G17250.1	0	0	0	0	0	0	0	0.892	0.892
AT1G17230	RABA5E	3702.AT1G17230.1	3702.AT1G05810.1	0	0	0	0	0	0.117	0	0.536	0.573
AT1G17230	TPST	3702.AT1G17230.1	3702.AT1G08030.1	0	0	0	0	0	0	0	0.432	0.432
AT1G17230	RTFL11	3702.AT1G17230.1	3702.AT1G17235.1	0	0	0	0	0	0	0	0.839	0.839
AT1G17270	PARVUS	3702.AT1G17270.1	3702.AT1G19300.1	0	0	0	0	0.044	0	0	0.529	0.530
AT1G17285	RDH2	3702.AT1G17285.1	3702.AT1G16460.2	0	0	0	0	0.515	0	0	0.074	0.531
AT1G17300	RDH2	3702.AT1G17300.1	3702.AT1G16460.2	0	0	0	0	0.515	0	0	0.074	0.531
AT1G17330	PFC1	3702.AT1G17330.1	3702.AT1G01860.1	0.105	0	0	0	0	0	0	0.372	0.413
AT1G17330	SSL3	3702.AT1G17330.1	3702.AT1G08470.1	0.185	0	0	0	0	0.121	0	0.267	0.429
AT1G17330	AT1G24090	3702.AT1G17330.1	3702.AT1G24090.1	0.190	0	0	0	0	0	0	0.414	0.505
AT1G17330	AT1G18130	3702.AT1G17330.1	3702.AT1G18130.1	0.182	0	0	0	0	0	0	0.457	0.536
AT1G17330	AT1G17960	3702.AT1G17330.1	3702.AT1G17960.1	0.182	0	0	0	0	0	0	0.457	0.536
AT1G17340	AT1G22860	3702.AT1G17340.1	3702.AT1G22860.1	0	0	0	0	0.126	0	0	0.420	0.471
AT1G17340	AT1G22930	3702.AT1G17340.1	3702.AT1G22930.1	0	0	0	0	0.531	0	0	0	0.531
AT1G17345	BSL2	3702.AT1G17345.1	3702.AT1G08420.1	0	0	0	0	0	0	0	0.410	0.410
AT1G17345	AT1G22490	3702.AT1G17345.1	3702.AT1G22490.1	0	0	0	0	0	0	0	0.890	0.890
AT1G17350	MEE4	3702.AT1G17350.2	3702.AT1G04630.1	0	0	0	0	0.048	0.556	0	0.261	0.660
AT1G17350	PBC1	3702.AT1G17350.2	3702.AT1G21720.1	0	0	0	0	0	0	0	0.421	0.420
AT1G17350	AT1G22800	3702.AT1G17350.2	3702.AT1G22800.1	0	0	0	0	0.053	0.067	0	0.530	0.548
AT1G17400	AT1G22980	3702.AT1G17400.1	3702.AT1G22980.1	0	0	0	0	0	0	0	0.699	0.699
AT1G17410	MED32	3702.AT1G17410.1	3702.AT1G11760.1	0	0	0	0	0	0	0	0.699	0.699
AT1G17410	GAPA-2	3702.AT1G17410.1	3702.AT1G12900.1	0.058	0	0	0	0.113	0	0	0.738	0.762
AT1G17410	AT1G18270	3702.AT1G17410.1	3702.AT1G18270.3	0.094	0	0	0	0.049	0	0	0.393	0.431
AT1G17410	SHM6	3702.AT1G17410.1	3702.AT1G22020.1	0	0	0	0	0.057	0.048	0	0.561	0.571
AT1G17410	AT1G19600	3702.AT1G17410.1	3702.AT1G19600.1	0.059	0	0	0	0	0	0	0.567	0.575
AT1G17410	PAB3	3702.AT1G17410.1	3702.AT1G22760.1	0	0	0	0	0.059	0	0	0.735	0.739
AT1G17500	SCAMP4	3702.AT1G17500.1	3702.AT1G03550.1	0	0	0	0	0.047	0.049	0.900	0	0.901
AT1G17500	KAB1	3702.AT1G17500.1	3702.AT1G04690.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	SLP1	3702.AT1G17500.1	3702.AT1G07010.3	0	0	0	0	0.048	0.083	0	0.372	0.403
AT1G17500	At1g08700	3702.AT1G17500.1	3702.AT1G08700.1	0	0	0	0	0.044	0	0.900	0	0.900
AT1G17500	VAP27-2	3702.AT1G17500.1	3702.AT1G08820.1	0	0	0	0	0	0.049	0.900	0	0.900
AT1G17500	RBOHB	3702.AT1G17500.1	3702.AT1G09090.2	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	SCAMP2	3702.AT1G17500.1	3702.AT1G11180.2	0	0	0	0	0.047	0.049	0.900	0	0.901
AT1G17500	At1g11720	3702.AT1G17500.1	3702.AT1G11720.2	0.059	0	0	0	0	0	0	0.437	0.447
AT1G17500	NRT1.1	3702.AT1G17500.1	3702.AT1G12110.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	RDR1	3702.AT1G17500.1	3702.AT1G14790.1	0	0	0	0	0	0	0	0.500	0.499
AT1G17500	ESC	3702.AT1G17500.1	3702.AT1G20900.1	0	0	0	0	0	0	0	0.521	0.521
AT1G17500	AT1G22540	3702.AT1G17500.1	3702.AT1G22540.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	NRT1.9	3702.AT1G17500.1	3702.AT1G18880.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	AT1G19230	3702.AT1G17500.1	3702.AT1G19230.2	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	AT1G22550	3702.AT1G17500.1	3702.AT1G22550.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	AT1G24140	3702.AT1G17500.1	3702.AT1G24140.1	0	0	0	0	0	0	0.900	0.045	0.900
AT1G17500	AT1G22570	3702.AT1G17500.1	3702.AT1G22570.1	0	0	0	0	0	0	0.900	0	0.900
AT1G17500	AVA-P2	3702.AT1G17500.1	3702.AT1G19910.1	0	0	0	0	0	0.048	0.900	0.046	0.901
AT1G17500	AT1G21380	3702.AT1G17500.1	3702.AT1G21380.1	0	0	0	0	0.086	0.069	0.900	0	0.907
AT1G17540	Hsp70b	3702.AT1G17540.1	3702.AT1G16030.1	0	0	0	0	0	0.101	0	0.750	0.765
AT1G17540	SR45	3702.AT1G17540.1	3702.AT1G16610.3	0	0	0	0	0	0.073	0	0.739	0.747
AT1G17600	NF-YA8	3702.AT1G17600.1	3702.AT1G17590.3	0	0.003	0	0	0	0	0	0.528	0.528
AT1G17610	PFC1	3702.AT1G17610.1	3702.AT1G01860.1	0	0	0	0	0	0	0	0.529	0.529
AT1G17610	RPP8L1	3702.AT1G17610.1	3702.AT1G10920.1	0	0	0	0	0.119	0	0	0.350	0.402
AT1G17610	MENG	3702.AT1G17610.1	3702.AT1G23360.1	0	0	0	0	0	0	0	0.557	0.557
AT1G17615	BON3	3702.AT1G17615.1	3702.AT1G08860.1	0	0	0	0	0.137	0	0	0.437	0.493
AT1G17620	GH9B5	3702.AT1G17620.1	3702.AT1G19940.1	0	0	0	0	0.899	0	0	0	0.899
AT1G17640	SR34	3702.AT1G17640.1	3702.AT1G02840.1	0	0	0.313	0	0	0.188	0	0.104	0.456
AT1G17640	MAC3A	3702.AT1G17640.1	3702.AT1G04510.1	0	0	0	0	0.113	0.327	0	0.095	0.412
AT1G17640	U2A	3702.AT1G17640.1	3702.AT1G09760.1	0	0	0	0	0	0.465	0	0.150	0.525
AT1G17640	CDC5	3702.AT1G17640.1	3702.AT1G09770.1	0	0	0	0	0	0.535	0	0.099	0.563
AT1G17665	c-NAD-MDH1	3702.AT1G17665.1	3702.AT1G04410.1	0.058	0	0	0	0	0.298	0	0.252	0.462
AT1G17680	RRP4	3702.AT1G17680.1	3702.AT1G03360.1	0	0	0	0	0.081	0.757	0	0	0.767
AT1G17680	AT1G19025	3702.AT1G17680.1	3702.AT1G19025.1	0	0	0	0	0.057	0.503	0	0	0.511
AT1G17680	AT1G19020	3702.AT1G17680.1	3702.AT1G19020.1	0	0	0	0	0.057	0.503	0	0	0.511
AT1G17680	F5M15.5	3702.AT1G17680.1	3702.AT1G20620.1	0	0	0	0	0	0	0	0.529	0.529
AT1G17744	HOP2	3702.AT1G17744.1	3702.AT1G13330.1	0	0	0	0	0	0	0	0.732	0.732
AT1G17744	PGDH	3702.AT1G17744.1	3702.AT1G17745.2	0	0	0	0	0.086	0	0	0.580	0.599
AT1G17780	TOC33	3702.AT1G17780.2	3702.AT1G02280.1	0	0	0	0	0	0	0	0.599	0.599
AT1G17790	HDG2	3702.AT1G17790.1	3702.AT1G05230.4	0	0	0	0	0	0	0	0.567	0.567
AT1G17790	PCNA1	3702.AT1G17790.1	3702.AT1G07370.1	0	0	0	0	0	0.155	0	0.524	0.580
AT1G17790	MOM	3702.AT1G17790.1	3702.AT1G08060.1	0	0	0	0	0.123	0.162	0	0.267	0.414
AT1G17790	SWI3C	3702.AT1G17790.1	3702.AT1G21700.1	0	0	0	0	0.092	0.275	0	0.205	0.431
AT1G17790	HDG12	3702.AT1G17790.1	3702.AT1G17920.1	0	0	0	0	0	0	0	0.611	0.611
AT1G17830	GN	3702.AT1G17830.1	3702.AT1G13980.1	0	0	0	0	0	0	0	0.566	0.566
AT1G17930	NF-YC9	3702.AT1G17930.1	3702.AT1G08970.4	0	0	0	0	0	0	0	0.433	0.433
AT1G17960	DCL1	3702.AT1G17960.1	3702.AT1G01040.2	0.172	0	0	0	0.045	0.276	0	0.193	0.476
AT1G17960	RPL4	3702.AT1G17960.1	3702.AT1G07320.1	0	0	0	0	0.161	0.703	0	0.090	0.753
AT1G17960	BIP3	3702.AT1G17960.1	3702.AT1G09080.1	0	0	0.257	0	0.109	0.045	0	0.366	0.545
AT1G17960	G6PD4	3702.AT1G17960.1	3702.AT1G09420.2	0	0	0	0	0.046	0	0	0.425	0.428
AT1G17960	ATP-PRT2	3702.AT1G17960.1	3702.AT1G09795.1	0.071	0	0	0	0.160	0	0	0.359	0.456
AT1G17960	SRS	3702.AT1G17960.1	3702.AT1G11870.2	0.056	0	0	0	0.358	0.114	0	0.568	0.736
AT1G17960	TWN2	3702.AT1G17960.1	3702.AT1G14610.1	0.190	0	0	0	0.348	0	0	0.844	0.910
AT1G17960	DECOY	3702.AT1G17960.1	3702.AT1G14620.1	0	0	0	0	0.113	0.753	0	0	0.771
AT1G17960	NOF1	3702.AT1G17960.1	3702.AT1G17690.1	0	0	0	0	0.058	0	0	0.614	0.620
AT1G17960	SECA2	3702.AT1G17960.1	3702.AT1G21650.3	0	0	0	0	0.153	0	0	0.334	0.411
AT1G17960	E12A11	3702.AT1G17960.1	3702.AT1G18100.1	0	0	0	0	0.044	0.490	0	0	0.491
AT1G17960	TH1	3702.AT1G17960.1	3702.AT1G22940.1	0.071	0	0	0	0.044	0	0	0.494	0.511
AT1G17960	RPL27AB	3702.AT1G17960.1	3702.AT1G23290.1	0	0	0	0	0.166	0.301	0	0.244	0.520
AT1G17960	AT1G18830	3702.AT1G17960.1	3702.AT1G18830.1	0	0	0	0	0	0	0	0.552	0.552
AT1G17960	UREF	3702.AT1G17960.1	3702.AT1G21840.1	0.140	0	0	0	0	0	0	0.504	0.555
AT1G17960	AT1G24240	3702.AT1G17960.1	3702.AT1G24240.1	0	0	0	0	0.123	0.544	0	0.047	0.585
AT1G17990	LOX3	3702.AT1G18020.1	3702.AT1G17420.1	0	0	0	0	0	0	0	0.548	0.548
AT1G17990	OPCL1	3702.AT1G18020.1	3702.AT1G20510.1	0.045	0	0	0	0	0	0	0.448	0.450
AT1G18050	LSM2	3702.AT1G18050.1	3702.AT1G03330.1	0	0	0	0	0.049	0.522	0	0.048	0.529
AT1G18050	MAC3A	3702.AT1G18050.1	3702.AT1G04510.1	0	0	0	0	0.140	0.733	0	0.223	0.806
AT1G18050	MEE5	3702.AT1G18050.1	3702.AT1G06220.2	0	0	0	0	0.205	0.645	0	0.372	0.807
AT1G18050	U2A	3702.AT1G18050.1	3702.AT1G09760.1	0	0	0	0	0.057	0.797	0	0.328	0.860
AT1G18050	CDC5	3702.AT1G18050.1	3702.AT1G09770.1	0	0	0	0	0.441	0.803	0	0.456	0.934
AT1G18050	AT1G20920	3702.AT1G18050.1	3702.AT1G20920.1	0	0	0	0	0.172	0.166	0	0.423	0.566
AT1G18050	AT1G20580	3702.AT1G18050.1	3702.AT1G20580.1	0	0	0	0	0.081	0.464	0	0.230	0.587
AT1G18050	emb1507	3702.AT1G18050.1	3702.AT1G20960.1	0	0	0	0	0.133	0.546	0	0.230	0.670
AT1G18050	LSM3A	3702.AT1G18050.1	3702.AT1G21190.1	0	0	0	0	0.045	0.641	0	0.270	0.727
AT1G18060	PSB27	3702.AT1G18060.1	3702.AT1G03600.1	0	0	0	0	0.429	0	0	0	0.429
AT1G18060	PORC	3702.AT1G18060.1	3702.AT1G03630.1	0	0	0	0	0.435	0	0	0	0.435
AT1G18060	PSBP-1	3702.AT1G18060.1	3702.AT1G06680.1	0	0	0	0	0.402	0	0	0	0.402
AT1G18060	PSAO	3702.AT1G18060.1	3702.AT1G08380.1	0	0	0	0	0.409	0	0	0	0.408
AT1G18060	CRB	3702.AT1G18060.1	3702.AT1G09340.1	0	0	0	0	0.742	0	0	0	0.742
AT1G18060	GAPA-2	3702.AT1G18060.1	3702.AT1G12900.1	0	0	0	0	0.499	0	0	0	0.499
AT1G18060	PnsL2	3702.AT1G18060.1	3702.AT1G14150.1	0	0	0	0	0.535	0	0	0	0.535
AT1G18060	LHCB6	3702.AT1G18060.1	3702.AT1G15820.1	0	0	0	0	0.411	0	0	0	0.410
AT1G18060	PnsB1	3702.AT1G18060.1	3702.AT1G15980.1	0	0	0	0	0.683	0	0	0	0.683
AT1G18060	HCF173	3702.AT1G18060.1	3702.AT1G16720.1	0	0	0	0	0.448	0	0	0	0.448
AT1G18060	DRT112	3702.AT1G18060.1	3702.AT1G20340.1	0	0	0	0	0.407	0	0	0	0.407
AT1G18060	PnsB4	3702.AT1G18060.1	3702.AT1G18730.1	0	0	0	0	0.440	0	0	0	0.440
AT1G18060	AT1G22630	3702.AT1G18060.1	3702.AT1G22630.1	0	0	0	0	0.449	0	0	0	0.449
AT1G18060	AT1G22850	3702.AT1G18060.1	3702.AT1G22850.1	0	0	0	0	0.499	0	0	0	0.499
AT1G18060	Lhca6	3702.AT1G18060.1	3702.AT1G19150.1	0	0	0	0	0.559	0	0	0	0.559
AT1G18060	AT1G21500	3702.AT1G18060.1	3702.AT1G21500.1	0	0	0	0	0.604	0	0	0	0.604
AT1G18070	NGA3	3702.AT1G18070.3	3702.AT1G01030.1	0	0	0	0	0	0	0	0.420	0.420
AT1G18070	MAGO	3702.AT1G18070.3	3702.AT1G02140.1	0	0	0	0	0.081	0.049	0.900	0.366	0.937
AT1G18070	TOC33	3702.AT1G18070.3	3702.AT1G02280.1	0	0	0	0	0.051	0	0	0.527	0.531
AT1G18070	emb2386	3702.AT1G18070.3	3702.AT1G02780.1	0	0	0	0	0.196	0.552	0.900	0	0.960
AT1G18070	GSTF7	3702.AT1G18070.3	3702.AT1G02920.1	0	0	0	0	0.561	0.194	0	0.312	0.735
AT1G18070	GSTF6	3702.AT1G18070.3	3702.AT1G02930.1	0	0	0	0	0.561	0.194	0	0.312	0.735
AT1G18070	GSTF5	3702.AT1G18070.3	3702.AT1G02940.1	0	0	0	0	0.561	0.194	0	0.312	0.735
AT1G18070	GSTF4	3702.AT1G18070.3	3702.AT1G02950.2	0	0	0	0	0.561	0.194	0	0.312	0.735
